Alpha,T1-15.8 m/s-VLM2, , 
           -2,      8.166384, , 
         -1.8,      8.512489, , 
         -1.6,      8.838865, , 
         -1.4,      9.146603, , 
         -1.2,      9.430916, , 
           -1,      9.690975, , 
         -0.8,      9.925436, , 
         -0.6,      10.13438, , 
         -0.4,      10.31682, , 
         -0.2,      10.47462, , 
            0,      10.61028, , 
          0.2,      10.72519, , 
          0.4,       10.8199, , 
          0.6,      10.89584, , 
          0.8,      10.95264, , 
            1,      10.99233, , 
          1.2,      11.01597, , 
          1.4,      11.02562, , 
          1.6,      11.02348, , 
          1.8,       11.0106, , 
            2,       10.9885, , 
          2.2,      10.95874, , 
          2.4,      10.92193, , 
          2.6,      10.87865, , 
          2.8,      10.82945, , 
            3,      10.77525, , 
          3.2,      10.71657, , 
          3.4,      10.65386, , 
          3.6,      10.58779, , 
          3.8,      10.51893, , 
            4,      10.44773, , 
          4.2,      10.37443, , 
          4.4,       10.2995, , 
          4.6,      10.22319, , 
          4.8,      10.14568, , 
            5,      10.06714, , 
          5.2,       9.98788, , 
          5.4,      9.907975, , 
          5.6,       9.82763, , 
          5.8,      9.746947, , 
            6,      9.666069, , 
          6.2,      9.585091, , 
          6.4,      9.504092, , 
          6.6,      9.423159, , 
          6.8,      9.342345, , 
            7,      9.261642, , 
          7.2,      9.181078, , 
          7.4,       9.10059, , 
          7.6,      9.020044, , 
          7.8,      8.939344, , 
            8,      8.858139, , 

