Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.2727302, ,            -2,     0.2727302, ,            -2,     0.2727302, , 
         -1.8,     0.2877898, ,          -1.8,     0.2877898, ,          -1.8,     0.2877898, , 
         -1.6,     0.3028435, ,          -1.6,     0.3028435, ,          -1.6,     0.3028435, , 
         -1.4,     0.3178909, ,          -1.4,     0.3178909, ,          -1.4,     0.3178909, , 
         -1.2,     0.3329315, ,          -1.2,     0.3329315, ,          -1.2,     0.3329315, , 
           -1,     0.3479651, ,            -1,     0.3479651, ,            -1,     0.3479651, , 
         -0.8,      0.362991, ,          -0.8,      0.362991, ,          -0.8,      0.362991, , 
         -0.6,      0.378009, ,          -0.6,      0.378009, ,          -0.6,      0.378009, , 
         -0.4,     0.3930186, ,          -0.4,     0.3930186, ,          -0.4,     0.3930186, , 
         -0.2,     0.4080194, ,          -0.2,     0.4080194, ,          -0.2,     0.4080194, , 
            0,     0.4230109, ,             0,     0.4230109, ,             0,     0.4230109, , 
          0.2,     0.4379929, ,           0.2,     0.4379929, ,           0.2,     0.4379929, , 
          0.4,     0.4529647, ,           0.4,     0.4529647, ,           0.4,     0.4529647, , 
          0.6,     0.4679262, ,           0.6,     0.4679262, ,           0.6,     0.4679262, , 
          0.8,     0.4828767, ,           0.8,     0.4828767, ,           0.8,     0.4828767, , 
            1,      0.497816, ,             1,      0.497816, ,             1,      0.497816, , 
          1.2,     0.5127436, ,           1.2,     0.5127436, ,           1.2,     0.5127436, , 
          1.4,     0.5276591, ,           1.4,     0.5276591, ,           1.4,     0.5276591, , 
          1.6,     0.5425621, ,           1.6,     0.5425621, ,           1.6,     0.5425621, , 
          1.8,     0.5574522, ,           1.8,     0.5574522, ,           1.8,     0.5574522, , 
            2,     0.5723289, ,             2,     0.5723289, ,             2,     0.5723289, , 
          2.2,     0.5871919, ,           2.2,     0.5871919, ,           2.2,     0.5871919, , 
          2.4,     0.6020408, ,           2.4,     0.6020408, ,           2.4,     0.6020408, , 
          2.6,     0.6168752, ,           2.6,     0.6168752, ,           2.6,     0.6168752, , 
          2.8,     0.6316946, ,           2.8,     0.6316946, ,           2.8,     0.6316946, , 
            3,     0.6464987, ,             3,     0.6464987, ,             3,     0.6464987, , 
          3.2,      0.661287, ,           3.2,      0.661287, ,           3.2,      0.661287, , 
          3.4,     0.6760592, ,           3.4,     0.6760592, ,           3.4,     0.6760592, , 
          3.6,     0.6908148, ,           3.6,     0.6908148, ,           3.6,     0.6908148, , 
          3.8,     0.7055535, ,           3.8,     0.7055535, ,           3.8,     0.7055535, , 
            4,     0.7202749, ,             4,     0.7202749, ,             4,     0.7202749, , 
          4.2,     0.7349785, ,           4.2,     0.7349785, ,           4.2,     0.7349785, , 
          4.4,      0.749664, ,           4.4,      0.749664, ,           4.4,      0.749664, , 
          4.6,      0.764331, ,           4.6,      0.764331, ,           4.6,      0.764331, , 
          4.8,      0.778979, ,           4.8,      0.778979, ,           4.8,      0.778979, , 

