Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      2.074904, ,            -2,      1.912809, ,            -2,      1.886285, ,            -2,      2.789709, ,            -2,      2.436375, , 
         -1.8,      1.935531, ,          -1.8,      1.787884, ,          -1.8,      1.765896, ,          -1.8,      2.606962, ,          -1.8,      2.275101, , 
         -1.6,      1.818584, ,          -1.6,      1.683646, ,          -1.6,      1.662167, ,          -1.6,      2.451555, ,          -1.6,      2.138093, , 
         -1.4,      1.719402, ,          -1.4,      1.595737, ,          -1.4,      1.573215, ,          -1.4,      2.318232, ,          -1.4,      2.021693, , 
         -1.2,      1.634269, ,          -1.2,      1.520611, ,          -1.2,      1.497248, ,          -1.2,      2.202892, ,          -1.2,      1.922585, , 
           -1,      1.561167, ,            -1,      1.455524, ,            -1,      1.432681, ,            -1,      2.102148, ,            -1,      1.837485, , 
         -0.8,      1.498942, ,          -0.8,      1.398923, ,          -0.8,      1.377331, ,          -0.8,      2.013484, ,          -0.8,      1.763764, , 
         -0.6,      1.445906, ,          -0.6,      1.350578, ,          -0.6,      1.329373, ,          -0.6,      1.934938, ,          -0.6,      1.699187, , 
         -0.4,      1.400378, ,          -0.4,      1.308628, ,          -0.4,      1.288625, ,          -0.4,      1.865079, ,          -0.4,      1.642148, , 
         -0.2,      1.361084, ,          -0.2,      1.273074, ,          -0.2,      1.253211, ,          -0.2,      1.802786, ,          -0.2,      1.591462, , 
            0,      1.326853, ,             0,      1.242162, ,             0,      1.222966, ,             0,      1.747014, ,             0,      1.546244, , 
          0.2,       1.29679, ,           0.2,      1.215267, ,           0.2,      1.196869, ,           0.2,      1.696946, ,           0.2,      1.505774, , 
          0.4,      1.270156, ,           0.4,      1.191715, ,           0.4,      1.173871, ,           0.4,       1.65191, ,           0.4,       1.46947, , 
          0.6,      1.246423, ,           0.6,      1.171299, ,           0.6,      1.153987, ,           0.6,      1.611391, ,           0.6,      1.436833, , 
          0.8,      1.225223, ,           0.8,      1.153302, ,           0.8,      1.136679, ,           0.8,      1.574968, ,           0.8,      1.407472, , 
            1,      1.206249, ,             1,      1.137314, ,             1,      1.121368, ,             1,      1.542031, ,             1,      1.381003, , 
          1.2,      1.189274, ,           1.2,      1.123087, ,           1.2,      1.107773, ,           1.2,      1.512202, ,           1.2,      1.357118, , 
          1.4,      1.174099, ,           1.4,      1.110427, ,           1.4,      1.095703, ,           1.4,      1.485169, ,           1.4,      1.335556, , 
          1.6,      1.160539, ,           1.6,      1.099188, ,           1.6,      1.085006, ,           1.6,      1.460646, ,           1.6,      1.316103, , 
          1.8,      1.148427, ,           1.8,      1.089219, ,           1.8,      1.075537, ,           1.8,      1.438424, ,           1.8,      1.298543, , 
            2,      1.137622, ,             2,      1.080397, ,             2,      1.067183, ,             2,      1.418295, ,             2,      1.282697, , 
          2.2,      1.128005, ,           2.2,      1.072624, ,           2.2,      1.059839, ,           2.2,      1.400076, ,           2.2,       1.26842, , 
          2.4,      1.119472, ,           2.4,      1.065795, ,           2.4,      1.053418, ,           2.4,      1.383577, ,           2.4,       1.25556, , 
          2.6,      1.111926, ,           2.6,      1.059833, ,           2.6,      1.047832, ,           2.6,      1.368671, ,           2.6,      1.244001, , 
          2.8,      1.105289, ,           2.8,       1.05467, ,           2.8,      1.043012, ,           2.8,      1.355238, ,           2.8,       1.23365, , 
            3,      1.099485, ,             3,      1.050238, ,             3,      1.038903, ,             3,      1.343166, ,             3,      1.224411, , 
          3.2,      1.094449, ,           3.2,      1.046473, ,           3.2,      1.035435, ,           3.2,      1.332355, ,           3.2,      1.216198, , 
          3.4,      1.090132, ,           3.4,      1.043332, ,           3.4,      1.032568, ,           3.4,      1.322739, ,           3.4,       1.20894, , 
          3.6,      1.086495, ,           3.6,      1.040777, ,           3.6,      1.030271, ,           3.6,      1.314249, ,           3.6,      1.202577, , 
          3.8,      1.083483, ,           3.8,      1.038765, ,           3.8,        1.0285, ,           3.8,      1.306803, ,           3.8,      1.197045, , 
            4,      1.081099, ,             4,       1.03731, ,             4,      1.027266, ,             4,      1.300391, ,             4,      1.192341, , 
          4.2,       1.07933, ,           4.2,      1.036434, ,           4.2,      1.026612, ,           4.2,      1.294956, ,           4.2,      1.188428, , 
          4.4,      1.078216, ,           4.4,      1.036229, ,           4.4,      1.026654, ,           4.4,      1.290518, ,           4.4,      1.185323, , 
          4.6,      1.077863, ,           4.6,        1.0369, ,           4.6,      1.027613, ,           4.6,      1.287162, ,           4.6,      1.183079, , 
          4.8,       1.07835, ,           4.8,      1.038469, ,           4.8,      1.029474, ,           4.8,      1.284903, ,           4.8,      1.181727, , 
            5,      1.079742, ,             5,      1.040933, ,             5,      1.032196, ,             5,      1.283678, ,             5,      1.181322, , 
          5.2,      1.082036, ,           5.2,      1.044279, ,           5.2,      1.035769, ,           5.2,      1.283562, ,           5.2,       1.18186, , 
          5.4,      1.085201, ,           5.4,      1.048475, ,           5.4,      1.040237, ,           5.4,      1.284483, ,           5.4,      1.183258, , 
          5.6,       1.08927, ,           5.6,      1.053585, ,           5.6,      1.045578, ,           5.6,      1.286346, ,           5.6,      1.185367, , 
          5.8,       1.09429, ,           5.8,      1.059602, ,           5.8,      1.051852, ,           5.8,      1.289296, ,           5.8,      1.188202, , 

