Alpha,T1-15.8 m/s-VLM2, , 
           -2,      14.82521, , 
         -1.8,      15.48582, , 
         -1.6,      16.09539, , 
         -1.4,      16.63828, , 
         -1.2,      17.09422, , 
           -1,       17.4708, , 
         -0.8,      17.78339, , 
         -0.6,      18.04895, , 
         -0.4,      18.27711, , 
         -0.2,      18.47233, , 
            0,      18.63671, , 
          0.2,      18.77185, , 
          0.4,      18.87976, , 
          0.6,      18.96208, , 
          0.8,      19.02047, , 
            1,      19.05694, , 
          1.2,       19.0733, , 
          1.4,      19.07108, , 
          1.6,      19.05172, , 
          1.8,       19.0167, , 
            2,      18.96719, , 
          2.2,      18.90424, , 
          2.4,      18.82877, , 
          2.6,      18.74201, , 
          2.8,       18.6444, , 
            3,      18.53668, , 
          3.2,      18.41884, , 
          3.4,      18.29007, , 
          3.6,      18.14857, , 
          3.8,      17.99102, , 
            4,      17.81439, , 
          4.2,      17.61945, , 
          4.4,      17.40323, , 
          4.6,      17.16217, , 

