Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      1.449189, ,            -2,      1.333168, ,            -2,      1.723794, , 
         -1.8,      1.350962, ,          -1.8,      1.245432, ,          -1.8,      1.608586, , 
         -1.6,      1.267836, ,          -1.6,      1.171851, ,          -1.6,      1.512638, , 
         -1.4,      1.197142, ,          -1.4,      1.109022, ,          -1.4,      1.431521, , 
         -1.2,      1.137936, ,          -1.2,      1.054914, ,          -1.2,      1.361856, , 
           -1,      1.088476, ,            -1,       1.00904, ,            -1,      1.301119, , 
         -0.8,       1.04669, ,          -0.8,     0.9698808, ,          -0.8,      1.247691, , 
         -0.6,      1.010804, ,          -0.6,     0.9367891, ,          -0.6,      1.200467, , 
         -0.4,     0.9793732, ,          -0.4,     0.9085425, ,          -0.4,      1.158539, , 
         -0.2,     0.9515424, ,          -0.2,      0.884301, ,          -0.2,      1.121196, , 
            0,     0.9267684, ,             0,     0.8629594, ,             0,      1.087855, , 
          0.2,     0.9046635, ,           0.2,      0.843982, ,           0.2,      1.058003, , 
          0.4,     0.8849169, ,           0.4,     0.8270619, ,           0.4,      1.031214, , 
          0.6,     0.8672577, ,           0.6,     0.8119635, ,           0.6,      1.007128, , 
          0.8,     0.8514563, ,           0.8,     0.7984869, ,           0.8,     0.9854413, , 
            1,      0.837313, ,             1,     0.7864684, ,             1,     0.9659093, , 
          1.2,      0.824638, ,           1.2,     0.7757422, ,           1.2,     0.9483037, , 
          1.4,     0.8132816, ,           1.4,     0.7661758, ,           1.4,     0.9324144, , 
          1.6,     0.8031155, ,           1.6,     0.7576512, ,           1.6,     0.9180878, , 
          1.8,     0.7940249, ,           1.8,     0.7500709, ,           1.8,     0.9051688, , 
            2,     0.7859091, ,             2,     0.7433487, ,             2,      0.893537, , 
          2.2,     0.7786828, ,           2.2,     0.7374042, ,           2.2,     0.8830851, , 
          2.4,     0.7722751, ,           2.4,     0.7321752, ,           2.4,     0.8737188, , 
          2.6,     0.7666251, ,           2.6,     0.7276017, ,           2.6,     0.8653539, , 
          2.8,     0.7616681, ,           2.8,     0.7236315, ,           2.8,     0.8579029, , 
            3,     0.7573646, ,             3,     0.7202318, ,             3,     0.8513232, , 
          3.2,     0.7536796, ,           3.2,     0.7173746, ,           3.2,       0.84556, , 
          3.4,     0.7506092, ,           3.4,     0.7150786, ,           3.4,     0.8405984, , 
          3.6,     0.7481911, ,           3.6,      0.713434, ,           3.6,     0.8364528, , 
          3.8,     0.7464874, ,           3.8,     0.7125841, ,           3.8,     0.8331359, , 
            4,     0.7456168, ,             4,     0.7126333, ,             4,     0.8307153, , 
          4.2,     0.7456658, ,           4.2,     0.7135976, ,           4.2,     0.8292622, , 
          4.4,     0.7466407, ,           4.4,      0.715483, ,           4.4,     0.8287623, , 
          4.6,     0.7486421, ,           4.6,     0.7184929, ,           4.6,     0.8291951, , 
          4.8,     0.7517925, ,           4.8,     0.7229139, ,           4.8,     0.8304547, , 

