Alpha,T1-15.8 m/s-VLM2, , 
           -2,      1.318876, , 
         -1.8,       1.22898, , 
         -1.6,      1.152542, , 
         -1.4,      1.088117, , 
         -1.2,      1.034798, , 
           -1,     0.9902946, , 
         -0.8,      0.952463, , 
         -0.6,     0.9195507, , 
         -0.4,     0.8905029, , 
         -0.2,     0.8646887, , 
            0,      0.841688, , 
          0.2,     0.8211672, , 
          0.4,     0.8028251, , 
          0.6,     0.7864186, , 
          0.8,     0.7717363, , 
            1,     0.7585803, , 
          1.2,     0.7467843, , 
          1.4,     0.7362103, , 
          1.6,     0.7267393, , 
          1.8,      0.718262, , 
            2,     0.7106912, , 
          2.2,      0.703952, , 
          2.4,     0.6979807, , 
          2.6,     0.6927079, , 
          2.8,     0.6880977, , 
            3,     0.6841067, , 
          3.2,     0.6807228, , 
          3.4,     0.6779666, , 
          3.6,     0.6758983, , 
          3.8,      0.674641, , 
            4,     0.6743148, , 
          4.2,     0.6749049, , 
          4.4,     0.6765482, , 
          4.6,     0.6794209, , 

