Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      4.677228, ,            -2,      4.313271, ,            -2,      4.253684, ,            -2,      6.277303, ,            -2,      5.487446, , 
         -1.8,      4.480199, ,          -1.8,      4.139675, ,          -1.8,      4.088939, ,          -1.8,        6.0244, ,          -1.8,       5.26212, , 
         -1.6,      4.316633, ,          -1.6,       3.99742, ,          -1.6,      3.946586, ,          -1.6,      5.810105, ,          -1.6,      5.071364, , 
         -1.4,       4.17994, ,          -1.4,      3.880258, ,          -1.4,      3.825657, ,          -1.4,      5.627573, ,          -1.4,      4.911493, , 
         -1.2,      4.064561, ,          -1.2,      3.782734, ,          -1.2,      3.724782, ,          -1.2,      5.471289, ,          -1.2,      4.778552, , 
           -1,      3.968224, ,            -1,       3.70047, ,            -1,      3.642553, ,            -1,      5.336381, ,            -1,      4.667706, , 
         -0.8,      3.890311, ,          -0.8,      3.631445, ,          -0.8,      3.575539, ,          -0.8,      5.219299, ,          -0.8,      4.574923, , 
         -0.6,      3.828432, ,          -0.6,      3.576703, ,          -0.6,      3.520689, ,          -0.6,      5.117266, ,          -0.6,      4.496515, , 
         -0.4,       3.77977, ,          -0.4,      3.532775, ,          -0.4,      3.478909, ,          -0.4,      5.028414, ,          -0.4,      4.429926, , 
         -0.2,      3.742207, ,          -0.2,      3.500852, ,          -0.2,      3.446365, ,          -0.2,      4.951337, ,          -0.2,      4.373336, , 
            0,      3.713601, ,             0,      3.477168, ,             0,      3.423563, ,             0,      4.884542, ,             0,       4.32547, , 
          0.2,      3.692315, ,           0.2,      3.460782, ,           0.2,      3.408513, ,           0.2,      4.826917, ,           0.2,      4.285287, , 
          0.4,      3.676955, ,           0.4,      3.450446, ,           0.4,      3.398903, ,           0.4,      4.777563, ,           0.4,      4.251974, , 
          0.6,      3.666579, ,           0.6,      3.446137, ,           0.6,      3.395324, ,           0.6,      4.735865, ,           0.6,       4.22481, , 
          0.8,      3.660596, ,           0.8,      3.446252, ,           0.8,      3.396699, ,           0.8,      4.701363, ,           0.8,      4.203275, , 
            1,      3.658518, ,             1,      3.449961, ,             1,      3.401705, ,             1,      4.672913, ,             1,      4.186775, , 
          1.2,      3.660027, ,           1.2,      3.456842, ,           1.2,       3.40982, ,           1.2,      4.649954, ,           1.2,       4.17486, , 
          1.4,      3.664839, ,           1.4,      3.466594, ,           1.4,      3.420737, ,           1.4,      4.632032, ,           1.4,      4.167145, , 
          1.6,      3.672672, ,           1.6,      3.479006, ,           1.6,       3.43423, ,           1.6,      4.618709, ,           1.6,      4.163344, , 
          1.8,       3.68325, ,           1.8,      3.493839, ,           1.8,       3.45006, ,           1.8,      4.609725, ,           1.8,      4.163107, , 
            2,       3.69635, ,             2,      3.510896, ,             2,      3.468059, ,             2,      4.604775, ,             2,      4.166162, , 
          2.2,      3.711798, ,           2.2,      3.530032, ,           2.2,      3.488063, ,           2.2,      4.603593, ,           2.2,      4.172301, , 
          2.4,      3.729423, ,           2.4,      3.551073, ,           2.4,      3.509936, ,           2.4,      4.605838, ,           2.4,      4.181266, , 
          2.6,      3.749073, ,           2.6,      3.573899, ,           2.6,      3.533533, ,           2.6,      4.611356, ,           2.6,      4.192885, , 
          2.8,      3.770633, ,           2.8,      3.598415, ,           2.8,      3.558744, ,           2.8,      4.619971, ,           2.8,       4.20704, , 
            3,      3.793981, ,             3,      3.624508, ,             3,       3.58549, ,             3,      4.631518, ,             3,      4.223579, , 
          3.2,      3.819007, ,           3.2,      3.652063, ,           3.2,      3.613643, ,           3.2,      4.645853, ,           3.2,       4.24237, , 
          3.4,       3.84566, ,           3.4,      3.681026, ,           3.4,      3.643153, ,           3.4,      4.662923, ,           3.4,      4.263308, , 
          3.6,      3.873897, ,           3.6,      3.711356, ,           3.6,      3.673996, ,           3.6,      4.682655, ,           3.6,      4.286319, , 
          3.8,      3.903621, ,           3.8,      3.742978, ,           3.8,      3.706092, ,           3.8,      4.704902, ,           3.8,      4.311298, , 
            4,      3.934931, ,             4,       3.77602, ,             4,      3.739562, ,             4,      4.729782, ,             4,      4.338347, , 
          4.2,      3.967861, ,           4.2,      3.810639, ,           4.2,      3.774632, ,           4.2,      4.757213, ,           4.2,      4.367447, , 
          4.4,      4.002642, ,           4.4,      3.847253, ,           4.4,      3.811807, ,           4.4,      4.787405, ,           4.4,      4.398762, , 
          4.6,      4.039753, ,           4.6,      3.886709, ,           4.6,      3.852002, ,           4.6,      4.820794, ,           4.6,      4.432595, , 
          4.8,      4.079585, ,           4.8,      3.929192, ,           4.8,      3.895263, ,           4.8,      4.857571, ,           4.8,      4.469163, , 
            5,      4.122484, ,             5,      3.974794, ,             5,      3.941538, ,             5,      4.897631, ,             5,      4.508791, , 
          5.2,       4.16854, ,           5.2,      4.023566, ,           5.2,      3.990886, ,           5.2,      4.941374, ,           5.2,      4.551562, , 
          5.4,       4.21773, ,           5.4,      4.075479, ,           5.4,      4.043565, ,           5.4,       4.98865, ,           5.4,       4.59727, , 
          5.6,      4.270278, ,           5.6,      4.130872, ,           5.6,      4.099587, ,           5.6,      5.039201, ,           5.6,      4.645427, , 
          5.8,      4.326464, ,           5.8,      4.189813, ,           5.8,      4.159277, ,           5.8,      5.093701, ,           5.8,      4.696166, , 

