Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      9.355265, ,            -2,      10.12044, ,            -2,      8.144476, , 
         -1.8,      9.770813, ,          -1.8,      10.56842, ,          -1.8,      8.495218, , 
         -1.6,       10.1604, ,          -1.6,      10.97586, ,          -1.6,      8.820859, , 
         -1.4,      10.51773, ,          -1.4,      11.33811, ,          -1.4,      9.120823, , 
         -1.2,      10.83545, ,          -1.2,      11.65619, ,          -1.2,      9.394332, , 
           -1,      11.11687, ,            -1,      11.93074, ,            -1,      9.642192, , 
         -0.8,      11.36475, ,          -0.8,      12.16506, ,          -0.8,      9.864289, , 
         -0.6,      11.58157, ,          -0.6,      12.36545, ,          -0.6,      10.06061, , 
         -0.4,      11.76963, ,          -0.4,      12.53609, ,          -0.4,      10.23193, , 
         -0.2,      11.93058, ,          -0.2,      12.68061, ,          -0.2,      10.37989, , 
            0,      12.06296, ,             0,      12.80171, ,             0,      10.50642, , 
          0.2,      12.16838, ,           0.2,      12.89944, ,           0.2,      10.61362, , 
          0.4,      12.24828, ,           0.4,      12.96839, ,           0.4,      10.70345, , 
          0.6,      12.30479, ,           0.6,      13.01542, ,           0.6,       10.7768, , 
          0.8,      12.34177, ,           0.8,      13.04448, ,           0.8,      10.83527, , 
            1,      12.36268, ,             1,         13.05, ,             1,      10.88055, , 
          1.2,      12.36859, ,           1.2,      13.03979, ,           1.2,       10.9138, , 
          1.4,      12.36094, ,           1.4,      13.01623, ,           1.4,      10.93625, , 
          1.6,      12.34158, ,           1.6,      12.98025, ,           1.6,      10.94879, , 
          1.8,      12.31153, ,           1.8,      12.93362, ,           1.8,      10.95228, , 
            2,      12.27227, ,             2,      12.87799, ,             2,      10.94745, , 
          2.2,      12.22515, ,           2.2,      12.81565, ,           2.2,      10.93507, , 
          2.4,      12.17103, ,           2.4,      12.74588, ,           2.4,      10.91577, , 
          2.6,      12.11096, ,           2.6,      12.66875, ,           2.6,      10.89013, , 
          2.8,      12.04565, ,           2.8,      12.58642, ,           2.8,      10.85859, , 
            3,      11.97572, ,             3,      12.49978, ,             3,      10.82174, , 
          3.2,      11.90176, ,           3.2,      12.40951, ,           3.2,      10.78009, , 
          3.4,      11.82429, ,           3.4,      12.31629, ,           3.4,      10.73402, , 
          3.6,      11.74374, ,           3.6,      12.22052, ,           3.6,      10.68392, , 
          3.8,       11.6605, ,           3.8,      12.12262, ,           3.8,      10.63023, , 
            4,      11.57498, ,             4,      12.02297, ,             4,       10.5733, , 
          4.2,      11.48745, ,           4.2,      11.92188, ,           4.2,      10.51338, , 
          4.4,      11.39818, ,           4.4,      11.81954, ,           4.4,      10.45077, , 
          4.6,      11.30754, ,           4.6,      11.71634, ,           4.6,      10.38582, , 
          4.8,      11.21571, ,           4.8,      11.61245, ,           4.8,      10.31872, , 
            5,      11.12286, ,             5,      11.50802, ,             5,      10.24961, , 
          5.2,      11.02922, ,           5.2,      11.40332, ,           5.2,      10.17883, , 
          5.4,      10.93489, ,           5.4,      11.29842, ,           5.4,      10.10647, , 
          5.6,      10.83993, ,           5.6,      11.19331, ,           5.6,      10.03262, , 
          5.8,      10.74447, ,           5.8,       11.0881, ,           5.8,      9.957493, , 
            6,       10.6484, ,             6,      10.98247, ,             6,      9.880993, , 
          6.2,      10.55151, ,           6.2,      10.87594, ,           6.2,      9.803069, , 
          6.4,      10.45369, ,           6.4,      10.76802, ,           6.4,      9.723777, , 
          6.6,      10.35415, ,           6.6,      10.65773, ,           6.6,      9.642706, , 
          6.8,       10.2529, ,           6.8,      10.54559, ,           6.8,      9.559723, , 
            7,      10.14973, ,             7,      10.43168, ,             7,      9.475023, , 
          7.2,      10.04476, ,           7.2,      10.31609, ,           7.2,      9.388426, , 
          7.4,      9.938451, ,           7.4,      10.19943, ,           7.4,      9.300408, , 
          7.6,      9.830939, ,           7.6,      10.08175, ,           7.6,      9.211719, , 
          7.8,      9.721982, ,           7.8,      9.963389, ,           7.8,      9.122355, , 
            8,      9.612484, ,             8,      9.845633, ,             8,      9.032755, , 

