Alpha,T1-15.8 m/s-VLM2, , 
           -2,      3.858908, , 
         -1.8,      3.694756, , 
         -1.6,      3.555193, , 
         -1.4,      3.439475, , 
         -1.2,      3.347949, , 
           -1,      3.275943, , 
         -0.8,      3.218481, , 
         -0.6,      3.171223, , 
         -0.4,      3.131716, , 
         -0.2,      3.098684, , 
            0,      3.071405, , 
          0.2,      3.049335, , 
          0.4,      3.031939, , 
          0.6,      3.018802, , 
          0.8,      3.009551, , 
            1,      3.003802, , 
          1.2,      3.001231, , 
          1.4,      3.001579, , 
          1.6,      3.004624, , 
          1.8,      3.010147, , 
            2,       3.01799, , 
          2.2,      3.028021, , 
          2.4,      3.040134, , 
          2.6,      3.054181, , 
          2.8,       3.07014, , 
            3,      3.087947, , 
          3.2,      3.107665, , 
          3.4,      3.129502, , 
          3.6,      3.153852, , 
          3.8,      3.181414, , 
            4,      3.212893, , 
          4.2,      3.248364, , 
          4.4,      3.288634, , 
          4.6,      3.334722, , 

