Alpha,T1-15.8 m/s-VLM2, , 
           -2,      6.981297, , 
         -1.8,      6.700082, , 
         -1.6,      6.454808, , 
         -1.4,      6.239378, , 
         -1.2,      6.052698, , 
           -1,      5.891431, , 
         -0.8,      5.753207, , 
         -0.6,      5.635363, , 
         -0.4,      5.536334, , 
         -0.2,      5.453432, , 
            0,       5.38412, , 
          0.2,      5.326771, , 
          0.4,      5.280408, , 
          0.6,       5.24381, , 
          0.8,      5.216766, , 
            1,      5.198032, , 
          1.2,       5.18694, , 
          1.4,      5.182426, , 
          1.6,      5.183426, , 
          1.8,      5.189456, , 
            2,      5.199838, , 
          2.2,      5.213877, , 
          2.4,      5.231356, , 
          2.6,      5.252051, , 
          2.8,      5.275774, , 
            3,      5.302165, , 
          3.2,       5.33103, , 
          3.4,      5.362225, , 
          3.6,      5.395488, , 
          3.8,        5.4306, , 
            4,      5.467388, , 
          4.2,      5.505778, , 
          4.4,      5.545582, , 
          4.6,       5.58672, , 
          4.8,      5.629128, , 
            5,      5.672755, , 
          5.2,      5.717477, , 
          5.4,      5.763277, , 
          5.6,      5.810074, , 
          5.8,      5.857835, , 
            6,      5.906504, , 
          6.2,      5.956047, , 
          6.4,      6.006438, , 
          6.6,      6.057643, , 
          6.8,      6.109649, , 
            7,      6.162479, , 
          7.2,      6.216133, , 
          7.4,      6.270674, , 
          7.6,      6.326217, , 
          7.8,      6.382858, , 
            8,      6.440882, , 

