Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.5962883, ,            -1,     0.5962883, ,            -1,     0.5962883, , 
         -0.8,     0.5960435, ,          -0.8,     0.5960435, ,          -0.8,     0.5960435, , 
         -0.6,     0.5957933, ,          -0.6,     0.5957933, ,          -0.6,     0.5957933, , 
         -0.4,     0.5955379, ,          -0.4,     0.5955379, ,          -0.4,     0.5955379, , 
         -0.2,     0.5952775, ,          -0.2,     0.5952775, ,          -0.2,     0.5952775, , 
            0,     0.5950122, ,             0,     0.5950122, ,             0,     0.5950122, , 
          0.2,     0.5947422, ,           0.2,     0.5947422, ,           0.2,     0.5947422, , 
          0.4,     0.5944676, ,           0.4,     0.5944676, ,           0.4,     0.5944676, , 
          0.6,     0.5941886, ,           0.6,     0.5941886, ,           0.6,     0.5941886, , 
          0.8,     0.5939054, ,           0.8,     0.5939054, ,           0.8,     0.5939054, , 
            1,      0.593618, ,             1,      0.593618, ,             1,      0.593618, , 
          1.2,     0.5933266, ,           1.2,     0.5933266, ,           1.2,     0.5933266, , 
          1.4,     0.5930313, ,           1.4,     0.5930313, ,           1.4,     0.5930313, , 
          1.6,     0.5927322, ,           1.6,     0.5927322, ,           1.6,     0.5927322, , 
          1.8,     0.5924294, ,           1.8,     0.5924294, ,           1.8,     0.5924294, , 
            2,      0.592123, ,             2,      0.592123, ,             2,      0.592123, , 
          2.2,     0.5918132, ,           2.2,     0.5918132, ,           2.2,     0.5918132, , 
          2.4,     0.5914999, ,           2.4,     0.5914999, ,           2.4,     0.5914999, , 
          2.6,     0.5911834, ,           2.6,     0.5911834, ,           2.6,     0.5911834, , 
          2.8,     0.5908636, ,           2.8,     0.5908636, ,           2.8,     0.5908636, , 
            3,     0.5905407, ,             3,     0.5905407, ,             3,     0.5905407, , 
          3.2,     0.5902147, ,           3.2,     0.5902147, ,           3.2,     0.5902147, , 
          3.4,     0.5898858, ,           3.4,     0.5898858, ,           3.4,     0.5898858, , 
          3.6,     0.5895539, ,           3.6,     0.5895539, ,           3.6,     0.5895539, , 
          3.8,     0.5892192, ,           3.8,     0.5892192, ,           3.8,     0.5892192, , 
            4,     0.5888818, ,             4,     0.5888818, ,             4,     0.5888818, , 
          4.2,     0.5885416, ,           4.2,     0.5885416, ,           4.2,     0.5885416, , 
          4.4,     0.5881988, ,           4.4,     0.5881988, ,           4.4,     0.5881988, , 
          4.6,     0.5878534, ,           4.6,     0.5878534, ,           4.6,     0.5878534, , 
          4.8,     0.5875056, ,           4.8,     0.5875056, ,           4.8,     0.5875056, , 
            5,     0.5871552, ,             5,     0.5871552, ,             5,     0.5871552, , 
          5.2,     0.5868025, ,           5.2,     0.5868025, ,           5.2,     0.5868025, , 
          5.4,     0.5864475, ,           5.4,     0.5864475, ,           5.4,     0.5864475, , 
          5.6,     0.5860902, ,           5.6,     0.5860902, ,           5.6,     0.5860902, , 
          5.8,     0.5857306, ,           5.8,     0.5857306, ,           5.8,     0.5857306, , 
            6,     0.5853689, ,             6,     0.5853689, ,             6,     0.5853689, , 
          6.2,     0.5850051, ,           6.2,     0.5850051, ,           6.2,     0.5850051, , 
          6.4,     0.5846392, ,           6.4,     0.5846392, ,           6.4,     0.5846392, , 
          6.6,     0.5842713, ,           6.6,     0.5842713, ,           6.6,     0.5842713, , 
          6.8,     0.5839014, ,           6.8,     0.5839014, ,           6.8,     0.5839014, , 
            7,     0.5835297, ,             7,     0.5835297, ,             7,     0.5835297, , 
          7.2,     0.5831561, ,           7.2,     0.5831561, ,           7.2,     0.5831561, , 
          7.4,     0.5827806, ,           7.4,     0.5827806, ,           7.4,     0.5827806, , 
          7.6,     0.5824034, ,           7.6,     0.5824034, ,           7.6,     0.5824034, , 
          7.8,     0.5820245, ,           7.8,     0.5820245, ,           7.8,     0.5820245, , 
            8,      0.581644, ,             8,      0.581644, ,             8,      0.581644, , 
          8.2,     0.5812618, ,           8.2,     0.5812618, ,           8.2,     0.5812618, , 
          8.4,      0.580878, ,           8.4,      0.580878, ,           8.4,      0.580878, , 
          8.6,     0.5804927, ,           8.6,     0.5804927, ,           8.6,     0.5804927, , 
          8.8,     0.5801059, ,           8.8,     0.5801059, ,           8.8,     0.5801059, , 
            9,     0.5797177, ,             9,     0.5797177, ,             9,     0.5797177, , 
          9.2,     0.5793281, ,           9.2,     0.5793281, ,           9.2,     0.5793281, , 
          9.4,     0.5789371, ,           9.4,     0.5789371, ,           9.4,     0.5789371, , 
          9.6,     0.5785449, ,           9.6,     0.5785449, ,           9.6,     0.5785449, , 
          9.8,     0.5781514, ,           9.8,     0.5781514, ,           9.8,     0.5781514, , 
           10,     0.5777567, ,            10,     0.5777567, ,            10,     0.5777567, , 
         10.2,     0.5773608, ,          10.2,     0.5773608, ,          10.2,     0.5773608, , 
         10.4,     0.5769638, ,          10.4,     0.5769638, ,          10.4,     0.5769638, , 
         10.6,     0.5765657, ,          10.6,     0.5765657, ,          10.6,     0.5765657, , 
         10.8,     0.5761666, ,          10.8,     0.5761666, ,          10.8,     0.5761666, , 
           11,     0.5757664, ,            11,     0.5757664, ,            11,     0.5757664, , 
         11.2,     0.5753654, ,          11.2,     0.5753654, ,          11.2,     0.5753654, , 
         11.4,     0.5749634, ,          11.4,     0.5749634, ,          11.4,     0.5749634, , 
         11.6,     0.5745606, ,          11.6,     0.5745606, ,          11.6,     0.5745606, , 
         11.8,      0.574157, ,          11.8,      0.574157, ,          11.8,      0.574157, , 
           12,     0.5737526, ,            12,     0.5737526, ,            12,     0.5737526, , 

