Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.9682708, ,            -1,     0.9682708, ,            -1,     0.9682708, , 
         -0.8,     0.9830322, ,          -0.8,     0.9830322, ,          -0.8,     0.9830322, , 
         -0.6,     0.9977721, ,          -0.6,     0.9977721, ,          -0.6,     0.9977721, , 
         -0.4,       1.01249, ,          -0.4,       1.01249, ,          -0.4,       1.01249, , 
         -0.2,      1.027186, ,          -0.2,      1.027186, ,          -0.2,      1.027186, , 
            0,      1.041859, ,             0,      1.041859, ,             0,      1.041859, , 
          0.2,       1.05651, ,           0.2,       1.05651, ,           0.2,       1.05651, , 
          0.4,      1.071137, ,           0.4,      1.071137, ,           0.4,      1.071137, , 
          0.6,       1.08574, ,           0.6,       1.08574, ,           0.6,       1.08574, , 
          0.8,      1.100319, ,           0.8,      1.100319, ,           0.8,      1.100319, , 
            1,      1.114873, ,             1,      1.114873, ,             1,      1.114873, , 
          1.2,      1.129403, ,           1.2,      1.129403, ,           1.2,      1.129403, , 
          1.4,      1.143907, ,           1.4,      1.143907, ,           1.4,      1.143907, , 
          1.6,      1.158386, ,           1.6,      1.158386, ,           1.6,      1.158386, , 
          1.8,      1.172839, ,           1.8,      1.172839, ,           1.8,      1.172839, , 
            2,      1.187265, ,             2,      1.187265, ,             2,      1.187265, , 
          2.2,      1.201665, ,           2.2,      1.201665, ,           2.2,      1.201665, , 
          2.4,      1.216037, ,           2.4,      1.216037, ,           2.4,      1.216037, , 
          2.6,      1.230382, ,           2.6,      1.230382, ,           2.6,      1.230382, , 
          2.8,      1.244699, ,           2.8,      1.244699, ,           2.8,      1.244699, , 
            3,      1.258988, ,             3,      1.258988, ,             3,      1.258988, , 
          3.2,      1.273248, ,           3.2,      1.273248, ,           3.2,      1.273248, , 
          3.4,      1.287479, ,           3.4,      1.287479, ,           3.4,      1.287479, , 
          3.6,      1.301681, ,           3.6,      1.301681, ,           3.6,      1.301681, , 
          3.8,      1.315854, ,           3.8,      1.315854, ,           3.8,      1.315854, , 
            4,      1.329996, ,             4,      1.329996, ,             4,      1.329996, , 
          4.2,      1.344108, ,           4.2,      1.344108, ,           4.2,      1.344108, , 
          4.4,       1.35819, ,           4.4,       1.35819, ,           4.4,       1.35819, , 
          4.6,       1.37224, ,           4.6,       1.37224, ,           4.6,       1.37224, , 
          4.8,      1.386259, ,           4.8,      1.386259, ,           4.8,      1.386259, , 
            5,      1.400246, ,             5,      1.400246, ,             5,      1.400246, , 
          5.2,      1.414201, ,           5.2,      1.414201, ,           5.2,      1.414201, , 
          5.4,      1.428123, ,           5.4,      1.428123, ,           5.4,      1.428123, , 
          5.6,      1.442013, ,           5.6,      1.442013, ,           5.6,      1.442013, , 
          5.8,       1.45587, ,           5.8,       1.45587, , , , , 

