Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.7115294, ,            -1,     0.7115294, ,            -1,     0.7115294, , 
         -0.8,     0.7216179, ,          -0.8,     0.7216179, ,          -0.8,     0.7216179, , 
         -0.6,     0.7316866, ,          -0.6,     0.7316866, ,          -0.6,     0.7316866, , 
         -0.4,     0.7417353, ,          -0.4,     0.7417353, ,          -0.4,     0.7417353, , 
         -0.2,     0.7517635, ,          -0.2,     0.7517635, ,          -0.2,     0.7517635, , 
            0,      0.761771, ,             0,      0.761771, ,             0,      0.761771, , 
          0.2,     0.7717575, ,           0.2,     0.7717575, ,           0.2,     0.7717575, , 
          0.4,     0.7817225, ,           0.4,     0.7817225, ,           0.4,     0.7817225, , 
          0.6,     0.7916657, ,           0.6,     0.7916657, ,           0.6,     0.7916657, , 
          0.8,     0.8015868, ,           0.8,     0.8015868, ,           0.8,     0.8015868, , 
            1,     0.8114855, ,             1,     0.8114855, ,             1,     0.8114855, , 
          1.2,     0.8213614, ,           1.2,     0.8213614, ,           1.2,     0.8213614, , 
          1.4,     0.8312142, ,           1.4,     0.8312142, ,           1.4,     0.8312142, , 
          1.6,     0.8410435, ,           1.6,     0.8410435, ,           1.6,     0.8410435, , 
          1.8,     0.8508491, ,           1.8,     0.8508491, ,           1.8,     0.8508491, , 
            2,     0.8606305, ,             2,     0.8606305, ,             2,     0.8606305, , 
          2.2,     0.8703876, ,           2.2,     0.8703876, ,           2.2,     0.8703876, , 
          2.4,     0.8801198, ,           2.4,     0.8801198, ,           2.4,     0.8801198, , 
          2.6,      0.889827, ,           2.6,      0.889827, ,           2.6,      0.889827, , 
          2.8,     0.8995088, ,           2.8,     0.8995088, ,           2.8,     0.8995088, , 
            3,     0.9091648, ,             3,     0.9091648, ,             3,     0.9091648, , 
          3.2,     0.9187948, ,           3.2,     0.9187948, ,           3.2,     0.9187948, , 
          3.4,     0.9283985, ,           3.4,     0.9283985, ,           3.4,     0.9283985, , 
          3.6,     0.9379754, ,           3.6,     0.9379754, ,           3.6,     0.9379754, , 
          3.8,     0.9475254, ,           3.8,     0.9475254, ,           3.8,     0.9475254, , 
            4,     0.9570481, ,             4,     0.9570481, ,             4,     0.9570481, , 
          4.2,     0.9665433, ,           4.2,     0.9665433, ,           4.2,     0.9665433, , 
          4.4,     0.9760105, ,           4.4,     0.9760105, ,           4.4,     0.9760105, , 
          4.6,     0.9854495, ,           4.6,     0.9854495, ,           4.6,     0.9854495, , 
          4.8,       0.99486, ,           4.8,       0.99486, ,           4.8,       0.99486, , 
            5,      1.004242, ,             5,      1.004242, ,             5,      1.004242, , 
          5.2,      1.013594, ,           5.2,      1.013594, ,           5.2,      1.013594, , 
          5.4,      1.022917, ,           5.4,      1.022917, ,           5.4,      1.022917, , 
          5.6,      1.032211, ,           5.6,      1.032211, ,           5.6,      1.032211, , 
          5.8,      1.041474, ,           5.8,      1.041474, ,           5.8,      1.041474, , 
            6,      1.050708, ,             6,      1.050708, ,             6,      1.050708, , 
          6.2,       1.05991, ,           6.2,       1.05991, ,           6.2,       1.05991, , 
          6.4,      1.069082, ,           6.4,      1.069082, ,           6.4,      1.069082, , 
          6.6,      1.078223, ,           6.6,      1.078223, ,           6.6,      1.078223, , 
          6.8,      1.087332, ,           6.8,      1.087332, ,           6.8,      1.087332, , 
            7,       1.09641, ,             7,       1.09641, ,             7,       1.09641, , 
          7.2,      1.105456, ,           7.2,      1.105456, ,           7.2,      1.105456, , 
          7.4,      1.114469, ,           7.4,      1.114469, ,           7.4,      1.114469, , 
          7.6,       1.12345, ,           7.6,       1.12345, ,           7.6,       1.12345, , 
          7.8,      1.132399, ,           7.8,      1.132399, ,           7.8,      1.132399, , 
            8,      1.141314, ,             8,      1.141314, ,             8,      1.141314, , 
          8.2,      1.150196, ,           8.2,      1.150196, ,           8.2,      1.150196, , 
          8.4,      1.159044, ,           8.4,      1.159044, ,           8.4,      1.159044, , 
          8.6,      1.167859, ,           8.6,      1.167859, ,           8.6,      1.167859, , 
          8.8,      1.176639, ,           8.8,      1.176639, ,           8.8,      1.176639, , 
            9,      1.185386, ,             9,      1.185386, ,             9,      1.185386, , 
          9.2,      1.194097, ,           9.2,      1.194097, ,           9.2,      1.194097, , 
          9.4,      1.202774, ,           9.4,      1.202774, ,           9.4,      1.202774, , 
          9.6,      1.211416, ,           9.6,      1.211416, ,           9.6,      1.211416, , 
          9.8,      1.220023, ,           9.8,      1.220023, ,           9.8,      1.220023, , 
           10,      1.228594, ,            10,      1.228594, ,            10,      1.228594, , 
         10.2,       1.23713, ,          10.2,       1.23713, ,          10.2,       1.23713, , 
         10.4,      1.245629, ,          10.4,      1.245629, ,          10.4,      1.245629, , 
         10.6,      1.254092, ,          10.6,      1.254092, ,          10.6,      1.254092, , 
         10.8,      1.262519, ,          10.8,      1.262519, ,          10.8,      1.262519, , 
           11,      1.270909, ,            11,      1.270909, ,            11,      1.270909, , 
         11.2,      1.279262, ,          11.2,      1.279262, ,          11.2,      1.279262, , 
         11.4,      1.287578, ,          11.4,      1.287578, ,          11.4,      1.287578, , 
         11.6,      1.295857, ,          11.6,      1.295857, ,          11.6,      1.295857, , 
         11.8,      1.304098, ,          11.8,      1.304098, ,          11.8,      1.304098, , 
           12,      1.312302, ,            12,      1.312302, ,            12,      1.312302, , 

