Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      8.232367, ,            -1,      8.124929, ,            -1,      8.581076, , 
         -0.8,       8.20532, ,          -0.8,       8.09658, ,          -0.8,      8.561259, , 
         -0.6,      8.181415, ,          -0.6,      8.071359, ,          -0.6,      8.544756, , 
         -0.4,      8.160493, ,          -0.4,       8.04917, ,          -0.4,      8.531419, , 
         -0.2,      8.142489, ,          -0.2,       8.03019, ,          -0.2,      8.521164, , 
            0,      8.127265, ,             0,      8.013936, ,             0,      8.513839, , 
          0.2,      8.114737, ,           0.2,      8.000322, ,           0.2,      8.509368, , 
          0.4,      8.104757, ,           0.4,      7.989013, ,           0.4,       8.50759, , 
          0.6,      8.097333, ,           0.6,      7.979003, ,           0.6,       8.50848, , 
          0.8,      8.092379, ,           0.8,      7.971074, ,           0.8,      8.511879, , 
            1,      8.089863, ,             1,      7.965295, ,             1,      8.517745, , 
          1.2,      8.089682, ,           1.2,       7.96169, ,           1.2,      8.525963, , 
          1.4,      8.091783, ,           1.4,      7.960098, ,           1.4,      8.536473, , 
          1.6,      8.096126, ,           1.6,      7.960465, ,           1.6,      8.549178, , 
          1.8,      8.102681, ,           1.8,      7.962825, ,           1.8,      8.564025, , 
            2,      8.111406, ,             2,      7.967353, ,             2,       8.58091, , 
          2.2,      8.122232, ,           2.2,      7.974134, ,           2.2,      8.599733, , 
          2.4,      8.135113, ,           2.4,      7.983494, ,           2.4,      8.620428, , 
          2.6,      8.149952, ,           2.6,      7.995194, ,           2.6,      8.642893, , 
          2.8,      8.166743, ,           2.8,      8.009269, ,           2.8,      8.667096, , 
            3,       8.18538, ,             3,      8.025591, ,             3,      8.692925, , 
          3.2,      8.205778, ,           3.2,      8.044047, ,           3.2,       8.72033, , 
          3.4,      8.227847, ,           3.4,       8.06449, ,           3.4,       8.74925, , 
          3.6,      8.251481, ,           3.6,      8.086766, ,           3.6,      8.779616, , 
          3.8,      8.276615, ,           3.8,      8.110706, ,           3.8,        8.8114, , 
            4,      8.303171, ,             4,      8.136167, ,             4,      8.844543, , 
          4.2,      8.331045, ,           4.2,      8.162992, ,           4.2,      8.878981, , 
          4.4,      8.360175, ,           4.4,      8.191135, ,           4.4,      8.914694, , 
          4.6,      8.390464, ,           4.6,      8.220449, ,           4.6,      8.951665, , 
          4.8,      8.421851, ,           4.8,      8.250927, ,           4.8,      8.989889, , 
            5,      8.454251, ,             5,       8.28246, ,             5,      9.029331, , 
          5.2,       8.48764, ,           5.2,      8.314976, ,           5.2,      9.069984, , 
          5.4,      8.521952, ,           5.4,       8.34838, ,           5.4,      9.111797, , 
          5.6,      8.557153, ,           5.6,      8.382631, ,           5.6,      9.154767, , 
          5.8,      8.593193, ,           5.8,      8.417668, ,           5.8,      9.198892, , 
            6,      8.630046, ,             6,      8.453451, ,             6,      9.244178, , 
          6.2,      8.667668, ,           6.2,      8.489914, ,           6.2,       9.29062, , 
          6.4,      8.706011, ,           6.4,      8.527063, ,           6.4,      9.338237, , 
          6.6,       8.74504, ,           6.6,      8.564867, ,           6.6,      9.387077, , 
          6.8,      8.784738, ,           6.8,      8.603286, ,           6.8,      9.437175, , 
            7,      8.825081, ,             7,      8.642292, ,             7,      9.488525, , 
          7.2,      8.866062, ,           7.2,      8.681881, ,           7.2,      9.541159, , 
          7.4,      8.907642, ,           7.4,      8.721987, ,           7.4,      9.595127, , 
          7.6,      8.949807, ,           7.6,      8.762616, ,           7.6,      9.650503, , 
          7.8,      8.992572, ,           7.8,      8.803774, ,           7.8,       9.70737, , 
            8,      9.035916, ,             8,       8.84551, ,             8,      9.765862, , 
          8.2,      9.079802, ,           8.2,      8.887801, ,           8.2,      9.825986, , 
          8.4,      9.124195, ,           8.4,      8.930632, ,           8.4,      9.887984, , 
          8.6,      9.169118, ,           8.6,      8.973967, ,           8.6,      9.952007, , 
          8.8,       9.21457, ,           8.8,      9.017813, ,           8.8,      10.01839, , 
            9,      9.260546, ,             9,      9.062192, ,             9,      10.08728, , 
          9.2,      9.307053, ,           9.2,       9.10707, ,           9.2,      10.15921, , 
          9.4,      9.354014, ,           9.4,      9.152493, ,           9.4,      10.23471, , 
          9.6,      9.401385, ,           9.6,      9.198447, ,           9.6,      10.31443, , 
          9.8,      9.449231, ,           9.8,      9.244956, ,           9.8,      10.39951, , 
           10,      9.497558, ,            10,      9.292017, ,            10,      10.49152, , 
         10.2,      9.546391, ,          10.2,      9.339608, ,          10.2,      10.59288, , 
         10.4,      9.595711, ,          10.4,      9.387724, ,          10.4,      10.70658, , 
         10.6,      9.645529, ,          10.6,      9.436295, ,          10.6,      10.83855, , 
         10.8,      9.695885, ,          10.8,      9.485297, ,          10.8,      10.99736, , 
           11,      9.746798, ,            11,       9.53474, ,            11,      11.19236, , 
         11.2,       9.79826, ,          11.2,      9.584635, ,          11.2,      11.42232, , 
         11.4,      9.850339, ,          11.4,      9.634992, ,          11.4,      11.67515, , 
         11.6,      9.903079, ,          11.6,      9.685812, ,          11.6,      11.94265, , 
         11.8,      9.956513, ,          11.8,      9.737084, ,          11.8,      12.34826, , 
           12,      10.01066, ,            12,      9.788839, ,            12,      12.88995, , 

