Alpha,T1-15.8 m/s-VLM2, , 
           -1,      9.497383, , 
         -0.8,      9.465767, , 
         -0.6,      9.437564, , 
         -0.4,      9.412614, , 
         -0.2,      9.390804, , 
            0,      9.371896, , 
          0.2,      9.355843, , 
          0.4,       9.34244, , 
          0.6,      9.331619, , 
          0.8,       9.32328, , 
            1,      9.317304, , 
          1.2,      9.313596, , 
          1.4,      9.312136, , 
          1.6,      9.312795, , 
          1.8,      9.315493, , 
            2,        9.3202, , 
          2.2,      9.326819, , 
          2.4,      9.335412, , 
          2.6,       9.34586, , 
          2.8,      9.358118, , 
            3,      9.372146, , 
          3.2,      9.387887, , 
          3.4,       9.40534, , 
          3.6,      9.424465, , 
          3.8,      9.445222, , 
            4,      9.467564, , 
          4.2,      9.491467, , 
          4.4,       9.51686, , 
          4.6,      9.543728, , 
          4.8,      9.571989, , 
            5,      9.601605, , 
          5.2,      9.632539, , 
          5.4,      9.664706, , 
          5.6,      9.698061, , 
          5.8,      9.732526, , 
            6,      9.768037, , 
          6.2,      9.804566, , 
          6.4,      9.842024, , 
          6.6,      9.880385, , 
          6.8,      9.919618, , 
            7,      9.959645, , 
          7.2,      10.00042, , 
          7.4,      10.04189, , 
          7.6,      10.08405, , 
          7.8,      10.12686, , 
            8,       10.1703, , 
          8.2,      10.21432, , 
          8.4,      10.25889, , 
          8.6,      10.30401, , 
          8.8,      10.34964, , 
            9,      10.39575, , 
          9.2,      10.44233, , 
          9.4,      10.48935, , 
          9.6,       10.5368, , 
          9.8,      10.58467, , 
           10,      10.63293, , 
         10.2,      10.68156, , 
         10.4,      10.73056, , 
         10.6,      10.77995, , 
         10.8,      10.82969, , 
           11,      10.87977, , 
         11.2,      10.93016, , 
         11.4,      10.98085, , 
         11.6,      11.03184, , 
         11.8,      11.08312, , 
           12,      11.13471, , 

