Alpha,T1-15.8 m/s-VLM2, , 
           -1,      4.736787, , 
         -0.8,      4.720881, , 
         -0.6,      4.708218, , 
         -0.4,      4.698537, , 
         -0.2,      4.691592, , 
            0,      4.687166, , 
          0.2,      4.685014, , 
          0.4,      4.684922, , 
          0.6,      4.686769, , 
          0.8,      4.690458, , 
            1,      4.695865, , 
          1.2,      4.702884, , 
          1.4,      4.711413, , 
          1.6,      4.721393, , 
          1.8,      4.732784, , 
            2,      4.745548, , 
          2.2,      4.759691, , 
          2.4,      4.775223, , 
          2.6,      4.792032, , 
          2.8,      4.810135, , 
            3,      4.829596, , 
          3.2,      4.850414, , 
          3.4,      4.872452, , 
          3.6,       4.89577, , 
          3.8,      4.920485, , 
            4,       4.94667, , 
          4.2,      4.974463, , 
          4.4,      5.004008, , 
          4.6,      5.035443, , 
          4.8,      5.069129, , 
            5,       5.10525, , 
          5.2,      5.144171, , 
          5.4,      5.186267, , 

