Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6337983, ,            -1,     0.6337983, ,            -1,     0.6337983, ,            -1,     0.6337983, ,            -1,     0.6337983, , 
         -0.8,     0.6336751, ,          -0.8,     0.6336751, ,          -0.8,     0.6336751, ,          -0.8,     0.6336751, ,          -0.8,     0.6336751, , 
         -0.6,     0.6335462, ,          -0.6,     0.6335462, ,          -0.6,     0.6335462, ,          -0.6,     0.6335462, ,          -0.6,     0.6335462, , 
         -0.4,      0.633412, ,          -0.4,      0.633412, ,          -0.4,      0.633412, ,          -0.4,      0.633412, ,          -0.4,      0.633412, , 
         -0.2,     0.6332728, ,          -0.2,     0.6332728, ,          -0.2,     0.6332728, ,          -0.2,     0.6332728, ,          -0.2,     0.6332728, , 
            0,     0.6331288, ,             0,     0.6331288, ,             0,     0.6331288, ,             0,     0.6331288, ,             0,     0.6331288, , 
          0.2,     0.6329802, ,           0.2,     0.6329802, ,           0.2,     0.6329802, ,           0.2,     0.6329802, ,           0.2,     0.6329802, , 
          0.4,     0.6328274, ,           0.4,     0.6328274, ,           0.4,     0.6328274, ,           0.4,     0.6328274, ,           0.4,     0.6328274, , 
          0.6,     0.6326706, ,           0.6,     0.6326706, ,           0.6,     0.6326706, ,           0.6,     0.6326706, ,           0.6,     0.6326706, , 
          0.8,     0.6325098, ,           0.8,     0.6325098, ,           0.8,     0.6325098, ,           0.8,     0.6325098, ,           0.8,     0.6325098, , 
            1,     0.6323454, ,             1,     0.6323454, ,             1,     0.6323454, ,             1,     0.6323454, ,             1,     0.6323454, , 
          1.2,     0.6321776, ,           1.2,     0.6321776, ,           1.2,     0.6321776, ,           1.2,     0.6321776, ,           1.2,     0.6321776, , 
          1.4,     0.6320065, ,           1.4,     0.6320065, ,           1.4,     0.6320065, ,           1.4,     0.6320065, ,           1.4,     0.6320065, , 
          1.6,     0.6318322, ,           1.6,     0.6318322, ,           1.6,     0.6318322, ,           1.6,     0.6318322, ,           1.6,     0.6318322, , 
          1.8,      0.631655, ,           1.8,      0.631655, ,           1.8,      0.631655, ,           1.8,      0.631655, ,           1.8,      0.631655, , 
            2,      0.631475, ,             2,      0.631475, ,             2,      0.631475, ,             2,      0.631475, ,             2,      0.631475, , 
          2.2,     0.6312923, ,           2.2,     0.6312923, ,           2.2,     0.6312923, ,           2.2,     0.6312923, ,           2.2,     0.6312923, , 
          2.4,     0.6311071, ,           2.4,     0.6311071, ,           2.4,     0.6311071, ,           2.4,     0.6311071, ,           2.4,     0.6311071, , 
          2.6,     0.6309194, ,           2.6,     0.6309194, ,           2.6,     0.6309194, ,           2.6,     0.6309194, ,           2.6,     0.6309194, , 
          2.8,     0.6307295, ,           2.8,     0.6307295, ,           2.8,     0.6307295, ,           2.8,     0.6307295, ,           2.8,     0.6307295, , 
            3,     0.6305375, ,             3,     0.6305375, ,             3,     0.6305375, ,             3,     0.6305375, ,             3,     0.6305375, , 
          3.2,     0.6303434, ,           3.2,     0.6303434, ,           3.2,     0.6303434, ,           3.2,     0.6303434, ,           3.2,     0.6303434, , 
          3.4,     0.6301474, ,           3.4,     0.6301474, ,           3.4,     0.6301474, ,           3.4,     0.6301474, ,           3.4,     0.6301474, , 
          3.6,     0.6299495, ,           3.6,     0.6299495, ,           3.6,     0.6299495, ,           3.6,     0.6299495, ,           3.6,     0.6299495, , 
          3.8,     0.6297499, ,           3.8,     0.6297499, ,           3.8,     0.6297499, ,           3.8,     0.6297499, ,           3.8,     0.6297499, , 
            4,     0.6295487, ,             4,     0.6295487, ,             4,     0.6295487, ,             4,     0.6295487, ,             4,     0.6295487, , 
          4.2,      0.629346, ,           4.2,      0.629346, ,           4.2,      0.629346, ,           4.2,      0.629346, ,           4.2,      0.629346, , 
          4.4,     0.6291418, ,           4.4,     0.6291418, ,           4.4,     0.6291418, ,           4.4,     0.6291418, ,           4.4,     0.6291418, , 
          4.6,     0.6289362, ,           4.6,     0.6289362, ,           4.6,     0.6289362, ,           4.6,     0.6289362, ,           4.6,     0.6289362, , 
          4.8,     0.6287293, ,           4.8,     0.6287293, ,           4.8,     0.6287293, ,           4.8,     0.6287293, ,           4.8,     0.6287293, , 
            5,     0.6285213, ,             5,     0.6285213, ,             5,     0.6285213, ,             5,     0.6285213, ,             5,     0.6285213, , 
          5.2,     0.6283121, ,           5.2,     0.6283121, ,           5.2,     0.6283121, ,           5.2,     0.6283121, ,           5.2,     0.6283121, , 
          5.4,     0.6281019, ,           5.4,     0.6281019, ,           5.4,     0.6281019, ,           5.4,     0.6281019, ,           5.4,     0.6281019, , 
          5.6,     0.6278907, ,           5.6,     0.6278907, ,           5.6,     0.6278907, ,           5.6,     0.6278907, ,           5.6,     0.6278907, , 
          5.8,     0.6276786, ,           5.8,     0.6276786, ,           5.8,     0.6276786, ,           5.8,     0.6276786, ,           5.8,     0.6276786, , 
            6,     0.6274657, ,             6,     0.6274657, ,             6,     0.6274657, ,             6,     0.6274657, ,             6,     0.6274657, , 
          6.2,     0.6272521, ,           6.2,     0.6272521, ,           6.2,     0.6272521, ,           6.2,     0.6272521, ,           6.2,     0.6272521, , 
          6.4,     0.6270377, ,           6.4,     0.6270377, ,           6.4,     0.6270377, ,           6.4,     0.6270377, ,           6.4,     0.6270377, , 
          6.6,     0.6268227, ,           6.6,     0.6268227, ,           6.6,     0.6268227, ,           6.6,     0.6268227, ,           6.6,     0.6268227, , 
          6.8,     0.6266071, ,           6.8,     0.6266071, ,           6.8,     0.6266071, ,           6.8,     0.6266071, ,           6.8,     0.6266071, , 
            7,      0.626391, ,             7,      0.626391, ,             7,      0.626391, ,             7,      0.626391, ,             7,      0.626391, , 
          7.2,     0.6261745, ,           7.2,     0.6261745, ,           7.2,     0.6261745, ,           7.2,     0.6261745, ,           7.2,     0.6261745, , 
          7.4,     0.6259576, ,           7.4,     0.6259576, ,           7.4,     0.6259576, ,           7.4,     0.6259576, ,           7.4,     0.6259576, , 
          7.6,     0.6257403, ,           7.6,     0.6257403, ,           7.6,     0.6257403, ,           7.6,     0.6257403, ,           7.6,     0.6257403, , 
          7.8,     0.6255228, ,           7.8,     0.6255228, ,           7.8,     0.6255228, , , , , , , , 

