Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.8697119, ,            -1,     0.8697119, ,            -1,     0.8697119, ,            -1,     0.8697119, ,            -1,     0.8697119, , 
         -0.8,     0.8826704, ,          -0.8,     0.8826704, ,          -0.8,     0.8826704, ,          -0.8,     0.8826704, ,          -0.8,     0.8826704, , 
         -0.6,     0.8956077, ,          -0.6,     0.8956077, ,          -0.6,     0.8956077, ,          -0.6,     0.8956077, ,          -0.6,     0.8956077, , 
         -0.4,     0.9085234, ,          -0.4,     0.9085234, ,          -0.4,     0.9085234, ,          -0.4,     0.9085234, ,          -0.4,     0.9085234, , 
         -0.2,     0.9214172, ,          -0.2,     0.9214172, ,          -0.2,     0.9214172, ,          -0.2,     0.9214172, ,          -0.2,     0.9214172, , 
            0,     0.9342886, ,             0,     0.9342886, ,             0,     0.9342886, ,             0,     0.9342886, ,             0,     0.9342886, , 
          0.2,     0.9471373, ,           0.2,     0.9471373, ,           0.2,     0.9471373, ,           0.2,     0.9471373, ,           0.2,     0.9471373, , 
          0.4,     0.9599629, ,           0.4,     0.9599629, ,           0.4,     0.9599629, ,           0.4,     0.9599629, ,           0.4,     0.9599629, , 
          0.6,      0.972765, ,           0.6,      0.972765, ,           0.6,      0.972765, ,           0.6,      0.972765, ,           0.6,      0.972765, , 
          0.8,     0.9855433, ,           0.8,     0.9855433, ,           0.8,     0.9855433, ,           0.8,     0.9855433, ,           0.8,     0.9855433, , 
            1,     0.9982973, ,             1,     0.9982973, ,             1,     0.9982973, ,             1,     0.9982973, ,             1,     0.9982973, , 
          1.2,      1.011027, ,           1.2,      1.011027, ,           1.2,      1.011027, ,           1.2,      1.011027, ,           1.2,      1.011027, , 
          1.4,      1.023731, ,           1.4,      1.023731, ,           1.4,      1.023731, ,           1.4,      1.023731, ,           1.4,      1.023731, , 
          1.6,       1.03641, ,           1.6,       1.03641, ,           1.6,       1.03641, ,           1.6,       1.03641, ,           1.6,       1.03641, , 
          1.8,      1.049064, ,           1.8,      1.049064, ,           1.8,      1.049064, ,           1.8,      1.049064, ,           1.8,      1.049064, , 
            2,      1.061691, ,             2,      1.061691, ,             2,      1.061691, ,             2,      1.061691, ,             2,      1.061691, , 
          2.2,      1.074292, ,           2.2,      1.074292, ,           2.2,      1.074292, ,           2.2,      1.074292, ,           2.2,      1.074292, , 
          2.4,      1.086866, ,           2.4,      1.086866, ,           2.4,      1.086866, ,           2.4,      1.086866, ,           2.4,      1.086866, , 
          2.6,      1.099413, ,           2.6,      1.099413, ,           2.6,      1.099413, ,           2.6,      1.099413, ,           2.6,      1.099413, , 
          2.8,      1.111933, ,           2.8,      1.111933, ,           2.8,      1.111933, ,           2.8,      1.111933, ,           2.8,      1.111933, , 
            3,      1.124424, ,             3,      1.124424, ,             3,      1.124424, ,             3,      1.124424, ,             3,      1.124424, , 
          3.2,      1.136888, ,           3.2,      1.136888, ,           3.2,      1.136888, ,           3.2,      1.136888, ,           3.2,      1.136888, , 
          3.4,      1.149323, ,           3.4,      1.149323, ,           3.4,      1.149323, ,           3.4,      1.149323, ,           3.4,      1.149323, , 
          3.6,      1.161729, ,           3.6,      1.161729, ,           3.6,      1.161729, ,           3.6,      1.161729, ,           3.6,      1.161729, , 
          3.8,      1.174105, ,           3.8,      1.174105, ,           3.8,      1.174105, ,           3.8,      1.174105, ,           3.8,      1.174105, , 
            4,      1.186452, ,             4,      1.186452, ,             4,      1.186452, ,             4,      1.186452, ,             4,      1.186452, , 
          4.2,      1.198769, ,           4.2,      1.198769, ,           4.2,      1.198769, ,           4.2,      1.198769, ,           4.2,      1.198769, , 
          4.4,      1.211056, ,           4.4,      1.211056, ,           4.4,      1.211056, ,           4.4,      1.211056, ,           4.4,      1.211056, , 
          4.6,      1.223312, ,           4.6,      1.223312, ,           4.6,      1.223312, ,           4.6,      1.223312, ,           4.6,      1.223312, , 
          4.8,      1.235537, ,           4.8,      1.235537, ,           4.8,      1.235537, ,           4.8,      1.235537, ,           4.8,      1.235537, , 
            5,      1.247731, ,             5,      1.247731, ,             5,      1.247731, ,             5,      1.247731, ,             5,      1.247731, , 
          5.2,      1.259894, ,           5.2,      1.259894, ,           5.2,      1.259894, ,           5.2,      1.259894, ,           5.2,      1.259894, , 
          5.4,      1.272024, ,           5.4,      1.272024, ,           5.4,      1.272024, ,           5.4,      1.272024, ,           5.4,      1.272024, , 
          5.6,      1.284122, ,           5.6,      1.284122, ,           5.6,      1.284122, ,           5.6,      1.284122, ,           5.6,      1.284122, , 
          5.8,      1.296187, ,           5.8,      1.296187, ,           5.8,      1.296187, ,           5.8,      1.296187, ,           5.8,      1.296187, , 
            6,      1.308219, ,             6,      1.308219, ,             6,      1.308219, ,             6,      1.308219, ,             6,      1.308219, , 
          6.2,      1.320218, ,           6.2,      1.320218, ,           6.2,      1.320218, ,           6.2,      1.320218, ,           6.2,      1.320218, , 
          6.4,      1.332184, ,           6.4,      1.332184, ,           6.4,      1.332184, ,           6.4,      1.332184, ,           6.4,      1.332184, , 
          6.6,      1.344115, ,           6.6,      1.344115, ,           6.6,      1.344115, ,           6.6,      1.344115, ,           6.6,      1.344115, , 
          6.8,      1.356013, ,           6.8,      1.356013, ,           6.8,      1.356013, ,           6.8,      1.356013, ,           6.8,      1.356013, , 
            7,      1.367875, ,             7,      1.367875, ,             7,      1.367875, ,             7,      1.367875, ,             7,      1.367875, , 
          7.2,      1.379703, ,           7.2,      1.379703, ,           7.2,      1.379703, ,           7.2,      1.379703, ,           7.2,      1.379703, , 
          7.4,      1.391496, ,           7.4,      1.391496, ,           7.4,      1.391496, ,           7.4,      1.391496, ,           7.4,      1.391496, , 
          7.6,      1.403253, ,           7.6,      1.403253, ,           7.6,      1.403253, ,           7.6,      1.403253, ,           7.6,      1.403253, , 
          7.8,      1.414975, ,           7.8,      1.414975, ,           7.8,      1.414975, , , , , , , , 

