Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
            1,      1.182713, ,             1,      1.151263, ,             1,      1.141884, ,             1,      1.440532, ,             1,      1.280401, , 
          1.2,      1.176055, ,           1.2,      1.143453, ,           1.2,      1.133843, ,           1.2,      1.437073, ,           1.2,      1.275318, , 
          1.4,      1.170017, ,           1.4,      1.136378, ,           1.4,      1.126489, ,           1.4,      1.434239, ,           1.4,      1.270872, , 
          1.6,      1.164555, ,           1.6,      1.130161, ,           1.6,      1.120163, ,           1.6,      1.431986, ,           1.6,      1.267036, , 
          1.8,       1.15966, ,           1.8,      1.124778, ,           1.8,      1.115482, ,           1.8,      1.430346, ,           1.8,      1.263837, , 
            2,      1.155285, ,             2,      1.120011, ,             2,      1.110271, ,             2,      1.429267, ,             2,       1.26124, , 
          2.2,       1.15142, ,           2.2,      1.115852, ,           2.2,      1.106204, ,           2.2,      1.428779, ,           2.2,      1.259283, , 
          2.4,      1.148033, ,           2.4,      1.112197, ,           2.4,      1.102725, ,           2.4,      1.428891, ,           2.4,      1.257999, , 
          2.6,      1.145076, ,           2.6,      1.108973, ,           2.6,      1.099625, ,           2.6,      1.429568, ,           2.6,       1.25736, , 
          2.8,      1.142528, ,           2.8,       1.10627, ,           2.8,      1.097041, ,           2.8,      1.430947, ,           2.8,      1.257535, , 
            3,      1.140359, ,             3,      1.103833, ,             3,      1.094744, ,             3,      1.432986, ,             3,      1.258506, , 
          3.2,      1.138549, ,           3.2,      1.101822, ,           3.2,      1.092727, ,           3.2,      1.435769, ,           3.2,      1.260421, , 
          3.4,      1.137067, ,           3.4,      1.100102, ,           3.4,      1.090929, ,           3.4,      1.439465, ,           3.4,      1.263485, , 
          3.6,      1.135901, ,           3.6,      1.098701, ,           3.6,      1.089552, ,           3.6,      1.444119, ,           3.6,      1.267752, , 
          3.8,      1.135034, ,           3.8,       1.09757, ,           3.8,      1.088512, ,           3.8,       1.44981, ,           3.8,      1.273361, , 
            4,      1.134446, ,             4,      1.096638, ,             4,      1.087659, ,             4,      1.456561, ,             4,      1.280276, , 
          4.2,      1.134149, ,           4.2,      1.095989, ,           4.2,      1.087006, ,           4.2,      1.464517, ,           4.2,      1.288727, , 
          4.4,      1.134124, ,           4.4,      1.095551, ,           4.4,       1.08655, ,           4.4,      1.473282, ,           4.4,      1.298074, , 
          4.6,      1.134369, ,           4.6,       1.09531, ,           4.6,      1.086348, ,           4.6,      1.483101, ,           4.6,       1.30856, , 
          4.8,      1.134876, ,           4.8,      1.095248, ,           4.8,      1.086341, ,           4.8,      1.495048, ,           4.8,      1.321885, , 
            5,      1.135685, ,             5,      1.095403, ,             5,       1.08651, ,             5,      1.520227, ,             5,      1.355084, , 
          5.2,      1.136798, ,           5.2,      1.095755, ,           5.2,      1.086911, ,           5.2,      1.540208, ,           5.2,      1.379724, , 
          5.4,      1.138285, ,           5.4,      1.096303, ,           5.4,      1.087519, ,           5.4,      1.550667, ,           5.4,       1.38947, , 
          5.6,      1.140195, ,           5.6,      1.097045, ,           5.6,      1.088319, ,           5.6,      1.560748, ,           5.6,      1.398615, , 
          5.8,      1.142656, ,           5.8,      1.097993, ,           5.8,      1.089318, ,           5.8,      1.571535, ,           5.8,      1.408313, , 
            6,      1.145667, ,             6,      1.099154, ,             6,      1.090516, ,             6,      1.583474, ,             6,      1.417716, , 
          6.2,      1.149938, ,           6.2,      1.100547, ,           6.2,      1.091922, ,           6.2,      1.596674, ,           6.2,      1.433935, , 
          6.4,      1.155451, ,           6.4,      1.102143, ,           6.4,      1.093518, ,           6.4,      1.611552, ,           6.4,        1.4467, , 
          6.6,      1.165023, ,           6.6,      1.103977, ,           6.6,      1.095331, ,           6.6,      1.628951, ,           6.6,      1.456486, , 
, , ,           6.8,      1.106034, ,           6.8,       1.09733, , , , , , , , 

