Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,      8.626636, ,            -5,      8.842842, ,            -5,      7.778347, , 
         -4.8,      8.723154, ,          -4.8,      8.946591, ,          -4.8,      7.849846, , 
         -4.6,       8.81431, ,          -4.6,      9.044304, ,          -4.6,       7.91665, , 
         -4.4,      8.900113, ,          -4.4,      9.136032, ,          -4.4,      7.978689, , 
         -4.2,      8.980633, ,          -4.2,      9.226316, ,          -4.2,      8.036043, , 
           -4,      9.056127, ,            -4,      9.310242, ,            -4,       8.08869, , 
         -3.8,      9.126656, ,          -3.8,      9.387736, ,          -3.8,      8.136604, , 
         -3.6,      9.192304, ,          -3.6,      9.459085, ,          -3.6,      8.179712, , 
         -3.4,      9.253294, ,          -3.4,      9.525355, ,          -3.4,      8.217934, , 
         -3.2,      9.309742, ,          -3.2,       9.58678, ,          -3.2,      8.251354, , 
           -3,      9.361698, ,            -3,      9.643599, ,            -3,      8.279857, , 
         -2.8,      9.409335, ,          -2.8,      9.695964, ,          -2.8,        8.3036, , 
         -2.6,      9.452674, ,          -2.6,      9.744029, ,          -2.6,      8.322519, , 
         -2.4,      9.491754, ,          -2.4,      9.787961, ,          -2.4,      8.336614, , 
         -2.2,      9.526608, ,          -2.2,       9.82798, ,          -2.2,      8.345954, , 
           -2,      9.557233, ,            -2,      9.864123, ,            -2,        8.3504, , 
         -1.8,      9.583651, ,          -1.8,      9.896448, ,          -1.8,      8.350032, , 
         -1.6,      9.605778, ,          -1.6,      9.925124, ,          -1.6,      8.344845, , 
         -1.4,      9.623625, ,          -1.4,      9.949973, ,          -1.4,      8.334813, , 
         -1.2,      9.637217, ,          -1.2,      9.970914, ,          -1.2,        8.3201, , 
           -1,      9.646469, ,            -1,      9.987971, ,            -1,       8.30057, , 
         -0.8,      9.651453, ,          -0.8,      10.00096, ,          -0.8,      8.276333, , 
         -0.6,      9.652193, ,          -0.6,      10.00957, ,          -0.6,      8.247618, , 
         -0.4,      9.648644, ,          -0.4,      10.01368, ,          -0.4,      8.214256, , 
         -0.2,      9.640985, ,          -0.2,      10.01331, ,          -0.2,      8.176502, , 
            0,      9.629163, ,             0,      10.00833, ,             0,       8.13433, , 
          0.2,      9.613429, ,           0.2,      9.999038, ,           0.2,      8.087811, , 
          0.4,      9.593906, ,           0.4,      9.985428, ,           0.4,      8.036583, , 
          0.6,      9.570813, ,           0.6,      9.967791, ,           0.6,      7.980884, , 
          0.8,      9.544327, ,           0.8,      9.946462, ,           0.8,      7.920306, , 
            1,      9.514631, ,             1,      9.921729, ,             1,      7.854536, , 
          1.2,      9.481926, ,           1.2,      9.893888, ,           1.2,      7.783707, , 
          1.4,      9.446229, ,           1.4,      9.863119, ,           1.4,      7.707783, , 
          1.6,      9.407816, ,           1.6,      9.829841, ,           1.6,      7.626552, , 
          1.8,      9.366865, ,           1.8,      9.794212, ,           1.8,      7.539684, , 
            2,      9.323551, ,             2,      9.756391, ,             2,      7.447333, , 
          2.2,      9.277805, ,           2.2,      9.716577, ,           2.2,       7.34898, , 
          2.4,      9.229659, ,           2.4,      9.674992, ,           2.4,      7.244882, , 
          2.6,      9.179134, ,           2.6,      9.631761, ,           2.6,      7.134963, , 
          2.8,      9.126152, ,           2.8,      9.587011, ,           2.8,       7.01957, , 
            3,      9.070717, ,             3,      9.540822, ,             3,      6.899938, , 
          3.2,      9.012849, ,           3.2,       9.49318, ,           3.2,      6.776817, , 
          3.4,      8.952486, ,           3.4,      9.444196, ,           3.4,      6.651544, , 
          3.6,      8.889369, ,           3.6,      9.393968, ,           3.6,      6.524385, , 
          3.8,      8.822904, ,           3.8,       9.34246, ,           3.8,      6.396272, , 
            4,      8.753037, ,             4,      9.289607, ,             4,      6.267573, , 
          4.2,      8.679167, ,           4.2,      9.235412, ,           4.2,      6.138007, , 
          4.4,      8.600716, ,           4.4,      9.179723, ,           4.4,      6.005631, , 
          4.6,      8.516225, ,           4.6,       9.12254, ,           4.6,      5.870123, , 
          4.8,      8.422832, ,           4.8,      9.063662, ,           4.8,      5.734928, , 
            5,      8.315244, ,             5,      9.002769, ,             5,       5.58792, , 
          5.2,      8.186839, ,           5.2,      8.939821, ,           5.2,      5.347772, , 
          5.4,      8.040286, ,           5.4,      8.874605, ,           5.4,      5.145527, , 
          5.6,      7.883222, ,           5.6,      8.806444, , , , , 
          5.8,      7.716766, ,           5.8,        8.7354, , , , , 
            6,      7.521625, ,             6,      8.660274, , , , , 
          6.2,      7.166021, ,           6.2,         8.581, , , , , 

