Alpha,T1-15.8 m/s-VLM2, , 
           -5,     0.8241144, , 
         -4.8,     0.8398075, , 
         -4.6,     0.8554844, , 
         -4.4,     0.8711445, , 
         -4.2,     0.8867877, , 
           -4,     0.9024134, , 
         -3.8,     0.9180212, , 
         -3.6,     0.9336108, , 
         -3.4,     0.9491817, , 
         -3.2,     0.9647336, , 
           -3,      0.980266, , 
         -2.8,     0.9957786, , 
         -2.6,      1.011271, , 
         -2.4,      1.026743, , 
         -2.2,      1.042193, , 
           -2,      1.057623, , 
         -1.8,       1.07303, , 
         -1.6,      1.088415, , 
         -1.4,      1.103778, , 
         -1.2,      1.119118, , 
           -1,      1.134434, , 
         -0.8,      1.149727, , 
         -0.6,      1.164995, , 
         -0.4,      1.180239, , 
         -0.2,      1.195459, , 
            0,      1.210653, , 
          0.2,      1.225821, , 
          0.4,      1.240963, , 
          0.6,      1.256079, , 
          0.8,      1.271168, , 
            1,       1.28623, , 
          1.2,      1.301265, , 
          1.4,      1.316272, , 
          1.6,       1.33125, , 
          1.8,        1.3462, , 
            2,      1.361121, , 
          2.2,      1.376013, , 
          2.4,      1.390875, , 
          2.6,      1.405707, , 
          2.8,      1.420508, , 
            3,      1.435279, , 
          3.2,      1.450019, , 
          3.4,      1.464727, , 
          3.6,      1.479404, , 
          3.8,      1.494048, , 
            4,       1.50866, , 
          4.2,       1.52324, , 
          4.4,      1.537786, , 
          4.6,      1.552298, , 
          4.8,      1.566777, , 

