Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -3,      7.929948, ,            -3,       7.77199, ,            -3,      8.637278, , 
         -2.8,      7.895902, ,          -2.8,      7.736788, ,          -2.8,      8.609925, , 
         -2.6,      7.864849, ,          -2.6,      7.704245, ,          -2.6,      8.586125, , 
         -2.4,      7.837036, ,          -2.4,      7.675099, ,          -2.4,      8.565713, , 
         -2.2,      7.812854, ,          -2.2,      7.650051, ,          -2.2,      8.548672, , 
           -2,      7.791612, ,            -2,      7.627974, ,            -2,      8.534869, , 
         -1.8,      7.773668, ,          -1.8,      7.609048, ,          -1.8,      8.524281, , 
         -1.6,      7.758341, ,          -1.6,      7.592781, ,          -1.6,      8.516799, , 
         -1.4,      7.745701, ,          -1.4,      7.579432, ,          -1.4,      8.512366, , 
         -1.2,      7.735441, ,          -1.2,      7.568371, ,          -1.2,      8.510885, , 
           -1,      7.727602, ,            -1,      7.557783, ,            -1,      8.512304, , 
         -0.8,       7.72197, ,          -0.8,      7.549454, ,          -0.8,      8.516549, , 
         -0.6,      7.718544, ,          -0.6,      7.544171, ,          -0.6,      8.523568, , 
         -0.4,      7.717191, ,          -0.4,      7.540817, ,          -0.4,      8.533352, , 
         -0.2,      7.717944, ,          -0.2,      7.539799, ,          -0.2,      8.545911, , 
            0,      7.720631, ,             0,      7.540523, ,             0,      8.561127, , 
          0.2,      7.725307, ,           0.2,      7.543091, ,           0.2,      8.579061, , 
          0.4,      7.731915, ,           0.4,      7.547266, ,           0.4,      8.599699, , 
          0.6,       7.74042, ,           0.6,      7.553065, ,           0.6,      8.622972, , 
          0.8,      7.750783, ,           0.8,      7.560525, ,           0.8,      8.648889, , 
            1,      7.763022, ,             1,      7.569665, ,             1,      8.677462, , 
          1.2,      7.777068, ,           1.2,      7.580372, ,           1.2,      8.708643, , 
          1.4,       7.79295, ,           1.4,      7.592779, ,           1.4,      8.742516, , 
          1.6,      7.810607, ,           1.6,      7.606887, ,           1.6,      8.778952, , 
          1.8,      7.830032, ,           1.8,      7.622752, ,           1.8,       8.81796, , 
            2,      7.851198, ,             2,      7.640353, ,             2,      8.859655, , 
          2.2,      7.874101, ,           2.2,      7.659721, ,           2.2,      8.903958, , 
          2.4,      7.898667, ,           2.4,      7.680771, ,           2.4,      8.950831, , 
          2.6,      7.924887, ,           2.6,      7.703541, ,           2.6,      9.000479, , 
          2.8,      7.952694, ,           2.8,      7.727938, ,           2.8,      9.053062, , 
            3,      7.981997, ,             3,      7.753881, ,             3,       9.10838, , 
          3.2,      8.012789, ,           3.2,      7.781335, ,           3.2,      9.166758, , 
          3.4,      8.045017, ,           3.4,      7.810229, ,           3.4,      9.228605, , 
          3.6,      8.078597, ,           3.6,      7.840419, ,           3.6,      9.293727, , 
          3.8,      8.113512, ,           3.8,      7.871847, ,           3.8,      9.362431, , 
            4,      8.149753, ,             4,      7.904474, ,             4,       9.43489, , 
          4.2,      8.187281, ,           4.2,      7.938217, ,           4.2,      9.511196, , 
          4.4,      8.226009, ,           4.4,       7.97298, ,           4.4,      9.591599, , 
          4.6,      8.265908, ,           4.6,      8.008727, ,           4.6,      9.676385, , 
          4.8,      8.306967, ,           4.8,      8.045432, ,           4.8,      9.765926, , 
            5,      8.349173, ,             5,      8.083017, ,             5,      9.860602, , 
          5.2,      8.392552, ,           5.2,      8.121453, ,           5.2,      9.960185, , 
          5.4,      8.437127, ,           5.4,      8.160685, ,           5.4,      10.06537, , 
          5.6,      8.482916, ,           5.6,      8.200709, ,           5.6,      10.17639, , 
          5.8,      8.529952, ,           5.8,      8.241465, ,           5.8,      10.29334, , 
            6,      8.578243, ,             6,      8.282933, ,             6,      10.41565, , 
          6.2,      8.627833, ,           6.2,       8.32515, ,           6.2,      10.54332, , 
          6.4,      8.678738, ,           6.4,      8.368092, ,           6.4,      10.67588, , 
          6.6,      8.731001, ,           6.6,      8.411716, ,           6.6,      10.81322, , 
          6.8,      8.784767, ,           6.8,      8.455994, ,           6.8,      10.95537, , 
            7,      8.840322, ,             7,      8.500968, ,             7,      11.10197, , 
          7.2,      8.897696, ,           7.2,      8.546664, ,           7.2,      11.25287, , 
          7.4,      8.957031, ,           7.4,      8.593136, ,           7.4,      11.40816, , 
          7.6,       9.01865, ,           7.6,      8.640344, ,           7.6,      11.56885, , 
          7.8,      9.082801, ,           7.8,      8.688357, ,           7.8,      11.73614, , 
            8,      9.149928, ,             8,      8.737182, ,             8,      11.91258, , 
          8.2,      9.221389, ,           8.2,      8.786925, ,           8.2,      12.09293, , 
          8.4,      9.298512, ,           8.4,      8.837654, ,           8.4,      12.28222, , 
          8.6,      9.383577, ,           8.6,      8.889451, ,           8.6,      12.49228, , 
          8.8,      9.479628, ,           8.8,       8.94235, ,           8.8,      12.82683, , 
            9,      9.587407, ,             9,      8.996379, ,             9,      13.17199, , 
          9.2,      9.703088, ,           9.2,      9.051863, ,           9.2,      13.43702, , 
          9.4,       9.82592, ,           9.4,       9.10893, , , , , 
          9.6,      9.957282, ,           9.6,      9.167576, , , , , 
          9.8,      10.10531, ,           9.8,      9.228215, , , , , 
           10,      10.33222, ,            10,      9.290924, , , , , 

