Alpha,T1-15.8 m/s-VLM2, , 
           -5,      9.913558, , 
         -4.8,      10.03653, , 
         -4.6,      10.15338, , 
         -4.4,      10.26416, , 
         -4.2,      10.36892, , 
           -4,      10.46782, , 
         -3.8,      10.56092, , 
         -3.6,      10.64835, , 
         -3.4,       10.7301, , 
         -3.2,      10.80619, , 
           -3,      10.87652, , 
         -2.8,        10.941, , 
         -2.6,      10.99959, , 
         -2.4,      11.05202, , 
         -2.2,      11.09826, , 
           -2,      11.13819, , 
         -1.8,      11.17162, , 
         -1.6,      11.19851, , 
         -1.4,      11.21881, , 
         -1.2,       11.2325, , 
           -1,      11.23953, , 
         -0.8,      11.24003, , 
         -0.6,      11.23428, , 
         -0.4,      11.22256, , 
         -0.2,      11.20502, , 
            0,      11.18211, , 
          0.2,      11.15402, , 
          0.4,      11.12082, , 
          0.6,      11.08288, , 
          0.8,      11.04054, , 
            1,      10.99402, , 
          1.2,      10.94314, , 
          1.4,      10.88789, , 
          1.6,      10.82836, , 
          1.8,       10.7642, , 
            2,      10.69556, , 
          2.2,      10.62238, , 
          2.4,      10.54418, , 
          2.6,      10.45988, , 
          2.8,      10.36945, , 
            3,      10.27128, , 
          3.2,      10.16454, , 
          3.4,      10.04586, , 
          3.6,      9.907975, , 
          3.8,      9.739948, , 
            4,      9.533207, , 
          4.2,      9.304711, , 
          4.4,      9.061964, , 
          4.6,      8.782566, , 
          4.8,      8.251845, , 

