Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,      6.507637, ,            -5,       6.20306, ,            -5,      6.085081, ,            -5,      6.038813, ,            -5,      6.007856, ,            -5,       5.99458, ,            -5,      9.241708, ,            -5,      7.614333, ,            -5,      6.930014, , 
         -4.8,      6.439309, ,          -4.8,      6.131955, ,          -4.8,      6.011846, ,          -4.8,      5.963612, ,          -4.8,      5.932517, ,          -4.8,       5.92031, ,          -4.8,      9.176531, ,          -4.8,      7.557801, ,          -4.8,      6.865222, , 
         -4.6,      6.376086, ,          -4.6,      6.066152, ,          -4.6,      5.944454, ,          -4.6,      5.895305, ,          -4.6,       5.86404, ,          -4.6,       5.85211, ,          -4.6,       9.11851, ,          -4.6,      7.507475, ,          -4.6,      6.805847, , 
         -4.4,      6.317673, ,          -4.4,      6.005246, ,          -4.4,      5.882267, ,          -4.4,      5.832636, ,          -4.4,      5.801507, ,          -4.4,      5.789856, ,          -4.4,      9.067316, ,          -4.4,      7.463128, ,          -4.4,      6.751667, , 
         -4.2,      6.263809, ,          -4.2,       5.94896, ,          -4.2,      5.824892, ,          -4.2,      5.775099, ,          -4.2,      5.744523, ,          -4.2,      5.733318, ,          -4.2,      9.022771, ,          -4.2,      7.424623, ,          -4.2,      6.702493, , 
           -4,      6.214298, ,            -4,      5.897025, ,            -4,      5.772037, ,            -4,      5.722128, ,            -4,       5.69237, ,            -4,      5.681875, ,            -4,      8.984644, ,            -4,      7.391822, ,            -4,      6.658225, , 
         -3.8,      6.168923, ,          -3.8,      5.849127, ,          -3.8,        5.7233, ,          -3.8,      5.673231, ,          -3.8,      5.643281, ,          -3.8,      5.632604, ,          -3.8,      8.952683, ,          -3.8,      7.364538, ,          -3.8,      6.618733, , 
         -3.6,      6.127547, ,          -3.6,      5.805036, ,          -3.6,      5.678406, ,          -3.6,      5.628139, ,          -3.6,      5.597335, ,          -3.6,      5.585909, ,          -3.6,      8.926731, ,          -3.6,      7.342722, ,          -3.6,      6.583942, , 
         -3.4,      6.090059, ,          -3.4,      5.764555, ,          -3.4,      5.637142, ,          -3.4,      5.586677, ,          -3.4,       5.55501, ,          -3.4,      5.542809, ,          -3.4,      8.906765, ,          -3.4,      7.326225, ,          -3.4,      6.553722, , 
         -3.2,      6.056354, ,          -3.2,      5.727474, ,          -3.2,      5.599234, ,          -3.2,      5.548596, ,          -3.2,       5.51671, ,          -3.2,      5.504351, ,          -3.2,      8.892631, ,          -3.2,      7.315089, ,          -3.2,      6.527946, , 
           -3,      6.026363, ,            -3,      5.693642, ,            -3,      5.564466, ,            -3,      5.513631, ,            -3,      5.481743, ,            -3,      5.469437, ,            -3,      8.884467, ,            -3,      7.309412, ,            -3,      6.506504, , 
         -2.8,      6.000008, ,          -2.8,      5.662937, ,          -2.8,      5.532657, ,          -2.8,      5.481559, ,          -2.8,      5.449695, ,          -2.8,      5.437481, ,          -2.8,      8.881934, ,          -2.8,      7.309044, ,          -2.8,      6.489355, , 
         -2.6,      5.977234, ,          -2.6,      5.635299, ,          -2.6,      5.503705, ,          -2.6,      5.452236, ,          -2.6,      5.420202, ,          -2.6,      5.407938, ,          -2.6,      8.884941, ,          -2.6,      7.314016, ,          -2.6,       6.47645, , 
         -2.4,      5.958003, ,          -2.4,      5.610623, ,          -2.4,      5.477476, ,          -2.4,      5.425499, ,          -2.4,      5.393194, ,          -2.4,      5.380831, ,          -2.4,      8.893405, ,          -2.4,      7.324274, ,          -2.4,      6.467779, , 
         -2.2,      5.942255, ,          -2.2,      5.588863, ,          -2.2,        5.4539, ,          -2.2,      5.401272, ,          -2.2,      5.368589, ,          -2.2,      5.356082, ,          -2.2,      8.907386, ,          -2.2,      7.339864, ,          -2.2,      6.463369, , 
           -2,       5.92995, ,            -2,      5.570036, ,            -2,      5.432903, ,            -2,      5.379444, ,            -2,      5.346272, ,            -2,      5.333573, ,            -2,      8.926713, ,            -2,      7.360717, ,            -2,      6.463184, , 
         -1.8,      5.921082, ,          -1.8,      5.554084, ,          -1.8,      5.414551, ,          -1.8,      5.360015, ,          -1.8,      5.326134, ,          -1.8,      5.313162, ,          -1.8,      8.951627, ,          -1.8,      7.387028, ,          -1.8,      6.467251, , 
         -1.6,      5.915578, ,          -1.6,      5.540952, ,          -1.6,      5.398783, ,          -1.6,       5.34305, ,          -1.6,      5.308326, ,          -1.6,      5.295006, ,          -1.6,      8.981671, ,          -1.6,      7.418498, ,          -1.6,      6.475478, , 
         -1.4,      5.913484, ,          -1.4,      5.530707, ,          -1.4,      5.385638, ,          -1.4,      5.328522, ,          -1.4,      5.292797, ,          -1.4,      5.279066, ,          -1.4,      9.017097, ,          -1.4,      7.455425, ,          -1.4,       6.48806, , 
         -1.2,      5.914687, ,          -1.2,      5.523267, ,          -1.2,      5.375188, ,          -1.2,      5.316501, ,          -1.2,       5.27959, ,          -1.2,      5.265364, ,          -1.2,      9.057848, ,          -1.2,      7.497957, ,          -1.2,      6.504906, , 
           -1,      5.919233, ,            -1,      5.518625, ,            -1,      5.367454, ,            -1,      5.307172, ,            -1,      5.268963, ,            -1,      5.254175, ,            -1,      9.103455, ,            -1,      7.546072, ,            -1,       6.52595, , 
         -0.8,      5.927173, ,          -0.8,      5.516753, ,          -0.8,      5.362466, ,          -0.8,      5.300603, ,          -0.8,      5.261117, ,          -0.8,       5.24578, ,          -0.8,      9.152272, ,          -0.8,      7.600047, ,          -0.8,      6.551329, , 
         -0.6,      5.938475, ,          -0.6,      5.517661, ,          -0.6,      5.360195, ,          -0.6,      5.296832, ,          -0.6,      5.256138, ,          -0.6,      5.240279, ,          -0.6,       9.20717, ,          -0.6,       7.65969, ,          -0.6,      6.581107, , 
         -0.4,      5.953008, ,          -0.4,      5.521268, ,          -0.4,      5.360567, ,          -0.4,       5.29578, ,          -0.4,      5.253979, ,          -0.4,      5.237642, ,          -0.4,       9.26733, ,          -0.4,      7.725019, ,          -0.4,      6.615181, , 
         -0.2,      5.970834, ,          -0.2,      5.527518, ,          -0.2,      5.363605, ,          -0.2,      5.297474, ,          -0.2,      5.254646, ,          -0.2,      5.237872, ,          -0.2,       9.33257, ,          -0.2,      7.796074, ,          -0.2,      6.654016, , 
            0,      5.991968, ,             0,      5.536277, ,             0,      5.369148, ,             0,      5.301797, ,             0,      5.258053, ,             0,      5.240873, ,             0,      9.403149, ,             0,      7.872916, ,             0,      6.697785, , 
          0.2,       6.01623, ,           0.2,      5.547456, ,           0.2,      5.377026, ,           0.2,      5.308538, ,           0.2,      5.263967, ,           0.2,       5.24642, ,           0.2,       9.47878, ,           0.2,      7.955851, ,           0.2,       6.74657, , 
          0.4,      6.043728, ,           0.4,       5.56098, ,           0.4,      5.387204, ,           0.4,      5.317585, ,           0.4,       5.27223, ,           0.4,      5.254347, ,           0.4,      9.559708, ,           0.4,      8.045205, ,           0.4,      6.801329, , 
          0.6,       6.07464, ,           0.6,      5.576734, ,           0.6,      5.399514, ,           0.6,      5.328751, ,           0.6,      5.282647, ,           0.6,      5.264456, ,           0.6,      9.645799, ,           0.6,      8.140578, ,           0.6,      6.862094, , 
          0.8,      6.109033, ,           0.8,       5.59469, ,           0.8,      5.413861, ,           0.8,      5.341925, ,           0.8,      5.295108, ,           0.8,      5.276636, ,           0.8,      9.736516, ,           0.8,      8.241995, ,           0.8,      6.929372, , 
            1,        6.1471, ,             1,        5.6148, ,             1,      5.430081, ,             1,       5.35693, ,             1,      5.309353, ,             1,      5.290604, ,             1,      9.831684, ,             1,      8.349416, ,             1,      7.003528, , 
          1.2,      6.189221, ,           1.2,      5.636944, ,           1.2,       5.44803, ,           1.2,      5.373589, ,           1.2,      5.325188, ,           1.2,      5.306145, ,           1.2,      9.931962, ,           1.2,      8.462823, ,           1.2,      7.085163, , 
          1.4,      6.235607, ,           1.4,      5.661052, ,           1.4,      5.467657, ,           1.4,      5.391869, ,           1.4,      5.342563, ,           1.4,      5.323164, ,           1.4,      10.03727, ,           1.4,      8.583014, ,           1.4,      7.175035, , 
          1.6,      6.286794, ,           1.6,      5.687132, ,           1.6,       5.48892, ,           1.6,       5.41167, ,           1.6,      5.361399, ,           1.6,       5.34158, ,           1.6,      10.14732, ,           1.6,      8.710007, ,           1.6,      7.274054, , 
          1.8,      6.342998, ,           1.8,      5.715251, ,           1.8,      5.511734, ,           1.8,      5.432877, ,           1.8,        5.3816, ,           1.8,      5.361339, ,           1.8,      10.26234, ,           1.8,      8.843645, ,           1.8,      7.382591, , 
            2,      6.405517, ,             2,      5.745514, ,             2,      5.536038, ,             2,       5.45543, ,             2,      5.403073, ,             2,      5.382358, ,             2,      10.38281, ,             2,        8.9851, ,             2,      7.501566, , 
          2.2,      6.475071, ,           2.2,       5.77795, ,           2.2,      5.561798, ,           2.2,      5.479274, ,           2.2,      5.425694, ,           2.2,      5.404536, ,           2.2,      10.50949, ,           2.2,       9.13589, ,           2.2,      7.631456, , 
          2.4,      6.552697, ,           2.4,      5.812674, ,           2.4,      5.589001, ,           2.4,      5.504354, ,           2.4,      5.449414, ,           2.4,      5.427772, ,           2.4,      10.64429, ,           2.4,      9.298201, ,           2.4,      7.771936, , 
          2.6,      6.639909, ,           2.6,      5.849824, ,           2.6,      5.617766, ,           2.6,      5.530756, ,           2.6,      5.474355, ,           2.6,      5.452144, ,           2.6,      10.78902, ,           2.6,      9.475203, ,           2.6,      7.922637, , 
