Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -3,      9.311768, ,            -3,       9.05699, ,            -3,      8.955134, ,            -3,      8.907527, ,            -3,      8.877617, ,            -3,        8.8671, ,            -3,      12.02466, ,            -3,      10.36527, ,            -3,      9.710755, , 
         -2.8,      9.277402, ,          -2.8,      9.017024, ,          -2.8,      8.913991, ,          -2.8,      8.866467, ,          -2.8,      8.836966, ,          -2.8,      8.826189, ,          -2.8,      11.98823, ,          -2.8,       10.3377, ,          -2.8,      9.679197, , 
         -2.6,      9.246632, ,          -2.6,      8.981205, ,          -2.6,      8.877202, ,          -2.6,      8.829975, ,          -2.6,      8.801302, ,          -2.6,      8.791182, ,          -2.6,      11.95641, ,          -2.6,      10.31412, ,          -2.6,      9.651272, , 
         -2.4,      9.219223, ,          -2.4,      8.949199, ,          -2.4,      8.844432, ,          -2.4,      8.797541, ,          -2.4,      8.768362, ,          -2.4,      8.757606, ,          -2.4,      11.92914, ,          -2.4,      10.29438, ,          -2.4,      9.626852, , 
         -2.2,      9.195064, ,          -2.2,      8.920799, ,          -2.2,      8.815146, ,          -2.2,       8.76873, ,          -2.2,      8.738862, ,          -2.2,      8.727257, ,          -2.2,      11.90598, ,          -2.2,      10.27837, ,          -2.2,       9.60577, , 
           -2,      9.174311, ,            -2,      8.896278, ,            -2,       8.78919, ,            -2,      8.744121, ,            -2,      8.713851, ,            -2,      8.700805, ,            -2,        11.887, ,            -2,      10.26599, ,            -2,      9.587933, , 
         -1.8,      9.156591, ,          -1.8,      8.874978, ,          -1.8,      8.766416, ,          -1.8,      8.722535, ,          -1.8,      8.691976, ,          -1.8,      8.677661, ,          -1.8,      11.87199, ,          -1.8,      10.25708, ,          -1.8,      9.573178, , 
         -1.6,      9.141772, ,          -1.6,      8.856823, ,          -1.6,      8.746979, ,          -1.6,      8.701651, ,          -1.6,      8.670815, ,          -1.6,      8.657338, ,          -1.6,      11.86061, ,          -1.6,      10.25154, ,          -1.6,      9.561417, , 
         -1.4,      9.129694, ,          -1.4,      8.841525, ,          -1.4,      8.730616, ,          -1.4,      8.683852, ,          -1.4,       8.65257, ,          -1.4,      8.640047, ,          -1.4,      11.85285, ,          -1.4,      10.24923, ,          -1.4,      9.552527, , 
         -1.2,      9.120219, ,          -1.2,      8.828949, ,          -1.2,      8.717248, ,          -1.2,      8.669746, ,          -1.2,      8.637998, ,          -1.2,      8.625901, ,          -1.2,      11.84863, ,          -1.2,      10.25008, ,          -1.2,      9.546416, , 
           -1,      9.113289, ,            -1,      8.818983, ,            -1,       8.70659, ,            -1,      8.658712, ,            -1,      8.626754, ,            -1,       8.61513, ,            -1,      11.84789, ,            -1,      10.25407, ,            -1,      9.543055, , 
         -0.8,      9.108756, ,          -0.8,      8.811447, ,          -0.8,       8.69846, ,          -0.8,      8.650421, ,          -0.8,      8.618537, ,          -0.8,      8.607497, ,          -0.8,      11.85055, ,          -0.8,      10.26108, ,          -0.8,       9.54234, , 
         -0.6,      9.106585, ,          -0.6,      8.805877, ,          -0.6,      8.691968, ,          -0.6,      8.643705, ,          -0.6,      8.613249, ,          -0.6,      8.602788, ,          -0.6,       11.8565, ,          -0.6,      10.27106, ,          -0.6,      9.544264, , 
