Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,      6.612218, ,            -5,       6.45193, ,            -5,      7.325876, , 
         -4.8,      6.539693, ,          -4.8,       6.37773, ,          -4.8,      7.259865, , 
         -4.6,      6.472638, ,          -4.6,      6.309385, ,          -4.6,      7.199249, , 
         -4.4,      6.410759, ,          -4.4,      6.246541, ,          -4.4,      7.143851, , 
         -4.2,      6.353753, ,          -4.2,      6.185891, ,          -4.2,      7.093386, , 
           -4,      6.301215, ,            -4,      6.130556, ,            -4,      7.047683, , 
         -3.8,      6.252907, ,          -3.8,       6.08033, ,          -3.8,      7.006595, , 
         -3.6,      6.208601, ,          -3.6,      6.034807, ,          -3.6,      6.970033, , 
         -3.4,      6.167995, ,          -3.4,      5.993127, ,          -3.4,      6.937932, , 
         -3.2,      6.130883, ,          -3.2,      5.955005, ,          -3.2,      6.910104, , 
           -3,      6.097114, ,            -3,      5.920169, ,            -3,      6.886545, , 
         -2.8,      6.066477, ,          -2.8,      5.888421, ,          -2.8,      6.867043, , 
         -2.6,      6.038869, ,          -2.6,      5.859577, ,          -2.6,       6.85158, , 
         -2.4,      6.014188, ,          -2.4,      5.833459, ,          -2.4,      6.840106, , 
         -2.2,      5.992345, ,          -2.2,      5.809868, ,          -2.2,      6.832524, , 
           -2,      5.973282, ,            -2,      5.788725, ,            -2,       6.82892, , 
         -1.8,      5.956935, ,          -1.8,      5.769945, ,          -1.8,      6.829218, , 
         -1.6,      5.943312, ,          -1.6,      5.753387, ,          -1.6,      6.833423, , 
         -1.4,      5.932369, ,          -1.4,      5.739114, ,          -1.4,       6.84157, , 
         -1.2,      5.924061, ,          -1.2,      5.727141, ,          -1.2,      6.853553, , 
           -1,       5.91842, ,            -1,      5.717425, ,            -1,      6.869525, , 
         -0.8,      5.915385, ,          -0.8,      5.710051, ,          -0.8,      6.889449, , 
         -0.6,      5.914935, ,          -0.6,      5.705167, ,          -0.6,      6.913204, , 
         -0.4,      5.917095, ,          -0.4,      5.702845, ,          -0.4,      6.941008, , 
         -0.2,      5.921762, ,          -0.2,      5.703053, ,          -0.2,      6.972742, , 
            0,      5.928981, ,             0,      5.705869, ,             0,      7.008534, , 
          0.2,      5.938616, ,           0.2,      5.711139, ,           0.2,      7.048441, , 
          0.4,      5.950614, ,           0.4,      5.718871, ,           0.4,      7.092914, , 
          0.6,      5.964868, ,           0.6,      5.728923, ,           0.6,      7.141907, , 
          0.8,      5.981301, ,           0.8,      5.741127, ,           0.8,       7.19596, , 
            1,      5.999833, ,             1,      5.755342, ,             1,      7.255576, , 
          1.2,      6.020376, ,           1.2,      5.771428, ,           1.2,      7.320886, , 
          1.4,      6.042959, ,           1.4,       5.78931, ,           1.4,      7.392206, , 
          1.6,      6.067449, ,           1.6,      5.808776, ,           1.6,      7.470056, , 
          1.8,      6.093776, ,           1.8,      5.829762, ,           1.8,      7.555133, , 
            2,      6.121871, ,             2,      5.852204, ,             2,      7.647719, , 
          2.2,      6.151825, ,           2.2,      5.876016, ,           2.2,      7.748834, , 
          2.4,      6.183668, ,           2.4,      5.901094, ,           2.4,      7.858791, , 
          2.6,      6.217439, ,           2.6,      5.927393, ,           2.6,      7.978314, , 
          2.8,       6.25325, ,           2.8,      5.954862, ,           2.8,      8.107738, , 
            3,       6.29116, ,             3,      5.983482, ,             3,      8.246394, , 
          3.2,      6.331227, ,           3.2,      6.013291, ,           3.2,      8.394098, , 
          3.4,      6.373565, ,           3.4,       6.04425, ,           3.4,      8.549874, , 
          3.6,      6.418443, ,           3.6,      6.076327, ,           3.6,      8.713976, , 
          3.8,      6.466386, ,           3.8,      6.109575, ,           3.8,      8.885752, , 
            4,      6.517559, ,             4,       6.14407, ,             4,      9.065213, , 
          4.2,      6.572548, ,           4.2,      6.179846, ,           4.2,      9.253292, , 
          4.4,      6.631968, ,           4.4,      6.217044, ,           4.4,       9.45361, , 
          4.6,       6.69717, ,           4.6,      6.255706, ,           4.6,      9.667767, , 
          4.8,      6.770743, ,           4.8,      6.296018, ,           4.8,      9.891223, , 
            5,      6.857518, ,             5,      6.338257, ,             5,       10.1461, , 
          5.2,      6.964025, ,           5.2,       6.38252, ,           5.2,      10.59163, , 
          5.4,       7.08968, ,           5.4,      6.429032, ,           5.4,      10.99797, , 
          5.6,      7.229454, ,           5.6,       6.47837, , , , , 
          5.8,      7.383695, ,           5.8,      6.530604, , , , , 
            6,      7.573062, ,             6,      6.586761, , , , , 
          6.2,      7.944179, ,           6.2,      6.647069, , , , , 

