Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
         -2.8,     0.6431286, ,          -2.8,     0.6431286, ,          -2.8,     0.6431286, ,          -2.8,     0.6431286, ,          -2.8,     0.6431286, ,          -2.8,     0.6431286, ,          -2.8,     0.6431286, ,          -2.8,     0.6431286, ,          -2.8,     0.6431286, , 
         -2.6,     0.6431008, ,          -2.6,     0.6431008, ,          -2.6,     0.6431008, ,          -2.6,     0.6431008, ,          -2.6,     0.6431008, ,          -2.6,     0.6431008, ,          -2.6,     0.6431008, ,          -2.6,     0.6431008, ,          -2.6,     0.6431008, , 
         -2.4,     0.6430652, ,          -2.4,     0.6430652, ,          -2.4,     0.6430652, ,          -2.4,     0.6430652, ,          -2.4,     0.6430652, ,          -2.4,     0.6430652, ,          -2.4,     0.6430652, ,          -2.4,     0.6430652, ,          -2.4,     0.6430652, , 
         -2.2,     0.6430223, ,          -2.2,     0.6430223, ,          -2.2,     0.6430223, ,          -2.2,     0.6430223, ,          -2.2,     0.6430223, ,          -2.2,     0.6430223, ,          -2.2,     0.6430223, ,          -2.2,     0.6430223, ,          -2.2,     0.6430223, , 
           -2,     0.6429726, ,            -2,     0.6429726, ,            -2,     0.6429726, ,            -2,     0.6429726, ,            -2,     0.6429726, ,            -2,     0.6429726, ,            -2,     0.6429726, ,            -2,     0.6429726, ,            -2,     0.6429726, , 
         -1.8,     0.6429165, ,          -1.8,     0.6429165, ,          -1.8,     0.6429165, ,          -1.8,     0.6429165, ,          -1.8,     0.6429165, ,          -1.8,     0.6429165, ,          -1.8,     0.6429165, ,          -1.8,     0.6429165, ,          -1.8,     0.6429165, , 
         -1.6,     0.6428544, ,          -1.6,     0.6428544, ,          -1.6,     0.6428544, ,          -1.6,     0.6428544, ,          -1.6,     0.6428544, ,          -1.6,     0.6428544, ,          -1.6,     0.6428544, ,          -1.6,     0.6428544, ,          -1.6,     0.6428544, , 
         -1.4,     0.6427867, ,          -1.4,     0.6427867, ,          -1.4,     0.6427867, ,          -1.4,     0.6427867, ,          -1.4,     0.6427867, ,          -1.4,     0.6427867, ,          -1.4,     0.6427867, ,          -1.4,     0.6427867, ,          -1.4,     0.6427867, , 
         -1.2,     0.6427138, ,          -1.2,     0.6427138, ,          -1.2,     0.6427138, ,          -1.2,     0.6427138, ,          -1.2,     0.6427138, ,          -1.2,     0.6427138, ,          -1.2,     0.6427138, ,          -1.2,     0.6427138, ,          -1.2,     0.6427138, , 
           -1,     0.6426359, ,            -1,     0.6426359, ,            -1,     0.6426359, ,            -1,     0.6426359, ,            -1,     0.6426359, ,            -1,     0.6426359, ,            -1,     0.6426359, ,            -1,     0.6426359, ,            -1,     0.6426359, , 
         -0.8,     0.6425534, ,          -0.8,     0.6425534, ,          -0.8,     0.6425534, ,          -0.8,     0.6425534, ,          -0.8,     0.6425534, ,          -0.8,     0.6425534, ,          -0.8,     0.6425534, ,          -0.8,     0.6425534, ,          -0.8,     0.6425534, , 
         -0.6,     0.6424666, ,          -0.6,     0.6424666, ,          -0.6,     0.6424666, ,          -0.6,     0.6424666, ,          -0.6,     0.6424666, ,          -0.6,     0.6424666, ,          -0.6,     0.6424666, ,          -0.6,     0.6424666, ,          -0.6,     0.6424666, , 
         -0.4,     0.6423757, ,          -0.4,     0.6423757, ,          -0.4,     0.6423757, ,          -0.4,     0.6423757, ,          -0.4,     0.6423757, ,          -0.4,     0.6423757, ,          -0.4,     0.6423757, ,          -0.4,     0.6423757, ,          -0.4,     0.6423757, , 
         -0.2,      0.642281, ,          -0.2,      0.642281, ,          -0.2,      0.642281, ,          -0.2,      0.642281, ,          -0.2,      0.642281, ,          -0.2,      0.642281, ,          -0.2,      0.642281, ,          -0.2,      0.642281, ,          -0.2,      0.642281, , 
            0,     0.6421828, ,             0,     0.6421828, ,             0,     0.6421828, ,             0,     0.6421828, ,             0,     0.6421828, ,             0,     0.6421828, ,             0,     0.6421828, ,             0,     0.6421828, ,             0,     0.6421828, , 
          0.2,     0.6420812, ,           0.2,     0.6420812, ,           0.2,     0.6420812, ,           0.2,     0.6420812, ,           0.2,     0.6420812, ,           0.2,     0.6420812, ,           0.2,     0.6420812, ,           0.2,     0.6420812, ,           0.2,     0.6420812, , 
          0.4,     0.6419766, ,           0.4,     0.6419766, ,           0.4,     0.6419766, ,           0.4,     0.6419766, ,           0.4,     0.6419766, ,           0.4,     0.6419766, ,           0.4,     0.6419766, ,           0.4,     0.6419766, ,           0.4,     0.6419766, , 
          0.6,     0.6418691, ,           0.6,     0.6418691, ,           0.6,     0.6418691, ,           0.6,     0.6418691, ,           0.6,     0.6418691, ,           0.6,     0.6418691, ,           0.6,     0.6418691, ,           0.6,     0.6418691, ,           0.6,     0.6418691, , 
          0.8,     0.6417589, ,           0.8,     0.6417589, ,           0.8,     0.6417589, ,           0.8,     0.6417589, ,           0.8,     0.6417589, ,           0.8,     0.6417589, ,           0.8,     0.6417589, ,           0.8,     0.6417589, ,           0.8,     0.6417589, , 
            1,     0.6416462, ,             1,     0.6416462, ,             1,     0.6416462, ,             1,     0.6416462, ,             1,     0.6416462, ,             1,     0.6416462, ,             1,     0.6416462, ,             1,     0.6416462, ,             1,     0.6416462, , 
          1.2,     0.6415312, ,           1.2,     0.6415312, ,           1.2,     0.6415312, ,           1.2,     0.6415312, ,           1.2,     0.6415312, ,           1.2,     0.6415312, ,           1.2,     0.6415312, ,           1.2,     0.6415312, ,           1.2,     0.6415312, , 
          1.4,      0.641414, ,           1.4,      0.641414, ,           1.4,      0.641414, ,           1.4,      0.641414, ,           1.4,      0.641414, ,           1.4,      0.641414, ,           1.4,      0.641414, ,           1.4,      0.641414, ,           1.4,      0.641414, , 
          1.6,     0.6412948, ,           1.6,     0.6412948, ,           1.6,     0.6412948, ,           1.6,     0.6412948, ,           1.6,     0.6412948, ,           1.6,     0.6412948, ,           1.6,     0.6412948, ,           1.6,     0.6412948, ,           1.6,     0.6412948, , 
          1.8,     0.6411738, ,           1.8,     0.6411738, ,           1.8,     0.6411738, ,           1.8,     0.6411738, ,           1.8,     0.6411738, ,           1.8,     0.6411738, ,           1.8,     0.6411738, ,           1.8,     0.6411738, ,           1.8,     0.6411738, , 
            2,     0.6410512, ,             2,     0.6410512, ,             2,     0.6410512, ,             2,     0.6410512, ,             2,     0.6410512, ,             2,     0.6410512, ,             2,     0.6410512, ,             2,     0.6410512, ,             2,     0.6410512, , 
          2.2,     0.6409269, ,           2.2,     0.6409269, ,           2.2,     0.6409269, ,           2.2,     0.6409269, ,           2.2,     0.6409269, ,           2.2,     0.6409269, ,           2.2,     0.6409269, ,           2.2,     0.6409269, ,           2.2,     0.6409269, , 
          2.4,     0.6408013, ,           2.4,     0.6408013, ,           2.4,     0.6408013, ,           2.4,     0.6408013, ,           2.4,     0.6408013, ,           2.4,     0.6408013, ,           2.4,     0.6408013, ,           2.4,     0.6408013, ,           2.4,     0.6408013, , 
          2.6,     0.6406744, ,           2.6,     0.6406744, ,           2.6,     0.6406744, ,           2.6,     0.6406744, ,           2.6,     0.6406744, ,           2.6,     0.6406744, ,           2.6,     0.6406744, ,           2.6,     0.6406744, ,           2.6,     0.6406744, , 
          2.8,     0.6405463, ,           2.8,     0.6405463, ,           2.8,     0.6405463, ,           2.8,     0.6405463, ,           2.8,     0.6405463, ,           2.8,     0.6405463, ,           2.8,     0.6405463, ,           2.8,     0.6405463, ,           2.8,     0.6405463, , 
            3,     0.6404171, ,             3,     0.6404171, ,             3,     0.6404171, ,             3,     0.6404171, ,             3,     0.6404171, ,             3,     0.6404171, ,             3,     0.6404171, ,             3,     0.6404171, ,             3,     0.6404171, , 
          3.2,     0.6402871, ,           3.2,     0.6402871, ,           3.2,     0.6402871, ,           3.2,     0.6402871, ,           3.2,     0.6402871, ,           3.2,     0.6402871, ,           3.2,     0.6402871, ,           3.2,     0.6402871, ,           3.2,     0.6402871, , 
          3.4,     0.6401562, ,           3.4,     0.6401562, ,           3.4,     0.6401562, ,           3.4,     0.6401562, ,           3.4,     0.6401562, ,           3.4,     0.6401562, ,           3.4,     0.6401562, ,           3.4,     0.6401562, ,           3.4,     0.6401562, , 
          3.6,     0.6400246, ,           3.6,     0.6400246, ,           3.6,     0.6400246, ,           3.6,     0.6400246, ,           3.6,     0.6400246, ,           3.6,     0.6400246, ,           3.6,     0.6400246, ,           3.6,     0.6400246, ,           3.6,     0.6400246, , 
          3.8,     0.6398924, ,           3.8,     0.6398924, ,           3.8,     0.6398924, ,           3.8,     0.6398924, ,           3.8,     0.6398924, ,           3.8,     0.6398924, ,           3.8,     0.6398924, ,           3.8,     0.6398924, ,           3.8,     0.6398924, , 
            4,     0.6397597, ,             4,     0.6397597, ,             4,     0.6397597, ,             4,     0.6397597, ,             4,     0.6397597, ,             4,     0.6397597, ,             4,     0.6397597, ,             4,     0.6397597, ,             4,     0.6397597, , 
          4.2,     0.6396265, ,           4.2,     0.6396265, ,           4.2,     0.6396265, ,           4.2,     0.6396265, ,           4.2,     0.6396265, ,           4.2,     0.6396265, ,           4.2,     0.6396265, ,           4.2,     0.6396265, ,           4.2,     0.6396265, , 
          4.4,     0.6394931, ,           4.4,     0.6394931, ,           4.4,     0.6394931, ,           4.4,     0.6394931, ,           4.4,     0.6394931, ,           4.4,     0.6394931, , , , ,           4.4,     0.6394931, ,           4.4,     0.6394931, , 
          4.6,     0.6393593, ,           4.6,     0.6393593, ,           4.6,     0.6393593, ,           4.6,     0.6393593, ,           4.6,     0.6393593, ,           4.6,     0.6393593, , , , ,           4.6,     0.6393593, ,           4.6,     0.6393593, , 
          4.8,     0.6392255, ,           4.8,     0.6392255, ,           4.8,     0.6392255, ,           4.8,     0.6392255, ,           4.8,     0.6392255, ,           4.8,     0.6392255, , , , , , , ,           4.8,     0.6392255, , 
            5,     0.6390915, ,             5,     0.6390915, ,             5,     0.6390915, ,             5,     0.6390915, ,             5,     0.6390915, ,             5,     0.6390915, , , , , , , , , , , 
, , ,           5.2,     0.6389576, ,           5.2,     0.6389576, ,           5.2,     0.6389576, ,           5.2,     0.6389576, ,           5.2,     0.6389576, , , , , , , , , , , 
, , ,           5.4,     0.6388237, ,           5.4,     0.6388237, ,           5.4,     0.6388237, ,           5.4,     0.6388237, ,           5.4,     0.6388237, , , , , , , , , , , 
, , , , , ,           5.6,       0.63869, ,           5.6,       0.63869, ,           5.6,       0.63869, ,           5.6,       0.63869, , , , , , , , , , , 

