Alpha,T1-15.8 m/s-VLM2, , 
           -5,     0.6506308, , 
         -4.8,     0.6507724, , 
         -4.6,      0.650897, , 
         -4.4,     0.6510057, , 
         -4.2,     0.6510996, , 
           -4,     0.6511799, , 
         -3.8,     0.6512474, , 
         -3.6,      0.651303, , 
         -3.4,     0.6513475, , 
         -3.2,     0.6513817, , 
           -3,     0.6514063, , 
         -2.8,     0.6514219, , 
         -2.6,     0.6514292, , 
         -2.4,     0.6514287, , 
         -2.2,     0.6514208, , 
           -2,     0.6514062, , 
         -1.8,     0.6513853, , 
         -1.6,     0.6513584, , 
         -1.4,      0.651326, , 
         -1.2,     0.6512885, , 
           -1,     0.6512463, , 
         -0.8,     0.6511996, , 
         -0.6,     0.6511487, , 
         -0.4,      0.651094, , 
         -0.2,     0.6510357, , 
            0,     0.6509742, , 
          0.2,     0.6509096, , 
          0.4,     0.6508422, , 
          0.6,     0.6507721, , 
          0.8,     0.6506997, , 
            1,     0.6506252, , 
          1.2,     0.6505486, , 
          1.4,     0.6504702, , 
          1.6,     0.6503901, , 
          1.8,     0.6503086, , 
            2,     0.6502258, , 
          2.2,     0.6501418, , 
          2.4,     0.6500568, , 
          2.6,     0.6499708, , 
          2.8,     0.6498841, , 
            3,     0.6497968, , 
          3.2,      0.649709, , 
          3.4,     0.6496207, , 
          3.6,     0.6495322, , 
          3.8,     0.6494435, , 
            4,     0.6493547, , 
          4.2,     0.6492659, , 
          4.4,     0.6491773, , 
          4.6,     0.6490888, , 
          4.8,     0.6490007, , 

