Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
         -0.6,      9.613658, ,          -0.6,      10.35195, ,          -0.6,      10.65792, ,          -0.6,      10.78616, ,          -0.6,      10.87014, ,          -0.6,      10.90322, ,          -0.6,      6.169295, ,          -0.6,      7.435554, ,          -0.6,      8.667779, , 
         -0.4,      9.590019, ,          -0.4,      10.34514, ,          -0.4,      10.65718, ,          -0.4,      10.78831, ,          -0.4,      10.87463, ,          -0.4,      10.90874, ,          -0.4,      6.128546, ,          -0.4,      7.371914, ,          -0.4,      8.622737, , 
         -0.2,       9.56118, ,          -0.2,      10.33338, ,          -0.2,       10.6511, ,          -0.2,      10.78484, ,          -0.2,      10.87324, ,          -0.2,      10.90826, ,          -0.2,      6.084945, ,          -0.2,        7.3039, ,          -0.2,       8.57196, , 
            0,      9.527211, ,             0,      10.31692, ,             0,      10.64004, ,             0,        10.776, ,             0,      10.86616, ,             0,      10.90198, ,             0,      6.038451, ,             0,       7.23172, ,             0,      8.515436, , 
          0.2,      9.488509, ,           0.2,        10.296, ,           0.2,      10.62436, ,           0.2,      10.76224, ,           0.2,      10.85388, ,           0.2,      10.89039, ,           0.2,       5.98939, ,           0.2,      7.155371, ,           0.2,      8.453293, , 
          0.4,      9.445017, ,           0.4,      10.27081, ,           0.4,      10.60417, ,           0.4,      10.74382, ,           0.4,      10.83678, ,           0.4,      10.87387, ,           0.4,      5.937746, ,           0.4,      7.074863, ,           0.4,      8.384597, , 
          0.6,      9.396595, ,           0.6,      10.24161, ,           0.6,      10.57985, ,           0.6,      10.72118, ,           0.6,      10.81528, ,           0.6,      10.85287, ,           0.6,      5.883749, ,           0.6,       6.99087, ,           0.6,      8.309646, , 
          0.8,      9.343294, ,           0.8,      10.20853, ,           0.8,      10.55165, ,           0.8,      10.69458, ,           0.8,      10.78969, ,           0.8,      10.82768, ,           0.8,      5.827874, ,           0.8,      6.903672, ,           0.8,      8.228186, , 
            1,      9.284992, ,             1,      10.17173, ,             1,      10.51994, ,             1,      10.66445, ,             1,      10.76057, ,             1,      10.79893, ,             1,      5.770356, ,             1,      6.813606, ,             1,      8.140203, , 
          1.2,      9.221313, ,           1.2,      10.13152, ,           1.2,      10.48507, ,           1.2,       10.6312, ,           1.2,      10.72839, ,           1.2,      10.76712, ,           1.2,       5.71093, ,           1.2,      6.720986, ,           1.2,      8.045465, , 
          1.4,      9.152178, ,           1.4,      10.08809, ,           1.4,      10.44721, ,           1.4,      10.59494, ,           1.4,       10.6933, ,           1.4,      10.73249, ,           1.4,      5.649786, ,           1.4,      6.625476, ,           1.4,      7.943649, , 
          1.6,      9.077068, ,           1.6,      10.04153, ,           1.6,      10.40649, ,           1.6,      10.55595, ,           1.6,      10.65551, ,           1.6,      10.69528, ,           1.6,      5.587239, ,           1.6,      6.527405, ,           1.6,      7.834369, , 
          1.8,      8.995985, ,           1.8,      9.991796, ,           1.8,      10.36315, ,           1.8,       10.5145, ,           1.8,      10.61528, ,           1.8,      10.65563, ,           1.8,      5.523277, ,           1.8,       6.42722, ,           1.8,      7.717933, , 
            2,      8.907458, ,             2,      9.938816, ,             2,      10.31737, ,             2,      10.47077, ,             2,      10.57284, ,             2,      10.61378, ,             2,      5.457794, ,             2,      6.324396, ,             2,       7.59415, , 
          2.2,       8.81097, ,           2.2,      9.882645, ,           2.2,      10.26929, ,           2.2,      10.42492, ,           2.2,       10.5285, ,           2.2,      10.56996, ,           2.2,      5.390536, ,           2.2,      6.218264, ,           2.2,      7.463394, , 
          2.4,      8.705691, ,           2.4,      9.823203, ,           2.4,      10.21899, ,           2.4,      10.37713, ,           2.4,       10.4824, ,           2.4,      10.52444, ,           2.4,      5.320704, ,           2.4,      6.107838, ,           2.4,      7.326866, , 
          2.6,      8.590337, ,           2.6,      9.760389, ,           2.6,      10.16633, ,           2.6,      10.32729, ,           2.6,      10.43435, ,           2.6,      10.47711, ,           2.6,      5.247649, ,           2.6,      5.991693, ,           2.6,      7.185756, , 
          2.8,      8.463611, ,           2.8,      9.694338, ,           2.8,      10.11167, ,           2.8,      10.27562, ,           2.8,      10.38443, ,           2.8,      10.42796, ,           2.8,      5.173146, ,           2.8,      5.873151, ,           2.8,      7.042073, , 
            3,      8.322263, ,             3,      9.624564, ,             3,      10.05498, ,             3,      10.22218, ,             3,       10.3328, ,             3,      10.37705, ,             3,      5.094099, ,             3,      5.747142, ,             3,      6.895861, , 
          3.2,      8.166276, ,           3.2,      9.550405, ,           3.2,       9.99607, ,           3.2,      10.16698, ,           3.2,      10.27963, ,           3.2,      10.32452, ,           3.2,      5.006056, ,           3.2,      5.605934, ,           3.2,      6.748502, , 
          3.4,      7.993343, ,           3.4,      9.471691, ,           3.4,      9.935022, ,           3.4,      10.10986, ,           3.4,      10.22456, ,           3.4,      10.27017, ,           3.4,      4.906167, ,           3.4,      5.445316, ,           3.4,      6.600697, , 
          3.6,      7.806416, ,           3.6,      9.387515, ,           3.6,      9.871978, ,           3.6,       10.0508, ,           3.6,      10.16749, ,           3.6,      10.21387, ,           3.6,      4.808135, ,           3.6,      5.289725, ,           3.6,      6.451543, , 
          3.8,      7.610504, ,           3.8,      9.297274, ,           3.8,      9.806479, ,           3.8,      9.989738, ,           3.8,      10.10853, ,           3.8,      10.15559, ,           3.8,      4.720024, ,           3.8,      5.152443, ,           3.8,      6.299214, , 
            4,      7.408971, ,             4,      9.198446, ,             4,      9.738166, ,             4,      9.926486, ,             4,      10.04742, ,             4,      10.09498, ,             4,      4.642219, ,             4,      5.033291, ,             4,      6.143552, , 
          4.2,       7.20504, ,           4.2,      9.087232, ,           4.2,      9.667365, ,           4.2,       9.86078, ,           4.2,      9.983832, ,           4.2,      10.03208, ,           4.2,      4.572845, ,           4.2,      4.928635, ,           4.2,      5.987241, , 
          4.4,      6.997518, ,           4.4,      8.955587, ,           4.4,      9.593143, ,           4.4,      9.792124, ,           4.4,      9.917496, ,           4.4,      9.966604, , , , ,           4.4,      4.834124, ,           4.4,      5.812522, , 
          4.6,      6.779144, ,           4.6,      8.795388, ,           4.6,      9.515398, ,           4.6,      9.720686, ,           4.6,      9.848464, ,           4.6,      9.898215, , , , ,           4.6,      4.742211, ,           4.6,      5.516923, , 
          4.8,      6.555156, ,           4.8,      8.614554, ,           4.8,      9.433094, ,           4.8,      9.645761, ,           4.8,      9.776376, ,           4.8,      9.827018, , , , , , , ,           4.8,      5.309028, , 
            5,      6.334203, ,             5,      8.422214, ,             5,      9.345232, ,             5,      9.566742, ,             5,      9.701098, ,             5,      9.752864, , , , , , , , , , , 
, , ,           5.2,      8.213297, ,           5.2,      9.250627, ,           5.2,       9.48324, ,           5.2,      9.621691, ,           5.2,      9.674743, , , , , , , , , , , 
, , ,           5.4,      7.895339, ,           5.4,       9.14734, ,           5.4,       9.39405, ,           5.4,      9.537777, ,           5.4,      9.592627, , , , , , , , , , , 
, , , , , ,           5.6,      9.031591, ,           5.6,       9.29805, ,           5.6,      9.448548, ,           5.6,      9.505387, , , , , , , , , , , 

