Alpha,T1-15.8 m/s-VLM2, , 
           -3,      11.70078, , 
         -2.8,      11.64599, , 
         -2.6,      11.59559, , 
         -2.4,      11.54903, , 
         -2.2,      11.50613, , 
           -2,      11.46788, , 
         -1.8,      11.43379, , 
         -1.6,      11.40353, , 
         -1.4,       11.3768, , 
         -1.2,      11.35332, , 
           -1,      11.33291, , 
         -0.8,      11.31549, , 
         -0.6,      11.30072, , 
         -0.4,      11.28847, , 
         -0.2,      11.27877, , 
            0,      11.27201, , 
          0.2,      11.26785, , 
          0.4,      11.26597, , 
          0.6,      11.26647, , 
          0.8,      11.26909, , 
            1,       11.2737, , 
          1.2,      11.28021, , 
          1.4,      11.28856, , 
          1.6,      11.29835, , 
          1.8,      11.30969, , 
            2,      11.32271, , 
          2.2,       11.3376, , 
          2.4,      11.35417, , 
          2.6,      11.37261, , 
          2.8,      11.39254, , 
            3,      11.41384, , 
          3.2,       11.4366, , 
          3.4,      11.46058, , 
          3.6,      11.48578, , 
          3.8,      11.51221, , 
            4,      11.53973, , 
          4.2,      11.56835, , 
          4.4,       11.5978, , 
          4.6,      11.62825, , 
          4.8,      11.65974, , 
            5,      11.69239, , 
          5.2,      11.72605, , 
          5.4,      11.76063, , 
          5.6,      11.79623, , 
          5.8,      11.83284, , 
            6,      11.87033, , 
          6.2,      11.90866, , 
          6.4,       11.9479, , 
          6.6,      11.98794, , 
          6.8,      12.02875, , 
            7,      12.07042, , 
          7.2,      12.11285, , 
          7.4,      12.15604, , 
          7.6,      12.19997, , 
          7.8,      12.24465, , 
            8,      12.29004, , 
          8.2,      12.33611, , 
          8.4,      12.38287, , 
          8.6,      12.43028, , 
          8.8,      12.47836, , 
            9,      12.52709, , 
          9.2,      12.57642, , 
          9.4,      12.62634, , 
          9.6,      12.67683, , 
          9.8,      12.72788, , 
           10,      12.77947, , 

