Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,      5.926112, ,            -5,      5.755195, ,            -5,      5.723864, ,            -5,      7.354402, ,            -5,      6.661421, , 
         -4.8,      5.855694, ,          -4.8,      5.683094, ,          -4.8,      5.652154, ,          -4.8,      7.299704, ,          -4.8,      6.597425, , 
         -4.6,      5.790399, ,          -4.6,      5.616534, ,          -4.6,      5.586292, ,          -4.6,      7.251317, ,          -4.6,      6.538894, , 
         -4.4,      5.729899, ,          -4.4,      5.554963, ,          -4.4,      5.525469, ,          -4.4,      7.209043, ,          -4.4,      6.485588, , 
         -4.2,      5.673925, ,          -4.2,      5.497953, ,          -4.2,      5.467568, ,          -4.2,      7.172743, ,          -4.2,      6.437417, , 
           -4,      5.622165, ,            -4,      5.445255, ,            -4,      5.413961, ,            -4,      7.142257, ,            -4,      6.394265, , 
         -3.8,      5.574349, ,          -3.8,      5.396524, ,          -3.8,      5.364635, ,          -3.8,      7.117453, ,          -3.8,      6.355999, , 
         -3.6,      5.530265, ,          -3.6,      5.351517, ,          -3.6,      5.319648, ,          -3.6,      7.098267, ,          -3.6,      6.322549, , 
         -3.4,      5.489714, ,          -3.4,      5.310003, ,          -3.4,      5.278215, ,          -3.4,      7.084744, ,          -3.4,      6.293739, , 
         -3.2,      5.452529, ,          -3.2,      5.271691, ,          -3.2,       5.23987, ,          -3.2,      7.076909, ,          -3.2,      6.269456, , 
           -3,      5.418591, ,            -3,      5.236357, ,            -3,      5.204411, ,            -3,      7.074712, ,            -3,      6.249698, , 
         -2.8,      5.387826, ,          -2.8,      5.203827, ,          -2.8,      5.171688, ,          -2.8,      7.078084, ,          -2.8,      6.234369, , 
         -2.6,      5.360164, ,          -2.6,      5.173983, ,          -2.6,       5.14155, ,          -2.6,      7.087076, ,          -2.6,      6.223514, , 
         -2.4,      5.335552, ,          -2.4,      5.146736, ,          -2.4,      5.113887, ,          -2.4,      7.101669, ,          -2.4,      6.217156, , 
         -2.2,      5.313985, ,          -2.2,      5.121939, ,          -2.2,      5.088545, ,          -2.2,      7.121855, ,          -2.2,      6.215231, , 
           -2,      5.295421, ,            -2,      5.099694, ,            -2,      5.065512, ,            -2,      7.147737, ,            -2,      6.217764, , 
         -1.8,       5.27984, ,          -1.8,      5.080015, ,          -1.8,      5.044914, ,          -1.8,      7.179139, ,          -1.8,      6.224761, , 
         -1.6,      5.267258, ,          -1.6,      5.062875, ,          -1.6,      5.026674, ,          -1.6,      7.216358, ,          -1.6,      6.236321, , 
         -1.4,      5.257605, ,          -1.4,       5.04843, ,          -1.4,      5.010934, ,          -1.4,       7.25945, ,          -1.4,      6.252322, , 
         -1.2,      5.250923, ,          -1.2,      5.036884, ,          -1.2,      4.998039, ,          -1.2,      7.308671, ,          -1.2,      6.272864, , 
           -1,      5.247154, ,            -1,      5.028253, ,            -1,      4.988106, ,            -1,      7.364063, ,            -1,      6.298028, , 
         -0.8,      5.246271, ,          -0.8,      5.022508, ,          -0.8,      4.981147, ,          -0.8,      7.425285, ,          -0.8,      6.327715, , 
         -0.6,       5.24824, ,          -0.6,      5.019703, ,          -0.6,      4.977213, ,          -0.6,      7.492801, ,          -0.6,      6.362219, , 
         -0.4,      5.252922, ,          -0.4,      5.019747, ,          -0.4,      4.976261, ,          -0.4,      7.566275, ,          -0.4,      6.401926, , 
         -0.2,      5.260198, ,          -0.2,      5.022424, ,          -0.2,      4.978041, ,          -0.2,      7.645996, ,          -0.2,      6.446754, , 
            0,      5.269995, ,             0,      5.027609, ,             0,      4.982396, ,             0,      7.732569, ,             0,      6.497491, , 
          0.2,      5.282196, ,           0.2,      5.035144, ,           0.2,      4.989141, ,           0.2,      7.825621, ,           0.2,       6.55463, , 
          0.4,      5.296735, ,           0.4,      5.044852, ,           0.4,      4.998107, ,           0.4,       7.92524, ,           0.4,      6.618523, , 
          0.6,      5.313563, ,           0.6,      5.056542, ,           0.6,      5.009052, ,           0.6,      8.031148, ,           0.6,      6.689395, , 
          0.8,       5.33263, ,           0.8,      5.070052, ,           0.8,      5.021733, ,           0.8,      8.143478, ,           0.8,      6.768224, , 
            1,      5.353772, ,             1,       5.08527, ,             1,      5.036035, ,             1,      8.262748, ,             1,       6.85545, , 
          1.2,      5.376961, ,           1.2,      5.102143, ,           1.2,      5.051926, ,           1.2,      8.389185, ,           1.2,      6.951997, , 
          1.4,      5.402342, ,           1.4,      5.120534, ,           1.4,       5.06929, ,           1.4,      8.522909, ,           1.4,       7.05895, , 
          1.6,      5.429949, ,           1.6,      5.140349, ,           1.6,      5.088018, ,           1.6,      8.664591, ,           1.6,      7.176528, , 
          1.8,      5.459812, ,           1.8,      5.161545, ,           1.8,      5.107976, ,           1.8,      8.815464, ,           1.8,      7.305718, , 
            2,      5.492165, ,             2,      5.184057, ,             2,      5.129105, ,             2,      8.978434, ,             2,      7.446813, , 
          2.2,      5.527006, ,           2.2,      5.207923, ,           2.2,      5.151477, ,           2.2,      9.157025, ,           2.2,      7.598567, , 
          2.4,      5.564468, ,           2.4,      5.233152, ,           2.4,       5.17515, ,           2.4,       9.34667, ,           2.4,      7.760316, , 
          2.6,      5.604848, ,           2.6,      5.259681, ,           2.6,      5.200055, ,           2.6,      9.556718, ,           2.6,      7.931996, , 
          2.8,      5.648744, ,           2.8,      5.287536, ,           2.8,      5.226139, ,           2.8,      9.801685, ,           2.8,      8.113014, , 
            3,      5.696423, ,             3,      5.316862, ,             3,       5.25359, ,             3,      10.10062, ,             3,      8.303118, , 
          3.2,      5.748755, ,           3.2,      5.347737, ,           3.2,      5.282549, ,           3.2,      10.41167, ,           3.2,      8.503864, , 
          3.4,      5.806296, ,           3.4,      5.380217, ,           3.4,      5.312996, ,           3.4,      10.69963, ,           3.4,       8.71883, , 
          3.6,      5.871312, ,           3.6,      5.414554, ,           3.6,      5.345197, ,           3.6,       10.9608, ,           3.6,      8.950344, , 
          3.8,      5.947035, ,           3.8,      5.450907, ,           3.8,      5.379355, ,           3.8,       11.1993, ,           3.8,      9.195376, , 
            4,      6.040603, ,             4,      5.489667, ,             4,      5.415701, ,             4,      11.42188, ,             4,      9.495137, , 
          4.2,      6.160341, ,           4.2,      5.530881, ,           4.2,       5.45431, ,           4.2,       11.6468, ,           4.2,      10.03137, , 
