Alpha,T1-15.8 m/s-VLM2, , 
           -5,      9.108283, , 
         -4.8,      9.213956, , 
         -4.6,      9.313935, , 
         -4.4,      9.408333, , 
         -4.2,      9.497194, , 
           -4,      9.580704, , 
         -3.8,      9.658966, , 
         -3.6,      9.732072, , 
         -3.4,      9.800174, , 
         -3.2,      9.863372, , 
           -3,      9.921711, , 
         -2.8,      9.975252, , 
         -2.6,      10.02398, , 
         -2.4,      10.06787, , 
         -2.2,      10.10692, , 
           -2,      10.14102, , 
         -1.8,      10.17018, , 
         -1.6,      10.19428, , 
         -1.4,      10.21335, , 
         -1.2,      10.22733, , 
           -1,      10.23619, , 
         -0.8,         10.24, , 
         -0.6,      10.23882, , 
         -0.4,      10.23251, , 
         -0.2,      10.22148, , 
            0,      10.20582, , 
          0.2,      10.18573, , 
          0.4,      10.16152, , 
          0.6,      10.13334, , 
          0.8,      10.10136, , 
            1,      10.06581, , 
          1.2,      10.02678, , 
          1.4,      9.984665, , 
          1.6,      9.939547, , 
          1.8,       9.89133, , 
            2,      9.840094, , 
          2.2,      9.785784, , 
          2.4,      9.728361, , 
          2.6,       9.66776, , 
          2.8,      9.603971, , 
            3,         9.537, , 
          3.2,      9.465921, , 
          3.4,      9.390675, , 
          3.6,      9.310679, , 
          3.8,      9.225012, , 
            4,      9.132731, , 
          4.2,      9.030235, , 
          4.4,      8.912545, , 
          4.6,      8.770015, , 
          4.8,      8.602318, , 
            5,      8.420865, , 
          5.2,      8.228103, , 
          5.4,       8.00647, , 
          5.6,      7.594672, , 

