Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,      9.821664, ,            -5,      10.12364, ,            -5,      8.706348, , 
         -4.8,      9.942538, ,          -4.8,      10.25455, ,          -4.8,      8.792495, , 
         -4.6,      10.05736, ,          -4.6,      10.37877, ,          -4.6,      8.872737, , 
         -4.4,      10.16613, ,          -4.4,      10.49663, ,          -4.4,      8.946974, , 
         -4.2,      10.26898, ,          -4.2,      10.60813, ,          -4.2,       9.01504, , 
           -4,      10.36599, ,            -4,      10.71342, ,            -4,      9.076688, , 
         -3.8,      10.45729, ,          -3.8,      10.81276, ,          -3.8,      9.131925, , 
         -3.6,      10.54296, ,          -3.6,       10.9062, ,          -3.6,      9.180616, , 
         -3.4,      10.62304, ,          -3.4,      10.99403, ,          -3.4,      9.222822, , 
         -3.2,      10.69756, ,          -3.2,      11.07646, ,          -3.2,      9.258407, , 
           -3,      10.76647, ,            -3,      11.15372, ,            -3,      9.287308, , 
         -2.8,      10.82963, ,          -2.8,      11.22585, ,          -2.8,      9.309431, , 
         -2.6,      10.88704, ,          -2.6,       11.2929, ,          -2.6,      9.324634, , 
         -2.4,       10.9385, ,          -2.4,      11.35493, ,          -2.4,      9.332869, , 
         -2.2,       10.9839, ,          -2.2,      11.41191, ,          -2.2,      9.334134, , 
           -2,      11.02317, ,            -2,      11.46335, ,            -2,      9.328396, , 
         -1.8,      11.05614, ,          -1.8,      11.50925, ,          -1.8,      9.315598, , 
         -1.6,      11.08276, ,          -1.6,      11.54928, ,          -1.6,      9.295772, , 
         -1.4,      11.10299, ,          -1.4,      11.58282, ,          -1.4,      9.269108, , 
         -1.2,      11.11677, ,          -1.2,      11.60949, ,          -1.2,      9.235547, , 
           -1,      11.12407, ,            -1,       11.6292, ,            -1,      9.195116, , 
         -0.8,      11.12505, ,          -0.8,      11.64191, ,          -0.8,      9.148109, , 
         -0.6,      11.11986, ,          -0.6,      11.64755, ,          -0.6,      9.094035, , 
         -0.4,      11.10875, ,          -0.4,      11.64651, ,          -0.4,      9.032801, , 
         -0.2,      11.09204, ,          -0.2,      11.63929, ,          -0.2,      8.964499, , 
            0,      11.07003, ,             0,      11.62619, ,             0,      8.888273, , 
          0.2,      11.04285, ,           0.2,      11.60763, ,           0.2,      8.803871, , 
          0.4,      11.01081, ,           0.4,      11.58425, ,           0.4,      8.711528, , 
          0.6,      10.97406, ,           0.6,      11.55647, ,           0.6,      8.611058, , 
          0.8,      10.93293, ,           0.8,      11.52463, ,           0.8,      8.501911, , 
            1,      10.88776, ,             1,        11.489, ,             1,      8.383879, , 
          1.2,      10.83845, ,           1.2,       11.4499, ,           1.2,      8.256689, , 
          1.4,      10.78494, ,           1.4,      11.40771, ,           1.4,      8.120651, , 
          1.6,      10.72723, ,           1.6,      11.36254, ,           1.6,      7.975343, , 
          1.8,      10.66524, ,           1.8,      11.31469, ,           1.8,      7.822117, , 
            2,      10.59886, ,             2,       11.2642, ,             2,      7.662602, , 
          2.2,      10.52806, ,           2.2,        11.211, ,           2.2,      7.498684, , 
          2.4,      10.45284, ,           2.4,      11.15542, ,           2.4,      7.332225, , 
          2.6,      10.37197, ,           2.6,      11.09748, ,           2.6,      7.163523, , 
          2.8,      10.28514, ,           2.8,      11.03693, ,           2.8,      6.994122, , 
            3,      10.19176, ,             3,      10.97375, ,             3,      6.824077, , 
          3.2,      10.09023, ,           3.2,      10.90779, ,           3.2,      6.651101, , 
          3.4,      9.978627, ,           3.4,      10.83884, ,           3.4,      6.472978, , 
          3.6,      9.852167, ,           3.6,      10.76663, ,           3.6,      6.295882, , 
          3.8,      9.700345, ,           3.8,      10.69043, ,           3.8,      6.100216, , 
            4,      9.513003, ,             4,      10.61045, ,             4,      5.770684, , 
          4.2,      9.296353, ,           4.2,      10.52566, ,           4.2,      5.522274, , 
          4.4,      9.065315, ,           4.4,      10.43531, , , , , 
          4.6,      8.812994, ,           4.6,        10.339, , , , , 
          4.8,      8.411675, ,           4.8,      10.23478, , , , , 
, , ,             5,      10.12128, , , , , 
, , ,           5.2,      9.995928, , , , , 
, , ,           5.4,      9.854726, , , , , 
, , ,           5.6,      9.685583, , , , , 

