Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          4.8,      10.53435, ,           4.8,      10.34615, ,           4.8,      10.31245, ,           4.8,      12.33947, ,           4.8,      11.43321, , 
            5,      10.56962, ,             5,      10.37854, ,             5,      10.34425, ,             5,      12.40046, ,             5,      11.48108, , 
          5.2,      10.60595, ,           5.2,      10.41221, ,           5.2,      10.37756, ,           5.2,      12.46327, ,           5.2,      11.53041, , 
          5.4,      10.64328, ,           5.4,      10.44686, ,           5.4,      10.41177, ,           5.4,      12.52793, ,           5.4,      11.58116, , 
          5.6,      10.68163, ,           5.6,      10.48253, ,           5.6,      10.44699, ,           5.6,      12.59435, ,           5.6,       11.6333, , 
          5.8,      10.72097, ,           5.8,      10.51923, ,           5.8,      10.48338, ,           5.8,      12.66264, ,           5.8,      11.68686, , 
            6,      10.76129, ,             6,      10.55691, ,             6,      10.52074, ,             6,      12.73271, ,             6,      11.74184, , 
          6.2,      10.80255, ,           6.2,      10.59555, ,           6.2,      10.55895, ,           6.2,      12.80449, ,           6.2,      11.79822, , 
          6.4,      10.84475, ,           6.4,      10.63515, ,           6.4,      10.59762, ,           6.4,      12.87801, ,           6.4,      11.85595, , 
          6.6,      10.88786, ,           6.6,      10.67568, ,           6.6,      10.63726, ,           6.6,       12.9533, ,           6.6,      11.91505, , 
          6.8,      10.93185, ,           6.8,      10.71712, ,           6.8,      10.67783, ,           6.8,      13.03024, ,           6.8,      11.97558, , 
            7,      10.97671, ,             7,      10.75949, ,             7,      10.71936, ,             7,      13.10881, ,             7,       12.0376, , 
          7.2,      11.02237, ,           7.2,      10.80269, ,           7.2,      10.76175, ,           7.2,      13.18907, ,           7.2,      12.10109, , 
          7.4,      11.06882, ,           7.4,      10.84671, ,           7.4,      10.80505, ,           7.4,      13.27112, ,           7.4,      12.16599, , 
          7.6,      11.11606, ,           7.6,      10.89153, ,           7.6,      10.84945, ,           7.6,      13.35492, ,           7.6,      12.23242, , 
          7.8,      11.16401, ,           7.8,      10.93708, ,           7.8,      10.89459, ,           7.8,      13.44035, ,           7.8,      12.30049, , 
            8,      11.21269, ,             8,      10.98335, ,             8,      10.94047, ,             8,       13.5275, ,             8,      12.37023, , 
          8.2,      11.26205, ,           8.2,      11.03029, ,           8.2,      10.98705, ,           8.2,      13.61636, ,           8.2,      12.44164, , 
          8.4,      11.31208, ,           8.4,      11.07786, ,           8.4,      11.03428, ,           8.4,      13.70679, ,           8.4,       12.5148, , 
          8.6,      11.36276, ,           8.6,      11.12604, ,           8.6,      11.08212, ,           8.6,      13.79876, ,           8.6,      12.58974, , 
          8.8,      11.41407, ,           8.8,      11.17479, ,           8.8,      11.13048, ,           8.8,      13.89226, ,           8.8,      12.66641, , 
            9,        11.466, ,             9,      11.22407, ,             9,      11.17935, ,             9,       13.9872, ,             9,      12.74488, , 
          9.2,      11.51849, ,           9.2,      11.27384, ,           9.2,       11.2287, ,           9.2,      14.08371, ,           9.2,      12.82529, , 
          9.4,      11.57155, ,           9.4,      11.32409, ,           9.4,      11.27852, ,           9.4,      14.18174, ,           9.4,      12.90767, , 
          9.6,      11.62514, ,           9.6,       11.3748, ,           9.6,      11.32878, ,           9.6,      14.28135, ,           9.6,      12.99222, , 
          9.8,      11.67922, ,           9.8,      11.42594, ,           9.8,      11.37945, ,           9.8,      14.38257, ,           9.8,      13.07878, , 
           10,      11.73382, ,            10,       11.4775, ,            10,      11.43052, ,            10,      14.48536, ,            10,      13.16748, , 

