Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -3,     0.7087105, ,            -3,     0.7087105, ,            -3,     0.7087105, ,            -3,     0.7087105, ,            -3,     0.7087105, ,            -3,     0.7087105, ,            -3,     0.7087105, ,            -3,     0.7087105, ,            -3,     0.7087105, , 
         -2.8,     0.7190518, ,          -2.8,     0.7190518, ,          -2.8,     0.7190518, ,          -2.8,     0.7190518, ,          -2.8,     0.7190518, ,          -2.8,     0.7190518, ,          -2.8,     0.7190518, ,          -2.8,     0.7190518, ,          -2.8,     0.7190518, , 
         -2.6,     0.7293741, ,          -2.6,     0.7293741, ,          -2.6,     0.7293741, ,          -2.6,     0.7293741, ,          -2.6,     0.7293741, ,          -2.6,     0.7293741, ,          -2.6,     0.7293741, ,          -2.6,     0.7293741, ,          -2.6,     0.7293741, , 
         -2.4,      0.739677, ,          -2.4,      0.739677, ,          -2.4,      0.739677, ,          -2.4,      0.739677, ,          -2.4,      0.739677, ,          -2.4,      0.739677, ,          -2.4,      0.739677, ,          -2.4,      0.739677, ,          -2.4,      0.739677, , 
         -2.2,     0.7499602, ,          -2.2,     0.7499602, ,          -2.2,     0.7499602, ,          -2.2,     0.7499602, ,          -2.2,     0.7499602, ,          -2.2,     0.7499602, ,          -2.2,     0.7499602, ,          -2.2,     0.7499602, ,          -2.2,     0.7499602, , 
           -2,     0.7602233, ,            -2,     0.7602233, ,            -2,     0.7602233, ,            -2,     0.7602233, ,            -2,     0.7602233, ,            -2,     0.7602233, ,            -2,     0.7602233, ,            -2,     0.7602233, ,            -2,     0.7602233, , 
         -1.8,     0.7704659, ,          -1.8,     0.7704659, ,          -1.8,     0.7704659, ,          -1.8,     0.7704659, ,          -1.8,     0.7704659, ,          -1.8,     0.7704659, ,          -1.8,     0.7704659, ,          -1.8,     0.7704659, ,          -1.8,     0.7704659, , 
         -1.6,     0.7806877, ,          -1.6,     0.7806877, ,          -1.6,     0.7806877, ,          -1.6,     0.7806877, ,          -1.6,     0.7806877, ,          -1.6,     0.7806877, ,          -1.6,     0.7806877, ,          -1.6,     0.7806877, ,          -1.6,     0.7806877, , 
         -1.4,     0.7908883, ,          -1.4,     0.7908883, ,          -1.4,     0.7908883, ,          -1.4,     0.7908883, ,          -1.4,     0.7908883, ,          -1.4,     0.7908883, ,          -1.4,     0.7908883, ,          -1.4,     0.7908883, ,          -1.4,     0.7908883, , 
         -1.2,     0.8010674, ,          -1.2,     0.8010674, ,          -1.2,     0.8010674, ,          -1.2,     0.8010674, ,          -1.2,     0.8010674, ,          -1.2,     0.8010674, ,          -1.2,     0.8010674, ,          -1.2,     0.8010674, ,          -1.2,     0.8010674, , 
           -1,     0.8112247, ,            -1,     0.8112247, ,            -1,     0.8112247, ,            -1,     0.8112247, ,            -1,     0.8112247, ,            -1,     0.8112247, ,            -1,     0.8112247, ,            -1,     0.8112247, ,            -1,     0.8112247, , 
         -0.8,     0.8213596, ,          -0.8,     0.8213596, ,          -0.8,     0.8213596, ,          -0.8,     0.8213596, ,          -0.8,     0.8213596, ,          -0.8,     0.8213596, ,          -0.8,     0.8213596, ,          -0.8,     0.8213596, ,          -0.8,     0.8213596, , 
         -0.6,      0.831472, ,          -0.6,      0.831472, ,          -0.6,      0.831472, ,          -0.6,      0.831472, ,          -0.6,      0.831472, ,          -0.6,      0.831472, ,          -0.6,      0.831472, ,          -0.6,      0.831472, ,          -0.6,      0.831472, , 
         -0.4,     0.8415615, ,          -0.4,     0.8415615, ,          -0.4,     0.8415615, ,          -0.4,     0.8415615, ,          -0.4,     0.8415615, ,          -0.4,     0.8415615, ,          -0.4,     0.8415615, ,          -0.4,     0.8415615, ,          -0.4,     0.8415615, , 
         -0.2,     0.8516277, ,          -0.2,     0.8516277, ,          -0.2,     0.8516277, ,          -0.2,     0.8516277, ,          -0.2,     0.8516277, ,          -0.2,     0.8516277, ,          -0.2,     0.8516277, ,          -0.2,     0.8516277, ,          -0.2,     0.8516277, , 
            0,     0.8616702, ,             0,     0.8616702, ,             0,     0.8616702, ,             0,     0.8616702, ,             0,     0.8616702, ,             0,     0.8616702, ,             0,     0.8616702, ,             0,     0.8616702, ,             0,     0.8616702, , 
          0.2,     0.8716888, ,           0.2,     0.8716888, ,           0.2,     0.8716888, ,           0.2,     0.8716888, ,           0.2,     0.8716888, ,           0.2,     0.8716888, ,           0.2,     0.8716888, ,           0.2,     0.8716888, ,           0.2,     0.8716888, , 
          0.4,     0.8816831, ,           0.4,     0.8816831, ,           0.4,     0.8816831, ,           0.4,     0.8816831, ,           0.4,     0.8816831, ,           0.4,     0.8816831, ,           0.4,     0.8816831, ,           0.4,     0.8816831, ,           0.4,     0.8816831, , 
