Alpha,T1-15.8 m/s-VLM2, , 
           -3,     0.5621958, , 
         -2.8,      0.561863, , 
         -2.6,     0.5615243, , 
         -2.4,     0.5611797, , 
         -2.2,     0.5608293, , 
           -2,     0.5604734, , 
         -1.8,      0.560112, , 
         -1.6,     0.5597452, , 
         -1.4,     0.5593731, , 
         -1.2,      0.558996, , 
           -1,     0.5586137, , 
         -0.8,     0.5582266, , 
         -0.6,     0.5578345, , 
         -0.4,     0.5574377, , 
         -0.2,     0.5570363, , 
            0,     0.5566302, , 
          0.2,     0.5562196, , 
          0.4,     0.5558045, , 
          0.6,     0.5553851, , 
          0.8,     0.5549614, , 
            1,     0.5545334, , 
          1.2,     0.5541012, , 
          1.4,      0.553665, , 
          1.6,     0.5532247, , 
          1.8,     0.5527804, , 
            2,     0.5523321, , 
          2.2,       0.55188, , 
          2.4,     0.5514241, , 
          2.6,     0.5509644, , 
          2.8,      0.550501, , 
            3,      0.550034, , 
          3.2,     0.5495633, , 
          3.4,     0.5490891, , 
          3.6,     0.5486114, , 
          3.8,     0.5481302, , 
            4,     0.5476456, , 
          4.2,     0.5471576, , 
          4.4,     0.5466663, , 
          4.6,     0.5461718, , 
          4.8,      0.545674, , 
            5,      0.545173, , 
          5.2,     0.5446689, , 
          5.4,     0.5441618, , 
          5.6,     0.5436515, , 
          5.8,     0.5431383, , 
            6,     0.5426221, , 
          6.2,      0.542103, , 
          6.4,     0.5415811, , 
          6.6,     0.5410563, , 
          6.8,     0.5405287, , 
            7,     0.5399984, , 
          7.2,     0.5394653, , 
          7.4,     0.5389297, , 
          7.6,     0.5383914, , 
          7.8,     0.5378505, , 
            8,     0.5373071, , 
          8.2,     0.5367613, , 
          8.4,      0.536213, , 
          8.6,     0.5356623, , 
          8.8,     0.5351092, , 
            9,     0.5345538, , 
          9.2,     0.5339962, , 
          9.4,     0.5334363, , 
          9.6,     0.5328742, , 
          9.8,       0.53231, , 
           10,     0.5317437, , 

