Alpha,T1-15.8 m/s-VLM2, , 
           -3,      0.588976, , 
         -2.8,      0.588757, , 
         -2.6,     0.5885311, , 
         -2.4,     0.5882986, , 
         -2.2,     0.5880598, , 
           -2,     0.5878149, , 
         -1.8,     0.5875642, , 
         -1.6,     0.5873078, , 
         -1.4,      0.587046, , 
         -1.2,     0.5867789, , 
           -1,     0.5865068, , 
         -0.8,     0.5862298, , 
         -0.6,     0.5859481, , 
         -0.4,     0.5856617, , 
         -0.2,      0.585371, , 
            0,     0.5850759, , 
          0.2,     0.5847767, , 
          0.4,     0.5844734, , 
          0.6,     0.5841662, , 
          0.8,     0.5838552, , 
            1,     0.5835405, , 
          1.2,     0.5832221, , 
          1.4,     0.5829003, , 
          1.6,     0.5825751, , 
          1.8,     0.5822466, , 
            2,     0.5819148, , 
          2.2,     0.5815799, , 
          2.4,      0.581242, , 
          2.6,      0.580901, , 
          2.8,     0.5805572, , 
            3,     0.5802105, , 
          3.2,     0.5798611, , 
          3.4,      0.579509, , 
          3.6,     0.5791543, , 
          3.8,      0.578797, , 
            4,     0.5784372, , 
          4.2,      0.578075, , 
          4.4,     0.5777104, , 
          4.6,     0.5773436, , 
          4.8,     0.5769745, , 
            5,     0.5766031, , 
          5.2,     0.5762297, , 
          5.4,     0.5758542, , 
          5.6,     0.5754766, , 
          5.8,     0.5750971, , 
            6,     0.5747157, , 
          6.2,     0.5743324, , 
          6.4,     0.5739473, , 
          6.6,     0.5735604, , 
          6.8,     0.5731717, , 
            7,     0.5727815, , 
          7.2,     0.5723896, , 
          7.4,     0.5719961, , 
          7.6,     0.5716011, , 
          7.8,     0.5712046, , 
            8,     0.5708067, , 
          8.2,     0.5704074, , 
          8.4,     0.5700068, , 
          8.6,     0.5696048, , 
          8.8,     0.5692017, , 
            9,     0.5687973, , 
          9.2,     0.5683917, , 
          9.4,     0.5679851, , 
          9.6,     0.5675774, , 
          9.8,     0.5671686, , 
           10,     0.5667589, , 

