Alpha,T1-15.8 m/s-VLM2, , 
           -3,     0.7066935, , 
         -2.8,     0.7169449, , 
         -2.6,     0.7271777, , 
         -2.4,     0.7373913, , 
         -2.2,     0.7475857, , 
           -2,     0.7577602, , 
         -1.8,     0.7679147, , 
         -1.6,     0.7780488, , 
         -1.4,     0.7881621, , 
         -1.2,     0.7982542, , 
           -1,     0.8083249, , 
         -0.8,     0.8183738, , 
         -0.6,     0.8284005, , 
         -0.4,     0.8384047, , 
         -0.2,     0.8483861, , 
            0,     0.8583443, , 
          0.2,      0.868279, , 
          0.4,     0.8781899, , 
          0.6,     0.8880766, , 
          0.8,     0.8979388, , 
            1,     0.9077762, , 
          1.2,     0.9175885, , 
          1.4,     0.9273752, , 
          1.6,     0.9371362, , 
          1.8,     0.9468711, , 
            2,     0.9565795, , 
          2.2,     0.9662612, , 
          2.4,     0.9759158, , 
          2.6,      0.985543, , 
          2.8,     0.9951426, , 
            3,      1.004714, , 
          3.2,      1.014257, , 
          3.4,      1.023772, , 
          3.6,      1.033258, , 
          3.8,      1.042714, , 
            4,      1.052141, , 
          4.2,      1.061539, , 
          4.4,      1.070906, , 
          4.6,      1.080243, , 
          4.8,      1.089549, , 
            5,      1.098824, , 
          5.2,      1.108068, , 
          5.4,       1.11728, , 
          5.6,      1.126461, , 
          5.8,      1.135609, , 
            6,      1.144725, , 
          6.2,      1.153809, , 
          6.4,       1.16286, , 
          6.6,      1.171877, , 
          6.8,      1.180861, , 
            7,      1.189811, , 
          7.2,      1.198728, , 
          7.4,       1.20761, , 
          7.6,      1.216458, , 
          7.8,      1.225271, , 
            8,      1.234049, , 
          8.2,      1.242792, , 
          8.4,      1.251499, , 
          8.6,      1.260171, , 
          8.8,      1.268807, , 
            9,      1.277406, , 
          9.2,       1.28597, , 
          9.4,      1.294496, , 
          9.6,      1.302986, , 
          9.8,      1.311439, , 
           10,      1.319854, , 

