Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,       7.60892, ,            -4,      7.864614, ,            -4,       6.72421, , 
         -3.8,      7.640095, ,          -3.8,      7.900057, ,          -3.8,      6.741775, , 
         -3.6,      7.668111, ,          -3.6,      7.931884, ,          -3.6,      6.756308, , 
         -3.4,      7.692858, ,          -3.4,      7.960352, ,          -3.4,      6.767735, , 
         -3.2,      7.714414, ,          -3.2,       7.98554, ,          -3.2,      6.776197, , 
           -3,      7.732836, ,            -3,      8.006886, ,            -3,      6.781764, , 
         -2.8,      7.748088, ,          -2.8,      8.025219, ,          -2.8,      6.784529, , 
         -2.6,      7.759939, ,          -2.6,      8.040701, ,          -2.6,      6.784578, , 
         -2.4,      7.768768, ,          -2.4,      8.053377, ,          -2.4,      6.781882, , 
         -2.2,      7.774744, ,          -2.2,      8.063343, ,          -2.2,      6.776512, , 
           -2,      7.777956, ,            -2,      8.070685, ,            -2,      6.768602, , 
         -1.8,      7.778472, ,          -1.8,      8.075482, ,          -1.8,      6.758149, , 
         -1.6,      7.776443, ,          -1.6,      8.077787, ,          -1.6,      6.745312, , 
         -1.4,      7.771685, ,          -1.4,      8.077609, ,          -1.4,       6.73004, , 
         -1.2,      7.764278, ,          -1.2,      8.075125, ,          -1.2,      6.712499, , 
           -1,      7.754893, ,            -1,      8.070347, ,            -1,      6.692657, , 
         -0.8,      7.743092, ,          -0.8,      8.063363, ,          -0.8,      6.670425, , 
         -0.6,      7.728902, ,          -0.6,      8.054343, ,          -0.6,      6.645978, , 
         -0.4,      7.711939, ,          -0.4,      8.043321, ,          -0.4,      6.619237, , 
         -0.2,      7.692758, ,          -0.2,      8.030409, ,          -0.2,      6.590407, , 
            0,      7.671033, ,             0,      8.015501, ,             0,       6.55942, , 
          0.2,      7.646262, ,           0.2,      7.998713, ,           0.2,      6.526196, , 
          0.4,      7.619732, ,           0.4,      7.980226, ,           0.4,      6.490788, , 
          0.6,      7.590768, ,           0.6,      7.960099, ,           0.6,      6.453472, , 
          0.8,      7.559609, ,           0.8,      7.938507, ,           0.8,       6.41418, , 
            1,      7.526207, ,             1,       7.91523, ,             1,      6.372828, , 
          1.2,      7.490562, ,           1.2,      7.890419, ,           1.2,       6.32966, , 
          1.4,      7.452532, ,           1.4,      7.864171, ,           1.4,      6.284572, , 
          1.6,      7.412804, ,           1.6,      7.836364, ,           1.6,      6.237531, , 
          1.8,      7.370792, ,           1.8,      7.806546, ,           1.8,      6.188618, , 
            2,      7.326514, ,             2,      7.774766, ,             2,      6.137679, , 
          2.2,      7.280223, ,           2.2,      7.741377, ,           2.2,       6.08488, , 
          2.4,      7.232227, ,           2.4,      7.705346, ,           2.4,      6.029949, , 
          2.6,      7.182832, ,           2.6,      7.666879, ,           2.6,      5.972632, , 
          2.8,      7.131458, ,           2.8,       7.62578, ,           2.8,      5.911472, , 
            3,      7.078966, ,             3,      7.582089, ,             3,       5.84977, , 
          3.2,      7.024995, ,           3.2,       7.53602, ,           3.2,      5.785452, , 
          3.4,       6.96956, ,           3.4,      7.487461, ,           3.4,      5.717943, , 
          3.6,      6.913139, ,           3.6,      7.435719, ,           3.6,       5.64547, , 
          3.8,       6.85563, ,           3.8,      7.381134, ,           3.8,      5.571128, , 
            4,      6.796911, ,             4,      7.322332, ,             4,      5.500951, , 
          4.2,      6.737179, ,           4.2,      7.260266, ,           4.2,      5.434342, , 
          4.4,      6.675754, ,           4.4,      7.192989, ,           4.4,       5.37235, , 
          4.6,      6.612948, ,           4.6,      7.121515, ,           4.6,      5.312328, , 
          4.8,      6.547605, ,           4.8,      7.043543, ,           4.8,      5.253989, , 
            5,      6.477435, ,             5,      6.962052, ,             5,      5.188608, , 
          5.2,      6.407341, ,           5.2,      6.874787, , , , , 
          5.4,      6.335377, ,           5.4,      6.793607, , , , , 
, , ,           5.6,      6.713754, , , , , 
, , ,           5.8,      6.634446, , , , , 
, , ,             6,      6.551644, , , , , 

