Alpha,T1-15.8 m/s-VLM2, , 
           -4,      3.287337, , 
         -3.8,      3.249462, , 
         -3.6,      3.213733, , 
         -3.4,      3.180176, , 
         -3.2,      3.148582, , 
           -3,      3.118488, , 
         -2.8,      3.090031, , 
         -2.6,      3.063166, , 
         -2.4,      3.037912, , 
         -2.2,      3.014375, , 
           -2,       2.99237, , 
         -1.8,      2.971615, , 
         -1.6,      2.952035, , 
         -1.4,      2.933564, , 
         -1.2,      2.916039, , 
           -1,      2.899532, , 
         -0.8,      2.883982, , 
         -0.6,      2.869193, , 
         -0.4,      2.855312, , 
         -0.2,      2.842372, , 
            0,       2.83039, , 
          0.2,      2.819221, , 
          0.4,      2.808828, , 
          0.6,       2.79924, , 
          0.8,      2.790563, , 
            1,      2.782558, , 
          1.2,      2.775225, , 
          1.4,      2.768547, , 
          1.6,      2.762521, , 
          1.8,      2.757124, , 
            2,      2.752337, , 
          2.2,      2.748097, , 
          2.4,      2.744412, , 
          2.6,      2.741342, , 
          2.8,      2.738828, , 
            3,      2.736812, , 
          3.2,      2.735347, , 
          3.4,      2.734421, , 
          3.6,      2.733901, , 
          3.8,      2.733883, , 
            4,      2.734414, , 
          4.2,      2.735405, , 
          4.4,      2.736861, , 
          4.6,      2.738831, , 
          4.8,      2.741217, , 
            5,       2.74418, , 
          5.2,      2.747463, , 
          5.4,      2.751253, , 
          5.6,       2.75551, , 
          5.8,       2.76019, , 
            6,      2.765317, , 

