Alpha,T1-15.8 m/s-VLM2, , 
           -4,      5.631508, , 
         -3.8,      5.656365, , 
         -3.6,      5.678968, , 
         -3.4,      5.699118, , 
         -3.2,      5.717039, , 
           -3,      5.733446, , 
         -2.8,       5.74799, , 
         -2.6,       5.76065, , 
         -2.4,       5.77129, , 
         -2.2,      5.779616, , 
           -2,      5.785884, , 
         -1.8,      5.790569, , 
         -1.6,      5.793753, , 
         -1.4,      5.795509, , 
         -1.2,      5.796111, , 
           -1,      5.795368, , 
         -0.8,      5.793364, , 
         -0.6,      5.790457, , 
         -0.4,      5.786314, , 
         -0.2,      5.780839, , 
            0,      5.773962, , 
          0.2,      5.765958, , 
          0.4,      5.756876, , 
          0.6,      5.746635, , 
          0.8,      5.735004, , 
            1,      5.722453, , 
          1.2,       5.70897, , 
          1.4,      5.694579, , 
          1.6,      5.679277, , 
          1.8,      5.663103, , 
            2,      5.646091, , 
          2.2,      5.628362, , 
          2.4,      5.609898, , 
          2.6,      5.590572, , 
          2.8,      5.570505, , 
            3,      5.549813, , 
          3.2,      5.528391, , 
          3.4,      5.506261, , 
          3.6,      5.483696, , 
          3.8,      5.460505, , 
            4,      5.436598, , 
          4.2,      5.412157, , 
          4.4,      5.387175, , 
          4.6,      5.361567, , 
          4.8,      5.335526, , 
            5,      5.308749, , 
          5.2,      5.281744, , 
          5.4,      5.254153, , 
          5.6,      5.226065, , 
          5.8,      5.197572, , 
            6,      5.168638, , 

