Alpha,T1-15.8 m/s-VLM2, , 
           -4,     0.7003319, , 
         -3.8,     0.7104672, , 
         -3.6,     0.7205816, , 
         -3.4,     0.7306749, , 
         -3.2,     0.7407465, , 
           -3,     0.7507962, , 
         -2.8,     0.7608237, , 
         -2.6,     0.7708285, , 
         -2.4,     0.7808103, , 
         -2.2,     0.7907687, , 
           -2,     0.8007035, , 
         -1.8,     0.8106142, , 
         -1.6,     0.8205005, , 
         -1.4,     0.8303621, , 
         -1.2,     0.8401986, , 
           -1,     0.8500097, , 
         -0.8,      0.859795, , 
         -0.6,     0.8695543, , 
         -0.4,     0.8792871, , 
         -0.2,     0.8889931, , 
            0,     0.8986721, , 
          0.2,     0.9083236, , 
          0.4,     0.9179474, , 
          0.6,     0.9275431, , 
          0.8,     0.9371105, , 
            1,     0.9466491, , 
          1.2,     0.9561587, , 
          1.4,     0.9656389, , 
          1.6,     0.9750895, , 
          1.8,     0.9845101, , 
            2,     0.9939005, , 
          2.2,       1.00326, , 
          2.4,      1.012589, , 
          2.6,      1.021887, , 
          2.8,      1.031153, , 
            3,      1.040387, , 
          3.2,       1.04959, , 
          3.4,       1.05876, , 
          3.6,      1.067897, , 
          3.8,      1.077001, , 
            4,      1.086073, , 
          4.2,       1.09511, , 
          4.4,      1.104114, , 
          4.6,      1.113084, , 
          4.8,      1.122019, , 
            5,       1.13092, , 
          5.2,      1.139786, , 
          5.4,      1.148617, , 
          5.6,      1.157413, , 
          5.8,      1.166173, , 
            6,      1.174897, , 

