Alpha,T1-15.8 m/s-VLM2, , 
           -4,      6.233286, , 
         -3.8,      6.205527, , 
         -3.6,      6.181235, , 
         -3.4,      6.160222, , 
         -3.2,      6.142387, , 
           -3,      6.127535, , 
         -2.8,      6.115617, , 
         -2.6,      6.106599, , 
         -2.4,      6.100517, , 
         -2.2,      6.097309, , 
           -2,      6.096864, , 
         -1.8,      6.099196, , 
         -1.6,      6.104519, , 
         -1.4,      6.112529, , 
         -1.2,      6.123375, , 
           -1,      6.137097, , 
         -0.8,      6.153298, , 
         -0.6,      6.172756, , 
         -0.4,      6.195045, , 
         -0.2,      6.220849, , 
            0,      6.249773, , 
          0.2,      6.281932, , 
          0.4,      6.317673, , 
          0.6,      6.357115, , 
          0.8,      6.399927, , 
            1,      6.446133, , 
          1.2,      6.495175, , 
          1.4,      6.547696, , 
          1.6,      6.603408, , 
          1.8,      6.662801, , 
            2,      6.724857, , 
          2.2,      6.790255, , 
          2.4,      6.859151, , 
          2.6,      6.931529, , 
          2.8,      7.007867, , 
            3,      7.089653, , 
          3.2,      7.179297, , 
          3.4,      7.276841, , 
          3.6,      7.376939, , 

