Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      1.774156, ,            -4,      1.716474, ,            -4,      2.007583, , 
         -3.8,      1.753485, ,          -3.8,      1.695784, ,          -3.8,      1.987131, , 
         -3.6,      1.734017, ,          -3.6,      1.676353, ,          -3.6,      1.968033, , 
         -3.4,      1.715728, ,          -3.4,      1.658074, ,          -3.4,      1.950261, , 
         -3.2,      1.698554, ,          -3.2,      1.640885, ,          -3.2,      1.933733, , 
           -3,      1.682443, ,            -3,      1.624858, ,            -3,      1.918388, , 
         -2.8,      1.667363, ,          -2.8,      1.609785, ,          -2.8,      1.904167, , 
         -2.6,      1.653331, ,          -2.6,        1.5956, ,          -2.6,      1.891016, , 
         -2.4,      1.640233, ,          -2.4,      1.582267, ,          -2.4,      1.878917, , 
         -2.2,      1.628008, ,          -2.2,      1.569739, ,          -2.2,      1.867826, , 
           -2,      1.616612, ,            -2,      1.557977, ,            -2,      1.857686, , 
         -1.8,      1.606012, ,          -1.8,      1.546944, ,          -1.8,      1.848482, , 
         -1.6,      1.596156, ,          -1.6,      1.536611, ,          -1.6,      1.840155, , 
         -1.4,      1.587067, ,          -1.4,       1.52696, ,          -1.4,      1.832706, , 
         -1.2,      1.578713, ,          -1.2,      1.517941, ,          -1.2,       1.82608, , 
           -1,      1.570944, ,            -1,      1.509539, ,            -1,      1.820279, , 
         -0.8,      1.563841, ,          -0.8,      1.501726, ,          -0.8,      1.815321, , 
         -0.6,      1.557386, ,          -0.6,      1.494459, ,          -0.6,      1.811153, , 
         -0.4,       1.55165, ,          -0.4,      1.487723, ,          -0.4,      1.807796, , 
         -0.2,      1.546514, ,          -0.2,      1.481488, ,          -0.2,      1.805193, , 
            0,      1.542037, ,             0,      1.475768, ,             0,      1.803364, , 
          0.2,      1.538318, ,           0.2,      1.470534, ,           0.2,      1.802334, , 
          0.4,      1.535094, ,           0.4,      1.465749, ,           0.4,      1.802094, , 
          0.6,      1.532501, ,           0.6,      1.461396, ,           0.6,      1.802574, , 
          0.8,      1.530489, ,           0.8,       1.45744, ,           0.8,        1.8038, , 
            1,       1.52907, ,             1,      1.453919, ,             1,      1.805807, , 
          1.2,      1.528247, ,           1.2,      1.450801, ,           1.2,      1.808537, , 
          1.4,      1.528051, ,           1.4,      1.448067, ,           1.4,      1.812032, , 
          1.6,      1.528346, ,           1.6,      1.445739, ,           1.6,      1.816317, , 
          1.8,       1.52926, ,           1.8,      1.443898, ,           1.8,      1.821385, , 
            2,      1.530795, ,             2,      1.442537, ,             2,      1.827302, , 
          2.2,      1.532908, ,           2.2,      1.441592, ,           2.2,      1.834039, , 
          2.4,      1.535541, ,           2.4,      1.441257, ,           2.4,      1.841704, , 
          2.6,       1.53864, ,           2.6,      1.441498, ,           2.6,      1.850406, , 
          2.8,      1.542337, ,           2.8,      1.442359, ,           2.8,      1.860638, , 
            3,      1.546457, ,             3,      1.443839, ,             3,       1.87141, , 
          3.2,      1.551089, ,           3.2,      1.445908, ,           3.2,      1.883412, , 
          3.4,       1.55624, ,           3.4,      1.448596, ,           3.4,       1.89689, , 
          3.6,      1.561815, ,           3.6,      1.452052, ,           3.6,      1.912515, , 
          3.8,      1.567849, ,           3.8,      1.456225, ,           3.8,      1.929338, , 
            4,       1.57438, ,             4,      1.461409, ,             4,      1.945286, , 
          4.2,      1.581377, ,           4.2,      1.467442, ,           4.2,      1.960498, , 
          4.4,      1.589013, ,           4.4,       1.47475, ,           4.4,      1.974529, , 
          4.6,      1.597236, ,           4.6,      1.483173, ,           4.6,      1.988288, , 
          4.8,      1.606348, ,           4.8,      1.493244, ,           4.8,      2.001856, , 
            5,      1.616955, ,             5,      1.504401, ,             5,      2.018599, , 
          5.2,      1.627882, ,           5.2,      1.517195, , , , , 
          5.4,       1.63964, ,           5.4,      1.529046, , , , , 
, , ,           5.6,      1.540976, , , , , 
, , ,           5.8,      1.553162, , , , , 
, , ,             6,      1.566573, , , , , 

