Alpha,T1-15.8 m/s-VLM2, , 
           -4,      1.202797, , 
         -3.8,      1.188048, , 
         -3.6,      1.174274, , 
         -3.4,      1.161414, , 
         -3.2,      1.149423, , 
           -3,      1.138241, , 
         -2.8,      1.127839, , 
         -2.6,       1.11819, , 
         -2.4,      1.109281, , 
         -2.2,      1.101083, , 
           -2,      1.093559, , 
         -1.8,      1.086696, , 
         -1.6,      1.080516, , 
         -1.4,       1.07495, , 
         -1.2,      1.070012, , 
           -1,      1.065693, , 
         -0.8,      1.061913, , 
         -0.6,      1.058795, , 
         -0.4,      1.056252, , 
         -0.2,      1.054389, , 
            0,      1.053128, , 
          0.2,      1.052476, , 
          0.4,       1.05248, , 
          0.6,      1.053148, , 
          0.8,      1.054415, , 
            1,      1.056274, , 
          1.2,      1.058624, , 
          1.4,      1.061562, , 
          1.6,      1.065032, , 
          1.8,      1.069106, , 
            2,      1.073609, , 
          2.2,      1.078646, , 
          2.4,      1.084233, , 
          2.6,       1.09036, , 
          2.8,      1.097095, , 
            3,      1.104666, , 
          3.2,      1.113438, , 
          3.4,      1.123403, , 
          3.6,      1.133717, , 

