Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      5.760098, ,            -2,      5.150741, ,            -2,      7.317994, , 
         -1.8,      4.511443, ,          -1.8,      4.048612, ,          -1.8,      5.720276, , 
         -1.6,      3.674457, ,          -1.6,      3.293953, ,          -1.6,      4.647026, , 
         -1.4,      3.080929, ,          -1.4,       2.76195, ,          -1.4,      3.885928, , 
         -1.2,      2.642869, ,          -1.2,      2.372745, ,          -1.2,       3.32409, , 
           -1,      2.309613, ,            -1,      2.076921, ,            -1,      2.896282, , 
         -0.8,        2.0497, ,          -0.8,      1.846288, ,          -0.8,      2.562374, , 
         -0.6,      1.842818, ,          -0.6,      1.662787, ,          -0.6,      2.296336, , 
         -0.4,      1.675352, ,          -0.4,       1.51431, ,          -0.4,      2.080781, , 
         -0.2,      1.538053, ,          -0.2,      1.393442, ,          -0.2,      1.903857, , 
            0,      1.428368, ,             0,       1.29988, ,             0,      1.757795, , 
          0.2,      1.347829, ,           0.2,      1.246113, ,           0.2,      1.639487, , 
          0.4,      1.298869, ,           0.4,      1.210518, ,           0.4,      1.550469, , 
          0.6,      1.266755, ,           0.6,       1.19039, ,           0.6,      1.488568, , 
          0.8,      1.249416, ,           0.8,      1.179444, ,           0.8,      1.444131, , 
            1,      1.239552, ,             1,      1.167428, ,             1,      1.412977, , 
          1.2,      1.233325, ,           1.2,      1.165126, ,           1.2,      1.391755, , 
          1.4,      1.231162, ,           1.4,      1.165444, ,           1.4,      1.382295, , 
          1.6,      1.229618, ,           1.6,      1.167028, ,           1.6,      1.374827, , 
          1.8,      1.238003, ,           1.8,      1.174855, ,           1.8,      1.362586, , 
            2,      1.229827, ,             2,      1.183774, ,             2,      1.354005, , 
          2.2,      1.234789, ,           2.2,      1.189606, ,           2.2,      1.348724, , 
          2.4,      1.242665, ,           2.4,        1.1976, ,           2.4,      1.347076, , 
          2.6,      1.250186, ,           2.6,      1.207172, ,           2.6,      1.348447, , 
          2.8,      1.258391, ,           2.8,       1.21787, ,           2.8,      1.351757, , 
            3,      1.268185, ,             3,      1.230066, ,             3,      1.356324, , 
          3.2,      1.279523, ,           3.2,      1.242225, ,           3.2,      1.362321, , 
          3.4,      1.292293, ,           3.4,      1.253121, ,           3.4,      1.370149, , 
          3.6,       1.30635, ,           3.6,      1.267583, ,           3.6,      1.379729, , 
, , ,           3.8,      1.303998, , , , , 
, , ,             4,      1.356468, , , , , 
, , ,           4.2,      1.577503, , , , , 
, , ,           4.4,      1.700205, , , , , 

