Alpha,T1-15.8 m/s-VLM2, , 
           -2,      11.43175, , 
         -1.8,      9.864583, , 
         -1.6,      8.712415, , 
         -1.4,      7.836555, , 
         -1.2,      7.154015, , 
           -1,      6.609183, , 
         -0.8,      6.167502, , 
         -0.6,      5.804954, , 
         -0.4,      5.504611, , 
         -0.2,      5.253973, , 
            0,      5.043579, , 
          0.2,      4.866367, , 
          0.4,      4.718729, , 
          0.6,      4.604975, , 
          0.8,      4.515295, , 
            1,       4.45814, , 
          1.2,      4.446607, , 
          1.4,       4.46269, , 
          1.6,      4.507856, , 
          1.8,      4.550835, , 
            2,      4.601563, , 
          2.2,      4.680126, , 
          2.4,      4.768493, , 
          2.6,      4.844162, , 
          2.8,       4.94247, , 
            3,      5.034825, , 
          3.2,      5.123635, , 
          3.4,      5.231367, , 
          3.6,      5.333178, , 
          3.8,       5.43819, , 
            4,      5.554756, , 
          4.2,       5.65937, , 
          4.4,      5.770912, , 
          4.6,      5.888385, , 
          4.8,      6.007696, , 

