Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      6.031609, ,            -2,      6.748004, ,            -2,      6.905129, ,            -2,      4.036284, ,            -2,      4.748921, , 
         -1.8,      7.069308, ,          -1.8,      7.873908, ,          -1.8,      8.071219, ,          -1.8,      4.745725, ,          -1.8,      5.577294, , 
         -1.6,      8.067827, ,          -1.6,      8.993083, ,          -1.6,      9.231986, ,          -1.6,      5.437742, ,          -1.6,      6.381614, , 
         -1.4,      9.025582, ,          -1.4,      10.06352, ,          -1.4,      10.33941, ,          -1.4,      6.109916, ,          -1.4,      7.159441, , 
         -1.2,       9.94095, ,          -1.2,      11.06883, ,          -1.2,      11.36486, ,          -1.2,       6.75969, ,          -1.2,      7.908462, , 
           -1,      10.80924, ,            -1,       12.0153, ,            -1,      12.33109, ,            -1,      7.384836, ,            -1,      8.625881, , 
         -0.8,      11.62779, ,          -0.8,      12.90262, ,          -0.8,      13.23551, ,          -0.8,      7.983383, ,          -0.8,      9.309064, , 
         -0.6,      12.39481, ,          -0.6,      13.72919, ,          -0.6,      14.07673, ,          -0.6,      8.553628, ,          -0.6,      9.956417, , 
         -0.4,      13.10924, ,          -0.4,      14.49419, ,          -0.4,      14.85393, ,          -0.4,      9.094152, ,          -0.4,      10.56648, , 
         -0.2,      13.76929, ,          -0.2,      15.19175, ,          -0.2,       15.5573, ,          -0.2,      9.603051, ,          -0.2,      11.13727, , 
            0,      14.34883, ,             0,       15.7648, ,             0,      16.11369, ,             0,      10.07767, ,             0,      11.66443, , 
          0.2,      14.80845, ,           0.2,      16.07476, ,           0.2,      16.39583, ,           0.2,       10.5119, ,           0.2,      12.13121, , 
          0.4,      14.99313, ,           0.4,      16.12655, ,           0.4,      16.44058, ,           0.4,      10.88669, ,           0.4,      12.49568, , 
          0.6,      15.00016, ,           0.6,      16.02073, ,           0.6,      16.34506, ,           0.6,      11.16574, ,           0.6,      12.70944, , 
          0.8,      14.88331, ,           0.8,      15.75432, ,           0.8,      16.04789, ,           0.8,      11.32797, ,           0.8,      12.80164, , 
            1,      14.64283, ,             1,      15.55591, ,             1,      15.78413, ,             1,      11.40678, ,             1,      12.79833, , 
          1.2,      14.41721, ,           1.2,      15.26452, ,           1.2,      15.48511, ,           1.2,      11.42147, ,           1.2,      12.72004, , 
          1.4,      14.12253, ,           1.4,      14.88352, ,           1.4,      15.05788, ,           1.4,      11.38747, ,           1.4,      12.57027, , 
          1.6,      13.81885, ,           1.6,      14.53401, ,           1.6,      14.79687, ,           1.6,       11.3193, ,           1.6,      12.35508, , 
          1.8,      13.55632, ,           1.8,       14.2305, ,           1.8,      14.39794, ,           1.8,      11.22554, ,           1.8,      12.18969, , 
            2,      13.21335, ,             2,       13.8565, ,             2,      14.01027, ,             2,      11.11518, ,             2,      12.04066, , 
          2.2,      12.96235, ,           2.2,      13.49691, ,           2.2,      13.64284, ,           2.2,       10.9939, ,           2.2,       11.8607, , 
          2.4,      12.71022, ,           2.4,      13.17773, ,           2.4,      13.29917, ,           2.4,      10.86482, ,           2.4,      11.67357, , 
          2.6,      12.40556, ,           2.6,      12.85184, ,           2.6,      12.96036, ,           2.6,      10.72774, ,           2.6,      11.47432, , 
          2.8,      12.11465, ,           2.8,      12.53084, ,           2.8,      12.63138, ,           2.8,      10.58104, ,           2.8,      11.26213, , 
            3,      11.83594, ,             3,       12.2136, ,             3,      12.32047, ,             3,      10.42628, ,             3,      11.04466, , 
          3.2,      11.55308, ,           3.2,      11.89898, ,           3.2,      12.04063, ,           3.2,      10.26354, ,           3.2,      10.82657, , 
          3.4,       11.2742, ,           3.4,      11.60487, ,           3.4,      11.71642, ,           3.4,      10.09399, ,           3.4,      10.60905, , 
          3.6,      10.99537, ,           3.6,      11.33309, ,           3.6,      11.17953, ,           3.6,      9.917318, ,           3.6,      10.38801, , 
, , ,           3.8,      11.03441, ,           3.8,      10.96384, , , , , , , , 
, , ,             4,       10.5861, ,             4,      10.59842, , , , , , , , 
, , ,           4.2,      9.542238, ,           4.2,      10.26357, , , , , , , , 
, , ,           4.4,      8.421156, ,           4.4,      9.060283, , , , , , , , 

