Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,    0.08208984, ,            -2,    0.08208984, ,            -2,    0.08208984, ,            -2,    0.08208984, ,            -2,    0.08208984, , 
         -1.8,    0.09714885, ,          -1.8,    0.09714885, ,          -1.8,    0.09714885, ,          -1.8,    0.09714885, ,          -1.8,    0.09714885, , 
         -1.6,     0.1122063, ,          -1.6,     0.1122063, ,          -1.6,     0.1122063, ,          -1.6,     0.1122063, ,          -1.6,     0.1122063, , 
         -1.4,     0.1272619, ,          -1.4,     0.1272619, ,          -1.4,     0.1272619, ,          -1.4,     0.1272619, ,          -1.4,     0.1272619, , 
         -1.2,     0.1423151, ,          -1.2,     0.1423151, ,          -1.2,     0.1423151, ,          -1.2,     0.1423151, ,          -1.2,     0.1423151, , 
           -1,     0.1573655, ,            -1,     0.1573655, ,            -1,     0.1573655, ,            -1,     0.1573655, ,            -1,     0.1573655, , 
         -0.8,     0.1724128, ,          -0.8,     0.1724128, ,          -0.8,     0.1724128, ,          -0.8,     0.1724128, ,          -0.8,     0.1724128, , 
         -0.6,     0.1874564, ,          -0.6,     0.1874564, ,          -0.6,     0.1874564, ,          -0.6,     0.1874564, ,          -0.6,     0.1874564, , 
         -0.4,      0.202496, ,          -0.4,      0.202496, ,          -0.4,      0.202496, ,          -0.4,      0.202496, ,          -0.4,      0.202496, , 
         -0.2,     0.2175312, ,          -0.2,     0.2175312, ,          -0.2,     0.2175312, ,          -0.2,     0.2175312, ,          -0.2,     0.2175312, , 
            0,     0.2325615, ,             0,     0.2325615, ,             0,     0.2325615, ,             0,     0.2325615, ,             0,     0.2325615, , 
          0.2,     0.2475865, ,           0.2,     0.2475865, ,           0.2,     0.2475865, ,           0.2,     0.2475865, ,           0.2,     0.2475865, , 
          0.4,     0.2626059, ,           0.4,     0.2626059, ,           0.4,     0.2626059, ,           0.4,     0.2626059, ,           0.4,     0.2626059, , 
          0.6,     0.2776192, ,           0.6,     0.2776192, ,           0.6,     0.2776192, ,           0.6,     0.2776192, ,           0.6,     0.2776192, , 
          0.8,     0.2926259, ,           0.8,     0.2926259, ,           0.8,     0.2926259, ,           0.8,     0.2926259, ,           0.8,     0.2926259, , 
            1,     0.3076257, ,             1,     0.3076257, ,             1,     0.3076257, ,             1,     0.3076257, ,             1,     0.3076257, , 
          1.2,     0.3226182, ,           1.2,     0.3226182, ,           1.2,     0.3226182, ,           1.2,     0.3226182, ,           1.2,     0.3226182, , 
          1.4,     0.3376029, ,           1.4,     0.3376029, ,           1.4,     0.3376029, ,           1.4,     0.3376029, ,           1.4,     0.3376029, , 
          1.6,     0.3525795, ,           1.6,     0.3525795, ,           1.6,     0.3525795, ,           1.6,     0.3525795, ,           1.6,     0.3525795, , 
          1.8,     0.3675474, ,           1.8,     0.3675474, ,           1.8,     0.3675474, ,           1.8,     0.3675474, ,           1.8,     0.3675474, , 
            2,     0.3825064, ,             2,     0.3825064, ,             2,     0.3825064, ,             2,     0.3825064, ,             2,     0.3825064, , 
          2.2,      0.397456, ,           2.2,      0.397456, ,           2.2,      0.397456, ,           2.2,      0.397456, ,           2.2,      0.397456, , 
          2.4,     0.4123957, ,           2.4,     0.4123957, ,           2.4,     0.4123957, ,           2.4,     0.4123957, ,           2.4,     0.4123957, , 
          2.6,     0.4273252, ,           2.6,     0.4273252, ,           2.6,     0.4273252, ,           2.6,     0.4273252, ,           2.6,     0.4273252, , 
          2.8,     0.4422441, ,           2.8,     0.4422441, ,           2.8,     0.4422441, ,           2.8,     0.4422441, ,           2.8,     0.4422441, , 
            3,     0.4571519, ,             3,     0.4571519, ,             3,     0.4571519, ,             3,     0.4571519, ,             3,     0.4571519, , 
          3.2,     0.4720483, ,           3.2,     0.4720483, ,           3.2,     0.4720483, ,           3.2,     0.4720483, ,           3.2,     0.4720483, , 
          3.4,     0.4869328, ,           3.4,     0.4869328, ,           3.4,     0.4869328, ,           3.4,     0.4869328, ,           3.4,     0.4869328, , 
          3.6,     0.5018051, ,           3.6,     0.5018051, ,           3.6,     0.5018051, ,           3.6,     0.5018051, ,           3.6,     0.5018051, , 
, , ,           3.8,     0.5166646, ,           3.8,     0.5166646, , , , , , , , 
, , ,             4,     0.5315111, ,             4,     0.5315111, , , , , , , , 
, , ,           4.2,     0.5463442, ,           4.2,     0.5463442, , , , , , , , 
, , ,           4.4,     0.5611633, ,           4.4,     0.5611633, , , , , , , , 

