Alpha,T1-15.8 m/s-VLM2, , 
           -2,      6.980632, , 
         -1.8,      5.485705, , 
         -1.6,      4.479103, , 
         -1.4,      3.764789, , 
         -1.2,       3.23619, , 
           -1,       2.83329, , 
         -0.8,      2.518661, , 
         -0.6,       2.26798, , 
         -0.4,        2.0649, , 
         -0.2,      1.898109, , 
            0,      1.760711, , 
          0.2,       1.65071, , 
          0.4,      1.568814, , 
          0.6,      1.516995, , 
          0.8,      1.481435, , 
            1,      1.462218, , 
          1.2,      1.448835, , 
          1.4,      1.439576, , 
          1.6,      1.438153, , 
          1.8,      1.439025, , 
            2,      1.436802, , 
          2.2,       1.44431, , 
          2.4,      1.446453, , 
          2.6,      1.451664, , 
          2.8,      1.458113, , 
            3,      1.466363, , 
          3.2,      1.478462, , 
          3.4,      1.489557, , 
          3.6,       1.50274, , 
          3.8,      1.517054, , 

