Alpha,T1-15.8 m/s-VLM2, , 
           -2,      9.755068, , 
         -1.8,      8.356678, , 
         -1.6,      7.342028, , 
         -1.4,      6.577262, , 
         -1.2,      5.981924, , 
           -1,      5.509122, , 
         -0.8,      5.127433, , 
         -0.6,      4.815183, , 
         -0.4,      4.557081, , 
         -0.2,       4.34212, , 
            0,      4.164905, , 
          0.2,      4.029004, , 
          0.4,      3.943546, , 
          0.6,      3.920602, , 
          0.8,      3.930561, , 
            1,       3.97741, , 
          1.2,      4.035514, , 
          1.4,      4.101387, , 
          1.6,      4.186758, , 
          1.8,      4.276801, , 
            2,       4.35577, , 
          2.2,      4.462698, , 
          2.4,      4.552027, , 
          2.6,      4.649819, , 
          2.8,      4.750712, , 
            3,      4.856816, , 
          3.2,      4.975316, , 
          3.4,      5.090342, , 
          3.6,      5.212437, , 
          3.8,      5.338582, , 

