Alpha,T1-15.8 m/s-VLM2, , 
           -2,      14.51359, , 
         -1.8,      12.67411, , 
         -1.6,      11.28812, , 
         -1.4,      10.21349, , 
         -1.2,      9.361548, , 
           -1,      8.674015, , 
         -0.8,      8.111952, , 
         -0.6,      7.646886, , 
         -0.4,      7.257459, , 
         -0.2,      6.929528, , 
            0,      6.651501, , 
          0.2,      6.414956, , 
          0.4,      6.212876, , 
          0.6,      6.040069, , 
          0.8,      5.892252, , 
            1,      5.765931, , 
          1.2,      5.658345, , 
          1.4,      5.569201, , 
          1.6,      5.502022, , 
          1.8,      5.451048, , 
            2,      5.411938, , 
          2.2,      5.389205, , 
          2.4,      5.387712, , 
          2.6,      5.401593, , 
          2.8,      5.438909, , 
            3,      5.500264, , 
          3.2,      5.545544, , 
          3.4,      5.590419, , 
          3.6,      5.651143, , 
          3.8,      5.726378, , 
            4,      5.815042, , 
          4.2,      5.904169, , 
          4.4,      5.981438, , 
          4.6,      6.058122, , 
          4.8,       6.15172, , 
            5,      6.268607, , 
          5.2,       6.37402, , 
          5.4,      6.437322, , 
          5.6,      6.547403, , 
          5.8,      6.660431, , 
            6,      6.762896, , 
          6.2,      6.867253, , 
          6.4,      6.977007, , 
          6.6,      7.092786, , 
          6.8,      7.200774, , 
            7,      7.310106, , 
          7.2,      7.425119, , 
          7.4,      7.544339, , 

