Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      18.26699, ,            -2,      16.32136, ,            -2,      23.15648, , 
         -1.8,      14.66364, ,          -1.8,      13.11905, ,          -1.8,      18.54575, , 
         -1.6,      12.15866, ,          -1.6,       10.8996, ,          -1.6,      15.33795, , 
         -1.4,       10.3383, ,          -1.4,      9.291695, ,          -1.4,      13.00425, , 
         -1.2,      8.969456, ,          -1.2,      8.092342, ,          -1.2,      11.24662, , 
           -1,      7.912028, ,            -1,      7.149721, ,            -1,      9.886864, , 
         -0.8,      7.077148, ,          -0.8,      6.403535, ,          -0.8,       8.81085, , 
         -0.6,      6.404702, ,          -0.6,      5.803198, ,          -0.6,      7.943317, , 
         -0.4,      5.854966, ,          -0.4,      5.312194, ,          -0.4,      7.232918, , 
         -0.2,      5.399578, ,          -0.2,      4.908067, ,          -0.2,      6.643396, , 
            0,      5.018139, ,             0,      4.570646, ,             0,      6.148708, , 
          0.2,      4.695518, ,           0.2,      4.286267, ,           0.2,      5.729532, , 
          0.4,      4.420472, ,           0.4,      4.044111, ,           0.4,      5.371349, , 
          0.6,      4.184279, ,           0.6,      3.836439, ,           0.6,      5.063025, , 
          0.8,      3.980197, ,           0.8,      3.657238, ,           0.8,       4.79593, , 
            1,      3.803012, ,             1,      3.502827, ,             1,      4.563326, , 
          1.2,      3.650721, ,           1.2,      3.374686, ,           1.2,       4.36001, , 
          1.4,      3.523537, ,           1.4,       3.26623, ,           1.4,      4.182921, , 
          1.6,      3.413356, ,           1.6,      3.176166, ,           1.6,      4.030716, , 
          1.8,      3.318873, ,           1.8,      3.101423, ,           1.8,      3.899467, , 
            2,      3.243505, ,             2,      3.049453, ,             2,      3.784874, , 
          2.2,      3.186968, ,           2.2,      3.011973, ,           2.2,      3.687122, , 
          2.4,      3.146465, ,           2.4,      2.987243, ,           2.4,      3.606783, , 
          2.6,      3.124015, ,           2.6,      2.962931, ,           2.6,      3.541685, , 
          2.8,      3.100553, ,           2.8,      2.942624, ,           2.8,      3.489844, , 
            3,      3.074727, ,             3,      2.932473, ,             3,      3.446967, , 
          3.2,      3.061037, ,           3.2,      2.932018, ,           3.2,      3.412585, , 
          3.4,      3.057564, ,           3.4,      2.927218, ,           3.4,      3.385285, , 
          3.6,      3.061952, ,           3.6,      2.932649, ,           3.6,      3.365553, , 
          3.8,      3.065099, ,           3.8,      2.942189, ,           3.8,      3.353619, , 
            4,      3.063684, ,             4,      2.945678, ,             4,      3.342713, , 
          4.2,      3.068656, ,           4.2,      2.960962, ,           4.2,      3.337234, , 
          4.4,      3.086173, ,           4.4,      2.981052, ,           4.4,      3.340082, , 
          4.6,      3.101822, ,           4.6,      2.992541, ,           4.6,      3.340069, , 
          4.8,      3.099456, ,           4.8,      3.008383, ,           4.8,      3.337739, , 
            5,      3.116898, ,             5,      3.028019, ,             5,       3.33948, , 
          5.2,      3.135441, ,           5.2,      3.046498, ,           5.2,      3.344676, , 
          5.4,       3.15016, ,           5.4,      3.065925, ,           5.4,       3.35243, , 
          5.6,      3.166761, ,           5.6,      3.087311, ,           5.6,      3.362932, , 
          5.8,       3.18822, ,           5.8,      3.107732, ,           5.8,      3.375326, , 
            6,      3.205196, ,             6,      3.127551, ,             6,      3.387033, , 
          6.2,      3.223304, ,           6.2,      3.148412, ,           6.2,      3.398408, , 
          6.4,      3.246703, ,           6.4,      3.172176, ,           6.4,      3.413065, , 
          6.6,      3.268554, ,           6.6,      3.196967, ,           6.6,      3.430013, , 
          6.8,      3.291209, ,           6.8,      3.222242, ,           6.8,      3.447724, , 

