Alpha,T1-15.8 m/s-VLM2, , 
           -2,    0.07898303, , 
         -1.8,    0.09336946, , 
         -1.6,     0.1077544, , 
         -1.4,     0.1221374, , 
         -1.2,     0.1365181, , 
           -1,      0.150896, , 
         -0.8,     0.1652708, , 
         -0.6,      0.179642, , 
         -0.4,     0.1940091, , 
         -0.2,     0.2083719, , 
            0,     0.2227298, , 
          0.2,     0.2370825, , 
          0.4,     0.2514295, , 
          0.6,     0.2657704, , 
          0.8,     0.2801049, , 
            1,     0.2944324, , 
          1.2,     0.3087526, , 
          1.4,     0.3230651, , 
          1.6,     0.3373694, , 
          1.8,     0.3516651, , 
            2,     0.3659519, , 
          2.2,     0.3802293, , 
          2.4,     0.3944969, , 
          2.6,     0.4087543, , 
          2.8,     0.4230011, , 
            3,     0.4372369, , 
          3.2,     0.4514612, , 
          3.4,     0.4656738, , 
          3.6,      0.479874, , 
          3.8,     0.4940616, , 

