Alpha,T1-15.8 m/s-VLM2, , 
           -2,      5.816574, , 
         -1.8,        6.8076, , 
         -1.6,      7.761047, , 
         -1.4,      8.672892, , 
         -1.2,      9.543326, , 
           -1,      10.36809, , 
         -0.8,      11.14451, , 
         -0.6,      11.87096, , 
         -0.4,      12.54639, , 
         -0.2,      13.17008, , 
            0,      13.73256, , 
          0.2,      14.19738, , 
          0.4,      14.50605, , 
          0.6,      14.59121, , 
          0.8,      14.55412, , 
            1,      14.38215, , 
          1.2,       14.1744, , 
          1.4,      13.94599, , 
          1.6,      13.66063, , 
          1.8,      13.37199, , 
            2,      13.12865, , 
          2.2,      12.81285, , 
          2.4,      12.56038, , 
          2.6,      12.29509, , 
          2.8,      12.03281, , 
            3,      11.76871, , 
          3.2,      11.48705, , 
          3.4,      11.22615, , 
          3.6,      10.96179, , 
          3.8,      10.70132, , 

