Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      9.413624, ,            -2,      8.429426, ,            -2,      8.240279, ,            -2,      13.91499, ,            -2,      11.89128, , 
         -1.8,      8.051445, ,          -1.8,      7.237915, ,          -1.8,      7.062785, ,          -1.8,      11.89906, ,          -1.8,      10.16503, , 
         -1.6,      7.065724, ,          -1.6,      6.345028, ,          -1.6,      6.182122, ,          -1.6,      10.42026, ,          -1.6,      8.905835, , 
         -1.4,      6.322367, ,          -1.4,      5.674785, ,          -1.4,      5.524313, ,          -1.4,      9.295095, ,          -1.4,      7.951386, , 
         -1.2,      5.744288, ,          -1.2,      5.162305, ,          -1.2,      5.028535, ,          -1.2,      8.415062, ,          -1.2,      7.206624, , 
           -1,      5.285586, ,            -1,      4.757602, ,            -1,      4.636303, ,            -1,      7.711665, ,            -1,      6.612791, , 
         -0.8,      4.915391, ,          -0.8,      4.431773, ,          -0.8,      4.320734, ,          -0.8,      7.139694, ,          -0.8,      6.131326, , 
         -0.6,      4.612571, ,          -0.6,      4.165926, ,          -0.6,      4.063423, ,          -0.6,      6.668149, ,          -0.6,      5.735424, , 
         -0.4,      4.362193, ,          -0.4,      3.946762, ,          -0.4,      3.851469, ,          -0.4,      6.275078, ,          -0.4,      5.406308, , 
         -0.2,      4.153836, ,          -0.2,      3.766074, ,          -0.2,      3.677828, ,          -0.2,      5.944987, ,          -0.2,      5.130748, , 
            0,      3.986616, ,             0,      3.629548, ,             0,      3.551167, ,             0,      5.666866, ,             0,      4.900028, , 
          0.2,      3.863261, ,           0.2,      3.559744, ,           0.2,      3.490211, ,           0.2,       5.43421, ,           0.2,      4.712352, , 
          0.4,      3.815817, ,           0.4,      3.548342, ,           0.4,      3.480734, ,           0.4,      5.248194, ,           0.4,      4.575495, , 
          0.6,      3.814033, ,           0.6,      3.571719, ,           0.6,      3.501025, ,           0.6,      5.117736, ,           0.6,      4.498858, , 
          0.8,      3.843888, ,           0.8,      3.631957, ,           0.8,      3.565691, ,           0.8,      5.044825, ,           0.8,      4.466588, , 
            1,      3.906824, ,             1,      3.678155, ,             1,      3.625116, ,             1,      5.010151, ,             1,      4.467741, , 
          1.2,      3.967769, ,           1.2,      3.748169, ,           1.2,      3.694925, ,           1.2,      5.003739, ,           1.2,      4.495127, , 
          1.4,      4.050287, ,           1.4,      3.843834, ,           1.4,      3.799457, ,           1.4,        5.0186, ,           1.4,      4.548461, , 
          1.6,      4.138989, ,           1.6,      3.935984, ,           1.6,      3.866276, ,           1.6,      5.048672, ,           1.6,      4.627339, , 
          1.8,      4.218859, ,           1.8,      4.019658, ,           1.8,      3.973062, ,           1.8,      5.090618, ,           1.8,      4.689847, , 
            2,      4.327953, ,             2,      4.127783, ,             2,      4.082633, ,             2,      5.140893, ,             2,      4.747628, , 
          2.2,      4.411432, ,           2.2,      4.237362, ,           2.2,      4.192199, ,           2.2,      5.197294, ,           2.2,      4.819328, , 
          2.4,      4.498583, ,           2.4,      4.339608, ,           2.4,      4.300129, ,           2.4,      5.258699, ,           2.4,      4.896209, , 
          2.6,      4.608591, ,           2.6,      4.449212, ,           2.6,      4.412106, ,           2.6,      5.325512, ,           2.6,      4.980809, , 
          2.8,      4.718765, ,           2.8,      4.562712, ,           2.8,      4.526548, ,           2.8,      5.398914, ,           2.8,      5.074163, , 
            3,       4.82936, ,             3,      4.680706, ,             3,      4.640282, ,             3,      5.478565, ,             3,      5.173537, , 
          3.2,      4.947021, ,           3.2,      4.803896, ,           3.2,      4.747641, ,           3.2,      5.564893, ,           3.2,      5.277174, , 
          3.4,      5.068759, ,           3.4,      4.925054, ,           3.4,      4.878389, ,           3.4,      5.657766, ,           3.4,       5.38474, , 
          3.6,      5.196602, ,           3.6,       5.04256, ,           3.6,      5.111457, ,           3.6,      5.757884, ,           3.6,      5.498625, , 
, , ,           3.8,      5.178321, ,           3.8,      5.211468, , , , , , , , 
, , ,             4,      5.396348, ,             4,      5.390111, , , , , , , , 
, , ,           4.2,      5.982601, ,           4.2,      5.564874, , , , , , , , 
, , ,           4.4,      6.772077, ,           4.4,      6.298347, , , , , , , , 

