Alpha,T1-15.8 m/s-VLM2, , 
           -2,      4.945302, , 
         -1.8,      5.750728, , 
         -1.6,      6.525572, , 
         -1.4,        7.2657, , 
         -1.2,      7.967234, , 
           -1,      8.630632, , 
         -0.8,       9.25404, , 
         -0.6,      9.836357, , 
         -0.4,      10.37664, , 
         -0.2,      10.87465, , 
            0,      11.33079, , 
          0.2,       11.7455, , 
          0.4,      12.11474, , 
          0.6,      12.41535, , 
          0.8,      12.66299, , 
            1,        12.826, , 
          1.2,       12.8594, , 
          1.4,      12.81287, , 
          1.6,      12.68397, , 
          1.8,      12.56368, , 
            2,      12.42459, , 
          2.2,      12.21512, , 
          2.4,      11.98774, , 
          2.6,       11.7996, , 
          2.8,      11.56377, , 
            3,      11.35059, , 
          3.2,      11.15282, , 
          3.4,       10.9219, , 
          3.6,      10.71223, , 
          3.8,      10.50416, , 
            4,      10.28239, , 
          4.2,      10.09111, , 
          4.4,      9.894779, , 
          4.6,      9.696024, , 
          4.8,      9.502087, , 

