Alpha,T1-15.8 m/s-VLM2, , 
           -2,      6.251583, , 
         -1.8,      7.337456, , 
         -1.6,      8.383004, , 
         -1.4,      9.389222, , 
         -1.2,      10.35183, , 
           -1,      11.26642, , 
         -0.8,       12.1303, , 
         -0.6,      12.94155, , 
         -0.4,      13.69862, , 
         -0.2,      14.39707, , 
            0,      14.99042, , 
          0.2,      15.35971, , 
          0.4,      15.44255, , 
          0.6,      15.37524, , 
          0.8,      15.15832, , 
            1,      14.89525, , 
          1.2,      14.60255, , 
          1.4,      14.29394, , 
          1.6,      14.00791, , 
          1.8,      13.60061, , 
            2,       13.4119, , 
          2.2,      13.12533, , 
          2.4,      12.80528, , 
          2.6,      12.50229, , 
          2.8,      12.20201, , 
            3,      11.90468, , 
          3.2,      11.60741, , 
          3.4,      11.31086, , 
          3.6,      11.01642, , 

