Alpha,T1-15.8 m/s-VLM2, , 
           -2,      20.92999, , 
         -1.8,      16.85886, , 
         -1.6,      14.01325, , 
         -1.4,      11.93638, , 
         -1.2,      10.36913, , 
           -1,      9.154479, , 
         -0.8,      8.193217, , 
         -0.6,      7.418358, , 
         -0.4,      6.783231, , 
         -0.2,      6.256469, , 
            0,      5.814493, , 
          0.2,      5.440292, , 
          0.4,      5.120659, , 
          0.6,       4.84578, , 
          0.8,      4.607916, , 
            1,      4.400952, , 
          1.2,      4.220085, , 
          1.4,        4.0629, , 
          1.6,      3.930047, , 
          1.8,      3.815679, , 
            2,      3.715473, , 
          2.2,      3.631488, , 
          2.4,      3.565917, , 
          2.6,      3.513827, , 
          2.8,      3.479623, , 
            3,       3.46274, , 
          3.2,      3.437289, , 
          3.4,      3.413225, , 
          3.6,      3.400279, , 
          3.8,      3.397136, , 
            4,      3.402724, , 
          4.2,      3.409133, , 
          4.4,      3.409234, , 
          4.6,      3.409634, , 
          4.8,      3.420104, , 
            5,      3.443803, , 
          5.2,      3.461235, , 
          5.4,      3.456013, , 
          5.6,      3.476472, , 
          5.8,      3.498556, , 
            6,      3.515121, , 
          6.2,      3.532796, , 
          6.4,      3.553347, , 
          6.6,      3.577008, , 
          6.8,      3.596712, , 
            7,      3.617136, , 
          7.2,      3.640407, , 
          7.4,      3.665725, , 

