Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,    0.07342256, ,            -2,    0.07342256, ,            -2,    0.07342256, ,            -2,    0.07342256, ,            -2,    0.07342256, ,            -2,    0.07342256, ,            -2,    0.07342256, ,            -2,    0.07342256, ,            -2,    0.07342256, , 
         -1.8,    0.08660426, ,          -1.8,    0.08660426, ,          -1.8,    0.08660426, ,          -1.8,    0.08660426, ,          -1.8,    0.08660426, ,          -1.8,    0.08660426, ,          -1.8,    0.08660426, ,          -1.8,    0.08660426, ,          -1.8,    0.08660426, , 
         -1.6,    0.09978449, ,          -1.6,    0.09978449, ,          -1.6,    0.09978449, ,          -1.6,    0.09978449, ,          -1.6,    0.09978449, ,          -1.6,    0.09978449, ,          -1.6,    0.09978449, ,          -1.6,    0.09978449, ,          -1.6,    0.09978449, , 
         -1.4,     0.1129628, ,          -1.4,     0.1129628, ,          -1.4,     0.1129628, ,          -1.4,     0.1129628, ,          -1.4,     0.1129628, ,          -1.4,     0.1129628, ,          -1.4,     0.1129628, ,          -1.4,     0.1129628, ,          -1.4,     0.1129628, , 
         -1.2,     0.1261389, ,          -1.2,     0.1261389, ,          -1.2,     0.1261389, ,          -1.2,     0.1261389, ,          -1.2,     0.1261389, ,          -1.2,     0.1261389, ,          -1.2,     0.1261389, ,          -1.2,     0.1261389, ,          -1.2,     0.1261389, , 
           -1,     0.1393123, ,            -1,     0.1393123, ,            -1,     0.1393123, ,            -1,     0.1393123, ,            -1,     0.1393123, ,            -1,     0.1393123, ,            -1,     0.1393123, ,            -1,     0.1393123, ,            -1,     0.1393123, , 
         -0.8,     0.1524825, ,          -0.8,     0.1524825, ,          -0.8,     0.1524825, ,          -0.8,     0.1524825, ,          -0.8,     0.1524825, ,          -0.8,     0.1524825, ,          -0.8,     0.1524825, ,          -0.8,     0.1524825, ,          -0.8,     0.1524825, , 
         -0.6,     0.1656492, ,          -0.6,     0.1656492, ,          -0.6,     0.1656492, ,          -0.6,     0.1656492, ,          -0.6,     0.1656492, ,          -0.6,     0.1656492, ,          -0.6,     0.1656492, ,          -0.6,     0.1656492, ,          -0.6,     0.1656492, , 
         -0.4,      0.178812, ,          -0.4,      0.178812, ,          -0.4,      0.178812, ,          -0.4,      0.178812, ,          -0.4,      0.178812, ,          -0.4,      0.178812, ,          -0.4,      0.178812, ,          -0.4,      0.178812, ,          -0.4,      0.178812, , 
         -0.2,     0.1919704, ,          -0.2,     0.1919704, ,          -0.2,     0.1919704, ,          -0.2,     0.1919704, ,          -0.2,     0.1919704, ,          -0.2,     0.1919704, ,          -0.2,     0.1919704, ,          -0.2,     0.1919704, ,          -0.2,     0.1919704, , 
            0,     0.2051241, ,             0,     0.2051241, ,             0,     0.2051241, ,             0,     0.2051241, ,             0,     0.2051241, ,             0,     0.2051241, ,             0,     0.2051241, ,             0,     0.2051241, ,             0,     0.2051241, , 
          0.2,     0.2182726, ,           0.2,     0.2182726, ,           0.2,     0.2182726, ,           0.2,     0.2182726, ,           0.2,     0.2182726, ,           0.2,     0.2182726, ,           0.2,     0.2182726, ,           0.2,     0.2182726, ,           0.2,     0.2182726, , 
          0.4,     0.2314156, ,           0.4,     0.2314156, ,           0.4,     0.2314156, ,           0.4,     0.2314156, ,           0.4,     0.2314156, ,           0.4,     0.2314156, ,           0.4,     0.2314156, ,           0.4,     0.2314156, ,           0.4,     0.2314156, , 
          0.6,     0.2445525, ,           0.6,     0.2445525, ,           0.6,     0.2445525, ,           0.6,     0.2445525, ,           0.6,     0.2445525, ,           0.6,     0.2445525, ,           0.6,     0.2445525, ,           0.6,     0.2445525, ,           0.6,     0.2445525, , 
          0.8,     0.2576831, ,           0.8,     0.2576831, ,           0.8,     0.2576831, ,           0.8,     0.2576831, ,           0.8,     0.2576831, ,           0.8,     0.2576831, ,           0.8,     0.2576831, ,           0.8,     0.2576831, ,           0.8,     0.2576831, , 
            1,     0.2708068, ,             1,     0.2708068, ,             1,     0.2708068, ,             1,     0.2708068, ,             1,     0.2708068, ,             1,     0.2708068, ,             1,     0.2708068, ,             1,     0.2708068, ,             1,     0.2708068, , 
          1.2,     0.2839234, ,           1.2,     0.2839234, ,           1.2,     0.2839234, ,           1.2,     0.2839234, ,           1.2,     0.2839234, ,           1.2,     0.2839234, ,           1.2,     0.2839234, ,           1.2,     0.2839234, ,           1.2,     0.2839234, , 
          1.4,     0.2970323, ,           1.4,     0.2970323, ,           1.4,     0.2970323, ,           1.4,     0.2970323, ,           1.4,     0.2970323, ,           1.4,     0.2970323, ,           1.4,     0.2970323, ,           1.4,     0.2970323, ,           1.4,     0.2970323, , 
          1.6,     0.3101332, ,           1.6,     0.3101332, ,           1.6,     0.3101332, ,           1.6,     0.3101332, ,           1.6,     0.3101332, ,           1.6,     0.3101332, ,           1.6,     0.3101332, ,           1.6,     0.3101332, ,           1.6,     0.3101332, , 
          1.8,     0.3232256, ,           1.8,     0.3232256, ,           1.8,     0.3232256, ,           1.8,     0.3232256, ,           1.8,     0.3232256, ,           1.8,     0.3232256, ,           1.8,     0.3232256, ,           1.8,     0.3232256, ,           1.8,     0.3232256, , 
            2,     0.3363093, ,             2,     0.3363093, ,             2,     0.3363093, ,             2,     0.3363093, ,             2,     0.3363093, ,             2,     0.3363093, ,             2,     0.3363093, ,             2,     0.3363093, ,             2,     0.3363093, , 
          2.2,     0.3493837, ,           2.2,     0.3493837, ,           2.2,     0.3493837, ,           2.2,     0.3493837, ,           2.2,     0.3493837, ,           2.2,     0.3493837, ,           2.2,     0.3493837, ,           2.2,     0.3493837, ,           2.2,     0.3493837, , 
          2.4,     0.3624484, ,           2.4,     0.3624484, ,           2.4,     0.3624484, ,           2.4,     0.3624484, ,           2.4,     0.3624484, ,           2.4,     0.3624484, ,           2.4,     0.3624484, ,           2.4,     0.3624484, ,           2.4,     0.3624484, , 
          2.6,     0.3755031, ,           2.6,     0.3755031, ,           2.6,     0.3755031, ,           2.6,     0.3755031, ,           2.6,     0.3755031, ,           2.6,     0.3755031, ,           2.6,     0.3755031, ,           2.6,     0.3755031, ,           2.6,     0.3755031, , 
          2.8,     0.3885473, ,           2.8,     0.3885473, ,           2.8,     0.3885473, ,           2.8,     0.3885473, ,           2.8,     0.3885473, ,           2.8,     0.3885473, ,           2.8,     0.3885473, ,           2.8,     0.3885473, ,           2.8,     0.3885473, , 
            3,     0.4015807, ,             3,     0.4015807, ,             3,     0.4015807, ,             3,     0.4015807, ,             3,     0.4015807, ,             3,     0.4015807, ,             3,     0.4015807, ,             3,     0.4015807, ,             3,     0.4015807, , 
          3.2,     0.4146028, ,           3.2,     0.4146028, ,           3.2,     0.4146028, ,           3.2,     0.4146028, ,           3.2,     0.4146028, ,           3.2,     0.4146028, ,           3.2,     0.4146028, ,           3.2,     0.4146028, ,           3.2,     0.4146028, , 
          3.4,     0.4276133, ,           3.4,     0.4276133, ,           3.4,     0.4276133, ,           3.4,     0.4276133, ,           3.4,     0.4276133, ,           3.4,     0.4276133, ,           3.4,     0.4276133, ,           3.4,     0.4276133, ,           3.4,     0.4276133, , 
          3.6,     0.4406117, ,           3.6,     0.4406117, ,           3.6,     0.4406117, ,           3.6,     0.4406117, ,           3.6,     0.4406117, ,           3.6,     0.4406117, ,           3.6,     0.4406117, ,           3.6,     0.4406117, ,           3.6,     0.4406117, , 
          3.8,     0.4535977, ,           3.8,     0.4535977, ,           3.8,     0.4535977, ,           3.8,     0.4535977, ,           3.8,     0.4535977, ,           3.8,     0.4535977, ,           3.8,     0.4535977, ,           3.8,     0.4535977, ,           3.8,     0.4535977, , 
            4,     0.4665708, ,             4,     0.4665708, ,             4,     0.4665708, ,             4,     0.4665708, ,             4,     0.4665708, ,             4,     0.4665708, ,             4,     0.4665708, ,             4,     0.4665708, ,             4,     0.4665708, , 
          4.2,     0.4795306, ,           4.2,     0.4795306, ,           4.2,     0.4795306, ,           4.2,     0.4795306, ,           4.2,     0.4795306, ,           4.2,     0.4795306, ,           4.2,     0.4795306, ,           4.2,     0.4795306, ,           4.2,     0.4795306, , 
, , , , , , , , , , , , , , ,           4.4,     0.4924768, , , , , , , , , , , 
, , , , , , , , , , , , , , ,           4.6,      0.505409, , , , , , , , , , , 
, , , , , , , , , , , , , , ,           4.8,     0.5183267, , , , , , , , , , , 
, , , , , , , , , , , , , , ,             5,     0.5312296, , , , , , , , , , , 

