Alpha,T1-15.8 m/s-VLM2, , 
           -2,    0.04954445, , 
         -1.8,    0.05762773, , 
         -1.6,    0.06570953, , 
         -1.4,    0.07378953, , 
         -1.2,     0.0818674, , 
           -1,    0.08994284, , 
         -0.8,    0.09801552, , 
         -0.6,     0.1060851, , 
         -0.4,     0.1141513, , 
         -0.2,     0.1222138, , 
            0,     0.1302723, , 
          0.2,     0.1383264, , 
          0.4,     0.1463759, , 
          0.6,     0.1544203, , 
          0.8,     0.1624595, , 
            1,     0.1704931, , 
          1.2,     0.1785208, , 
          1.4,     0.1865422, , 
          1.6,      0.194557, , 
          1.8,      0.202565, , 
            2,     0.2105658, , 
          2.2,     0.2185592, , 
          2.4,     0.2265447, , 
          2.6,     0.2345221, , 
          2.8,      0.242491, , 
            3,     0.2504513, , 
          3.2,     0.2584025, , 
          3.4,     0.2663443, , 
          3.6,     0.2742765, , 
          3.8,     0.2821988, , 
            4,     0.2901107, , 
          4.2,     0.2980121, , 
          4.4,     0.3059026, , 
          4.6,     0.3137819, , 
          4.8,     0.3216498, , 
            5,     0.3295058, , 
          5.2,     0.3373498, , 
          5.4,     0.3451814, , 
          5.6,     0.3530003, , 
          5.8,     0.3608062, , 
            6,     0.3685989, , 
          6.2,      0.376378, , 
          6.4,     0.3841432, , 
          6.6,     0.3918943, , 
          6.8,     0.3996309, , 
            7,     0.4073528, , 
          7.2,     0.4150597, , 
          7.4,     0.4227513, , 

