Alpha,T1-15.8 m/s-VLM2, , 
           -2,      3.862932, , 
         -1.8,      4.446719, , 
         -1.6,      5.009917, , 
         -1.4,      5.550267, , 
         -1.2,      6.065771, , 
           -1,       6.55491, , 
         -0.8,      7.015875, , 
         -0.6,      7.448154, , 
         -0.4,      7.852476, , 
         -0.2,      8.227998, , 
            0,       8.57523, , 
          0.2,      8.894241, , 
          0.4,      9.185929, , 
          0.6,      9.450781, , 
          0.8,      9.689614, , 
            1,      9.903385, , 
          1.2,      10.09295, , 
          1.4,      10.25555, , 
          1.6,      10.38156, , 
          1.8,      10.47923, , 
            2,      10.55542, , 
          2.2,      10.60021, , 
          2.4,      10.60317, , 
          2.6,      10.57576, , 
          2.8,      10.50276, , 
            3,       10.3849, , 
          3.2,      10.29958, , 
          3.4,      10.21638, , 
          3.6,       10.1059, , 
          3.8,      9.972252, , 
            4,      9.819176, , 
          4.2,      9.669919, , 
          4.4,      9.544107, , 
          4.6,      9.422409, , 
          4.8,      9.277965, , 
            5,      9.103614, , 
          5.2,      8.951842, , 
          5.4,      8.863078, , 
          5.6,      8.712792, , 
          5.8,      8.563629, , 
            6,      8.432696, , 
          6.2,      8.303342, , 
          6.4,      8.171455, , 
          6.6,      8.036729, , 
          6.8,      7.914955, , 
            7,      7.795311, , 
          7.2,      7.673233, , 
          7.4,      7.550597, , 

