Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      4.852265, ,            -2,      5.436913, ,            -2,         5.852, ,            -2,      6.088473, ,            -2,      6.229135, ,            -2,      6.288738, ,            -2,      3.298919, ,            -2,      3.642606, ,            -2,      4.284064, , 
         -1.8,      5.670102, ,          -1.8,      6.346268, ,          -1.8,      6.825233, ,          -1.8,      7.078104, ,          -1.8,      7.243831, ,          -1.8,       7.30958, ,          -1.8,      3.866393, ,          -1.8,      4.266551, ,          -1.8,      5.011606, , 
         -1.6,      6.460374, ,          -1.6,      7.221246, ,          -1.6,      7.758471, ,          -1.6,      8.032134, ,          -1.6,       8.23091, ,          -1.6,      8.310306, ,          -1.6,      4.420611, ,          -1.6,      4.874469, ,          -1.6,      5.717483, , 
         -1.4,      7.218525, ,          -1.4,       8.05572, ,          -1.4,      8.644842, ,          -1.4,      8.960545, ,          -1.4,      9.197842, ,          -1.4,      9.291276, ,          -1.4,      4.959767, ,          -1.4,       5.46416, ,          -1.4,       6.39817, , 
         -1.2,      7.943549, ,          -1.2,      8.850073, ,          -1.2,      9.486177, ,          -1.2,      9.841886, ,          -1.2,      10.10471, ,          -1.2,      10.21005, ,          -1.2,      5.481722, ,          -1.2,      6.033444, ,          -1.2,      7.052041, , 
           -1,      8.633232, ,            -1,      9.601908, ,            -1,      10.27985, ,            -1,      10.66165, ,            -1,      10.93884, ,            -1,      11.05121, ,            -1,       5.98469, ,            -1,      6.580511, ,            -1,      7.677161, , 
         -0.8,      9.285437, ,          -0.8,      10.30865, ,          -0.8,      11.02308, ,          -0.8,      11.42413, ,          -0.8,      11.71516, ,          -0.8,      11.83308, ,          -0.8,      6.467312, ,          -0.8,      7.103823, ,          -0.8,      8.271692, , 
         -0.6,      9.898522, ,          -0.6,       10.9687, ,          -0.6,      11.71418, ,          -0.6,      12.13132, ,          -0.6,      12.43378, ,          -0.6,       12.5563, ,          -0.6,      6.928389, ,          -0.6,      7.601995, ,          -0.6,      8.833888, , 
         -0.4,      10.47163, ,          -0.4,      11.58129, ,          -0.4,      12.35262, ,          -0.4,      12.78284, ,          -0.4,      13.09451, ,          -0.4,      13.22068, ,          -0.4,       7.36703, ,          -0.4,      8.073959, ,          -0.4,      9.362817, , 
         -0.2,      11.00383, ,          -0.2,      12.14605, ,          -0.2,      12.93816, ,          -0.2,       13.3787, ,          -0.2,      13.69749, ,          -0.2,      13.82651, ,          -0.2,      7.782002, ,          -0.2,      8.518577, ,          -0.2,      9.857504, , 
