Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      6.244124, ,            -2,      5.581223, ,            -2,      5.454223, ,            -2,      9.330888, ,            -2,      7.930668, , 
         -1.8,      4.897266, ,          -1.8,      4.396836, ,          -1.8,       4.28935, ,          -1.8,      7.295045, ,          -1.8,      6.207362, , 
         -1.6,      3.992861, ,          -1.6,      3.582054, ,          -1.6,      3.489358, ,          -1.6,      5.924096, ,          -1.6,      5.047893, , 
         -1.4,       3.35139, ,          -1.4,      3.005733, ,          -1.4,       2.92553, ,          -1.4,      4.950682, ,          -1.4,      4.224945, , 
         -1.2,      2.877372, ,          -1.2,      2.584178, ,          -1.2,      2.516865, ,          -1.2,      4.231528, ,          -1.2,      3.616862, , 
           -1,      2.516515, ,            -1,      2.263914, ,            -1,      2.205937, ,            -1,      3.683442, ,            -1,      3.153488, , 
         -0.8,      2.234948, ,          -0.8,      2.014127, ,          -0.8,      1.963469, ,          -0.8,      3.255201, ,          -0.8,      2.791635, , 
         -0.6,      2.010756, ,          -0.6,      1.815325, ,          -0.6,      1.770507, ,          -0.6,      2.913728, ,          -0.6,      2.503204, , 
         -0.4,       1.82921, ,          -0.4,      1.654425, ,          -0.4,      1.614358, ,          -0.4,      2.636811, ,          -0.4,      2.269399, , 
         -0.2,      1.680263, ,          -0.2,      1.522934, ,          -0.2,      1.487149, ,          -0.2,      2.409237, ,          -0.2,       2.07735, , 
            0,      1.559423, ,             0,      1.419358, ,             0,      1.388627, ,             0,      2.220344, ,             0,      1.918302, , 
          0.2,      1.464455, ,           0.2,      1.349091, ,           0.2,      1.322673, ,           0.2,      2.063026, ,           0.2,      1.787647, , 
          0.4,      1.404445, ,           0.4,      1.305737, ,           0.4,      1.280797, ,           0.4,        1.9342, ,           0.4,      1.685145, , 
          0.6,      1.365302, ,           0.6,      1.278328, ,           0.6,      1.252963, ,           0.6,      1.834159, ,           0.6,      1.611381, , 
          0.8,      1.340273, ,           0.8,      1.266174, ,           0.8,      1.243012, ,           0.8,      1.760925, ,           0.8,      1.558215, , 
            1,      1.328658, ,             1,       1.25067, ,             1,      1.232587, ,             1,      1.705592, ,             1,      1.520145, , 
          1.2,      1.317722, ,           1.2,      1.244577, ,           1.2,      1.226847, ,           1.2,      1.663348, ,           1.2,      1.493539, , 
          1.4,      1.315024, ,           1.4,      1.247787, ,           1.4,      1.233339, ,           1.4,      1.630868, ,           1.4,      1.477413, , 
          1.6,       1.31507, ,           1.6,      1.250361, ,           1.6,      1.228149, ,           1.6,      1.605467, ,           1.6,      1.470873, , 
          1.8,      1.312958, ,           1.8,      1.250756, ,           1.8,       1.23621, ,           1.8,       1.58557, ,           1.8,      1.460159, , 
            2,      1.320435, ,             2,      1.259147, ,             2,      1.245328, ,             2,      1.569689, ,             2,      1.449038, , 
          2.2,      1.320448, ,           2.2,       1.26815, ,           2.2,      1.254585, ,           2.2,      1.556873, ,           2.2,      1.443094, , 
          2.4,      1.322023, ,           2.4,      1.275122, ,           2.4,      1.263478, ,           2.4,      1.546571, ,           2.4,      1.439423, , 
          2.6,      1.330619, ,           2.6,      1.284413, ,           2.6,      1.273659, ,           2.6,      1.538729, ,           2.6,      1.438611, , 
          2.8,      1.339392, ,           2.8,      1.294906, ,           2.8,      1.284599, ,           2.8,      1.533523, ,           2.8,       1.44078, , 
            3,      1.348392, ,             3,      1.306699, ,             3,      1.295364, ,             3,      1.530699, ,             3,      1.444996, , 
          3.2,      1.359435, ,           3.2,      1.319917, ,           3.2,      1.304389, ,           3.2,      1.530238, ,           3.2,      1.450659, , 
          3.4,      1.371605, ,           3.4,      1.332523, ,           3.4,      1.319836, ,           3.4,      1.531976, ,           3.4,        1.4576, , 
          3.6,      1.385389, ,           3.6,      1.344106, ,           3.6,      1.362568, ,           3.6,      1.535987, ,           3.6,       1.46639, , 
, , ,           3.8,      1.360492, ,           3.8,      1.369249, , , , , , , , 
, , ,             4,      1.398161, ,             4,      1.396536, , , , , , , , 
, , ,           4.2,       1.52991, ,           4.2,      1.422386, , , , , , , , 
, , ,           4.4,      1.710539, ,           4.4,      1.589875, , , , , , , , 

